word,count,user_name,total_count,rank
leadership,76,Elizabeth May,257,144.0
leadership,50,Jagmeet Singh,257,144.0
leadership,30,Maxime Bernier,257,144.0
leadership,14,Justin Trudeau,257,144.0
change,79,Maxime Bernier,257,143.0
change,66,Jagmeet Singh,257,143.0
change,56,Elizabeth May,257,143.0
change,31,Justin Trudeau,257,143.0
change,25,Andrew Scheer,257,143.0
ppc,253,Maxime Bernier,253,145.0
sa,80,Jagmeet Singh,252,146.0
sa,77,Andrew Scheer,252,146.0
sa,50,Justin Trudeau,252,146.0
sa,42,Maxime Bernier,252,146.0
sa,3,Elizabeth May,252,146.0
well,115,Justin Trudeau,251,148.0
well,61,Jagmeet Singh,251,148.0
well,37,Elizabeth May,251,148.0
well,24,Andrew Scheer,251,148.0
well,14,Maxime Bernier,251,148.0
trudeaus,187,Andrew Scheer,251,150.0
trudeaus,41,Jagmeet Singh,251,150.0
trudeaus,18,Maxime Bernier,251,150.0
trudeaus,3,Elizabeth May,251,150.0
trudeaus,2,Justin Trudeau,251,150.0
life,97,Jagmeet Singh,251,149.0
life,77,Andrew Scheer,251,149.0
life,33,Maxime Bernier,251,149.0
life,26,Elizabeth May,251,149.0
life,18,Justin Trudeau,251,149.0
contre,73,Jagmeet Singh,251,147.0
contre,66,Justin Trudeau,251,147.0
contre,55,Andrew Scheer,251,147.0
contre,55,Maxime Bernier,251,147.0
contre,2,Elizabeth May,251,147.0
tre,81,Andrew Scheer,250,152.0
tre,69,Jagmeet Singh,250,152.0
tre,55,Maxime Bernier,250,152.0
tre,45,Justin Trudeau,250,152.0
family,91,Andrew Scheer,250,151.0
family,60,Justin Trudeau,250,151.0
family,52,Jagmeet Singh,250,151.0
family,37,Elizabeth May,250,151.0
family,10,Maxime Bernier,250,151.0
lets,105,Jagmeet Singh,248,153.0
lets,46,Elizabeth May,248,153.0
lets,46,Maxime Bernier,248,153.0
lets,30,Justin Trudeau,248,153.0
lets,21,Andrew Scheer,248,153.0
travail,85,Jagmeet Singh,243,154.0
travail,80,Justin Trudeau,243,154.0
travail,69,Andrew Scheer,243,154.0
travail,9,Maxime Bernier,243,154.0
take,66,Jagmeet Singh,243,156.0
take,52,Andrew Scheer,243,156.0
take,46,Elizabeth May,243,156.0
take,42,Justin Trudeau,243,156.0
take,37,Maxime Bernier,243,156.0
last,68,Andrew Scheer,243,155.0
last,63,Maxime Bernier,243,155.0
last,43,Elizabeth May,243,155.0
last,37,Jagmeet Singh,243,155.0
last,32,Justin Trudeau,243,155.0
ottawa,110,Jagmeet Singh,242,157.0
ottawa,52,Maxime Bernier,242,157.0
ottawa,36,Justin Trudeau,242,157.0
ottawa,32,Andrew Scheer,242,157.0
ottawa,12,Elizabeth May,242,157.0
public,91,Jagmeet Singh,241,158.0
public,49,Elizabeth May,241,158.0
public,36,Justin Trudeau,241,158.0
public,36,Andrew Scheer,241,158.0
public,29,Maxime Bernier,241,158.0
national,65,Andrew Scheer,241,159.0
national,56,Jagmeet Singh,241,159.0
national,55,Elizabeth May,241,159.0
national,47,Justin Trudeau,241,159.0
national,18,Maxime Bernier,241,159.0
would,71,Maxime Bernier,238,160.0
would,57,Elizabeth May,238,160.0
would,56,Andrew Scheer,238,160.0
would,44,Jagmeet Singh,238,160.0
would,10,Justin Trudeau,238,160.0
travailleurs,90,Jagmeet Singh,236,161.0
travailleurs,79,Justin Trudeau,236,161.0
travailleurs,54,Andrew Scheer,236,161.0
travailleurs,12,Maxime Bernier,236,161.0
travailleurs,1,Elizabeth May,236,161.0
face,83,Jagmeet Singh,236,162.0
face,75,Justin Trudeau,236,162.0
face,34,Andrew Scheer,236,162.0
face,24,Elizabeth May,236,162.0
face,20,Maxime Bernier,236,162.0
also,76,Justin Trudeau,234,163.0
also,45,Elizabeth May,234,163.0
also,42,Maxime Bernier,234,163.0
also,41,Jagmeet Singh,234,163.0
also,30,Andrew Scheer,234,163.0
temps,88,Andrew Scheer,233,164.0
temps,66,Jagmeet Singh,233,164.0
temps,40,Maxime Bernier,233,164.0
temps,37,Justin Trudeau,233,164.0
temps,2,Elizabeth May,233,164.0
pandemic,94,Elizabeth May,232,166.0
pandemic,70,Justin Trudeau,232,166.0
pandemic,35,Andrew Scheer,232,166.0
pandemic,23,Maxime Bernier,232,166.0
pandemic,10,Jagmeet Singh,232,166.0
ministre,102,Andrew Scheer,232,165.0
ministre,75,Justin Trudeau,232,165.0
ministre,46,Jagmeet Singh,232,165.0
ministre,9,Maxime Bernier,232,165.0
families,91,Jagmeet Singh,232,167.0
families,60,Justin Trudeau,232,167.0
families,57,Andrew Scheer,232,167.0
families,15,Elizabeth May,232,167.0
families,9,Maxime Bernier,232,167.0
doit,103,Jagmeet Singh,231,168.0
doit,81,Andrew Scheer,231,168.0
doit,31,Justin Trudeau,231,168.0
doit,15,Maxime Bernier,231,168.0
doit,1,Elizabeth May,231,168.0
prime,99,Andrew Scheer,230,169.0
prime,74,Justin Trudeau,230,169.0
prime,42,Jagmeet Singh,230,169.0
prime,9,Elizabeth May,230,169.0
prime,6,Maxime Bernier,230,169.0
good,71,Jagmeet Singh,227,170.0
good,56,Elizabeth May,227,170.0
good,36,Maxime Bernier,227,170.0
good,32,Justin Trudeau,227,170.0
good,32,Andrew Scheer,227,170.0
better,115,Jagmeet Singh,225,171.0
better,31,Andrew Scheer,225,171.0
better,31,Elizabeth May,225,171.0
better,27,Maxime Bernier,225,171.0
better,21,Justin Trudeau,225,171.0
suis,89,Andrew Scheer,224,172.0
suis,58,Jagmeet Singh,224,172.0
suis,40,Justin Trudeau,224,172.0
suis,31,Maxime Bernier,224,172.0
suis,6,Elizabeth May,224,172.0
scurit,99,Justin Trudeau,223,173.0
scurit,46,Jagmeet Singh,223,173.0
scurit,45,Andrew Scheer,223,173.0
scurit,31,Maxime Bernier,223,173.0
scurit,2,Elizabeth May,223,173.0
ans,68,Justin Trudeau,223,174.0
ans,59,Jagmeet Singh,223,174.0
ans,59,Maxime Bernier,223,174.0
ans,37,Andrew Scheer,223,174.0
youre,139,Justin Trudeau,222,175.0
youre,28,Maxime Bernier,222,175.0
youre,25,Jagmeet Singh,222,175.0
youre,22,Elizabeth May,222,175.0
youre,8,Andrew Scheer,222,175.0
thanks,58,Justin Trudeau,222,176.0
thanks,56,Elizabeth May,222,176.0
thanks,53,Jagmeet Singh,222,176.0
thanks,40,Andrew Scheer,222,176.0
thanks,15,Maxime Bernier,222,176.0
va,70,Maxime Bernier,221,177.0
va,61,Andrew Scheer,221,177.0
va,57,Justin Trudeau,221,177.0
va,31,Jagmeet Singh,221,177.0
va,2,Elizabeth May,221,177.0
community,75,Jagmeet Singh,220,178.0
community,63,Andrew Scheer,220,178.0
community,40,Elizabeth May,220,178.0
community,36,Justin Trudeau,220,178.0
community,6,Maxime Bernier,220,178.0
businesses,98,Justin Trudeau,219,179.0
businesses,49,Andrew Scheer,219,179.0
businesses,29,Jagmeet Singh,219,179.0
businesses,22,Elizabeth May,219,179.0
businesses,21,Maxime Bernier,219,179.0
protger,111,Justin Trudeau,218,181.0
protger,57,Andrew Scheer,218,181.0
protger,37,Jagmeet Singh,218,181.0
protger,13,Maxime Bernier,218,181.0
emergency,119,Justin Trudeau,218,180.0
emergency,35,Maxime Bernier,218,180.0
emergency,30,Elizabeth May,218,180.0
emergency,17,Andrew Scheer,218,180.0
emergency,17,Jagmeet Singh,218,180.0
part,60,Jagmeet Singh,217,182.0
part,49,Justin Trudeau,217,182.0
part,40,Andrew Scheer,217,182.0
part,37,Elizabeth May,217,182.0
part,31,Maxime Bernier,217,182.0
crise,75,Jagmeet Singh,215,183.0
crise,57,Andrew Scheer,215,183.0
crise,52,Maxime Bernier,215,183.0
crise,30,Justin Trudeau,215,183.0
crise,1,Elizabeth May,215,183.0
see,63,Elizabeth May,213,185.0
see,47,Maxime Bernier,213,185.0
see,37,Andrew Scheer,213,185.0
see,37,Jagmeet Singh,213,185.0
see,29,Justin Trudeau,213,185.0
around,69,Justin Trudeau,213,184.0
around,57,Jagmeet Singh,213,184.0
around,47,Andrew Scheer,213,184.0
around,27,Elizabeth May,213,184.0
around,13,Maxime Bernier,213,184.0
mesures,130,Justin Trudeau,210,186.0
mesures,33,Andrew Scheer,210,186.0
mesures,28,Jagmeet Singh,210,186.0
mesures,19,Maxime Bernier,210,186.0
2,84,Maxime Bernier,209,187.0
2,56,Jagmeet Singh,209,187.0
2,28,Elizabeth May,209,187.0
2,21,Justin Trudeau,209,187.0
2,20,Andrew Scheer,209,187.0
personnes,124,Jagmeet Singh,208,188.0
personnes,48,Justin Trudeau,208,188.0
personnes,27,Andrew Scheer,208,188.0
personnes,6,Maxime Bernier,208,188.0
personnes,3,Elizabeth May,208,188.0
jour,91,Justin Trudeau,208,189.0
jour,55,Andrew Scheer,208,189.0
jour,52,Jagmeet Singh,208,189.0
jour,10,Maxime Bernier,208,189.0
great,67,Elizabeth May,204,190.0
great,53,Andrew Scheer,204,190.0
great,38,Jagmeet Singh,204,190.0
great,26,Justin Trudeau,204,190.0
great,20,Maxime Bernier,204,190.0
year,51,Jagmeet Singh,203,191.0
year,47,Justin Trudeau,203,191.0
year,47,Elizabeth May,203,191.0
year,31,Maxime Bernier,203,191.0
year,27,Andrew Scheer,203,191.0
making,66,Justin Trudeau,203,193.0
making,56,Jagmeet Singh,203,193.0
making,38,Andrew Scheer,203,193.0
making,25,Elizabeth May,203,193.0
making,18,Maxime Bernier,203,193.0
1,68,Maxime Bernier,203,192.0
1,52,Jagmeet Singh,203,192.0
1,33,Andrew Scheer,203,192.0
1,29,Justin Trudeau,203,192.0
1,21,Elizabeth May,203,192.0
services,103,Jagmeet Singh,202,194.0
services,50,Justin Trudeau,202,194.0
services,18,Andrew Scheer,202,194.0
services,18,Maxime Bernier,202,194.0
services,13,Elizabeth May,202,194.0
cdnpoli,95,Jagmeet Singh,202,195.0
cdnpoli,81,Elizabeth May,202,195.0
cdnpoli,15,Andrew Scheer,202,195.0
cdnpoli,10,Maxime Bernier,202,195.0
cdnpoli,1,Justin Trudeau,202,195.0
call,90,Justin Trudeau,202,196.0
call,46,Jagmeet Singh,202,196.0
call,39,Elizabeth May,202,196.0
call,14,Andrew Scheer,202,196.0
call,13,Maxime Bernier,202,196.0
going,66,Jagmeet Singh,201,197.0
going,47,Justin Trudeau,201,197.0
going,35,Elizabeth May,201,197.0
going,29,Andrew Scheer,201,197.0
going,24,Maxime Bernier,201,197.0
sans,81,Andrew Scheer,200,198.0
sans,50,Maxime Bernier,200,198.0
sans,35,Jagmeet Singh,200,198.0
sans,33,Justin Trudeau,200,198.0
sans,1,Elizabeth May,200,198.0
liberal,79,Jagmeet Singh,199,199.0
liberal,63,Andrew Scheer,199,199.0
liberal,48,Maxime Bernier,199,199.0
liberal,5,Elizabeth May,199,199.0
liberal,4,Justin Trudeau,199,199.0
way,58,Jagmeet Singh,198,200.0
way,42,Elizabeth May,198,200.0
way,36,Maxime Bernier,198,200.0
way,31,Justin Trudeau,198,200.0
way,31,Andrew Scheer,198,200.0
situation,80,Justin Trudeau,197,201.0
situation,45,Maxime Bernier,197,201.0
situation,37,Jagmeet Singh,197,201.0
situation,30,Andrew Scheer,197,201.0
situation,5,Elizabeth May,197,201.0
communities,62,Jagmeet Singh,196,202.0
communities,51,Andrew Scheer,196,202.0
communities,47,Justin Trudeau,196,202.0
communities,32,Elizabeth May,196,202.0
communities,4,Maxime Bernier,196,202.0
quotidien,193,Andrew Scheer,194,204.0
quotidien,1,Jagmeet Singh,194,204.0
protect,62,Justin Trudeau,194,203.0
protect,59,Andrew Scheer,194,203.0
protect,33,Jagmeet Singh,194,203.0
protect,22,Elizabeth May,194,203.0
protect,18,Maxime Bernier,194,203.0
taking,72,Justin Trudeau,192,205.0
taking,39,Jagmeet Singh,192,205.0
taking,39,Maxime Bernier,192,205.0
taking,31,Elizabeth May,192,205.0
taking,11,Andrew Scheer,192,205.0
happy,49,Andrew Scheer,192,206.0
happy,49,Elizabeth May,192,206.0
happy,45,Jagmeet Singh,192,206.0
happy,32,Justin Trudeau,192,206.0
happy,17,Maxime Bernier,192,206.0
place,57,Justin Trudeau,191,207.0
place,52,Jagmeet Singh,191,207.0
place,38,Andrew Scheer,191,207.0
place,23,Elizabeth May,191,207.0
place,21,Maxime Bernier,191,207.0
vote,83,Maxime Bernier,190,209.0
vote,59,Jagmeet Singh,190,209.0
vote,31,Andrew Scheer,190,209.0
vote,16,Elizabeth May,190,209.0
vote,1,Justin Trudeau,190,209.0
familles,72,Jagmeet Singh,190,208.0
familles,61,Andrew Scheer,190,208.0
familles,53,Justin Trudeau,190,208.0
familles,4,Maxime Bernier,190,208.0
go,62,Jagmeet Singh,187,210.0
go,47,Elizabeth May,187,210.0
go,35,Justin Trudeau,187,210.0
go,23,Andrew Scheer,187,210.0
go,20,Maxime Bernier,187,210.0
dun,56,Andrew Scheer,187,211.0
dun,52,Jagmeet Singh,187,211.0
dun,47,Justin Trudeau,187,211.0
dun,32,Maxime Bernier,187,211.0
sure,109,Justin Trudeau,186,213.0
sure,39,Jagmeet Singh,186,213.0
sure,19,Andrew Scheer,186,213.0
sure,13,Elizabeth May,186,213.0
sure,6,Maxime Bernier,186,213.0
may,72,Elizabeth May,186,214.0
may,37,Maxime Bernier,186,214.0
may,31,Justin Trudeau,186,214.0
may,27,Jagmeet Singh,186,214.0
may,19,Andrew Scheer,186,214.0
alors,70,Jagmeet Singh,186,212.0
alors,51,Justin Trudeau,186,212.0
alors,35,Andrew Scheer,186,212.0
alors,29,Maxime Bernier,186,212.0
alors,1,Elizabeth May,186,212.0
mes,67,Andrew Scheer,185,215.0
mes,57,Jagmeet Singh,185,215.0
mes,44,Justin Trudeau,185,215.0
mes,15,Maxime Bernier,185,215.0
mes,2,Elizabeth May,185,215.0
leader,57,Maxime Bernier,185,216.0
leader,52,Jagmeet Singh,185,216.0
leader,41,Elizabeth May,185,216.0
leader,28,Andrew Scheer,185,216.0
leader,7,Justin Trudeau,185,216.0
mon,67,Andrew Scheer,184,218.0
mon,46,Maxime Bernier,184,218.0
mon,38,Justin Trudeau,184,218.0
mon,28,Jagmeet Singh,184,218.0
mon,5,Elizabeth May,184,218.0
famille,79,Andrew Scheer,184,217.0
famille,56,Justin Trudeau,184,217.0
famille,45,Jagmeet Singh,184,217.0
famille,4,Maxime Bernier,184,217.0
put,91,Andrew Scheer,183,219.0
put,49,Jagmeet Singh,183,219.0
put,19,Justin Trudeau,183,219.0
put,13,Elizabeth May,183,219.0
put,11,Maxime Bernier,183,219.0
still,49,Jagmeet Singh,182,221.0
still,39,Maxime Bernier,182,221.0
still,33,Elizabeth May,182,221.0
still,32,Andrew Scheer,182,221.0
still,29,Justin Trudeau,182,221.0
millions,52,Jagmeet Singh,182,220.0
millions,48,Maxime Bernier,182,220.0
millions,41,Justin Trudeau,182,220.0
millions,35,Andrew Scheer,182,220.0
millions,6,Elizabeth May,182,220.0
week,51,Elizabeth May,181,222.0
week,43,Justin Trudeau,181,222.0
week,42,Andrew Scheer,181,222.0
week,24,Maxime Bernier,181,222.0
week,21,Jagmeet Singh,181,222.0
lives,57,Jagmeet Singh,181,223.0
lives,37,Justin Trudeau,181,223.0
lives,33,Maxime Bernier,181,223.0
lives,31,Andrew Scheer,181,223.0
lives,23,Elizabeth May,181,223.0
sommes,61,Jagmeet Singh,180,225.0
sommes,52,Justin Trudeau,180,225.0
sommes,48,Andrew Scheer,180,225.0
sommes,17,Maxime Bernier,180,225.0
sommes,2,Elizabeth May,180,225.0
much,49,Elizabeth May,180,224.0
much,42,Maxime Bernier,180,224.0
much,40,Andrew Scheer,180,224.0
much,27,Jagmeet Singh,180,224.0
much,22,Justin Trudeau,180,224.0
jobs,57,Jagmeet Singh,180,226.0
jobs,51,Andrew Scheer,180,226.0
jobs,42,Justin Trudeau,180,226.0
jobs,21,Elizabeth May,180,226.0
jobs,9,Maxime Bernier,180,226.0
stop,56,Maxime Bernier,178,227.0
stop,48,Jagmeet Singh,178,227.0
stop,34,Elizabeth May,178,227.0
stop,28,Andrew Scheer,178,227.0
stop,12,Justin Trudeau,178,227.0
moi,76,Andrew Scheer,177,228.0
moi,53,Justin Trudeau,177,228.0
moi,29,Jagmeet Singh,177,228.0
moi,17,Maxime Bernier,177,228.0
moi,2,Elizabeth May,177,228.0
needs,77,Jagmeet Singh,176,230.0
needs,38,Andrew Scheer,176,230.0
needs,27,Justin Trudeau,176,230.0
needs,18,Maxime Bernier,176,230.0
needs,16,Elizabeth May,176,230.0
glen4climate,176,Elizabeth May,176,231.0
aussi,89,Justin Trudeau,176,229.0
aussi,39,Maxime Bernier,176,229.0
aussi,24,Jagmeet Singh,176,229.0
aussi,22,Andrew Scheer,176,229.0
aussi,2,Elizabeth May,176,229.0
stand,68,Andrew Scheer,175,232.0
stand,50,Jagmeet Singh,175,232.0
stand,21,Elizabeth May,175,232.0
stand,20,Maxime Bernier,175,232.0
stand,16,Justin Trudeau,175,232.0
nest,65,Andrew Scheer,175,233.0
nest,52,Maxime Bernier,175,233.0
nest,39,Jagmeet Singh,175,233.0
nest,18,Justin Trudeau,175,233.0
nest,1,Elizabeth May,175,233.0
quand,66,Andrew Scheer,174,234.0
quand,44,Jagmeet Singh,174,234.0
quand,42,Maxime Bernier,174,234.0
quand,22,Justin Trudeau,174,234.0
cant,69,Jagmeet Singh,174,235.0
cant,35,Elizabeth May,174,235.0
cant,26,Andrew Scheer,174,235.0
cant,22,Justin Trudeau,174,235.0
cant,22,Maxime Bernier,174,235.0
another,52,Maxime Bernier,174,236.0
another,41,Elizabeth May,174,236.0
another,30,Andrew Scheer,174,236.0
another,29,Jagmeet Singh,174,236.0
another,22,Justin Trudeau,174,236.0
toujours,69,Andrew Scheer,173,239.0
toujours,47,Jagmeet Singh,173,239.0
toujours,33,Justin Trudeau,173,239.0
toujours,24,Maxime Bernier,173,239.0
pendant,63,Justin Trudeau,173,238.0
pendant,45,Jagmeet Singh,173,238.0
pendant,35,Maxime Bernier,173,238.0
pendant,29,Andrew Scheer,173,238.0
pendant,1,Elizabeth May,173,238.0
made,54,Jagmeet Singh,173,240.0
made,36,Andrew Scheer,173,240.0
made,31,Maxime Bernier,173,240.0
made,28,Elizabeth May,173,240.0
made,24,Justin Trudeau,173,240.0
business,106,Justin Trudeau,173,237.0
business,22,Andrew Scheer,173,237.0
business,16,Jagmeet Singh,173,237.0
business,15,Maxime Bernier,173,237.0
business,14,Elizabeth May,173,237.0
action,69,Jagmeet Singh,173,241.0
action,35,Andrew Scheer,173,241.0
action,32,Elizabeth May,173,241.0
action,28,Justin Trudeau,173,241.0
action,9,Maxime Bernier,173,241.0
questions,57,Andrew Scheer,172,243.0
questions,35,Justin Trudeau,172,243.0
questions,27,Elizabeth May,172,243.0
questions,27,Maxime Bernier,172,243.0
questions,26,Jagmeet Singh,172,243.0
faut,63,Maxime Bernier,172,244.0
faut,62,Jagmeet Singh,172,244.0
faut,26,Justin Trudeau,172,244.0
faut,20,Andrew Scheer,172,244.0
faut,1,Elizabeth May,172,244.0
even,54,Maxime Bernier,172,242.0
even,34,Elizabeth May,172,242.0
even,32,Jagmeet Singh,172,242.0
even,29,Justin Trudeau,172,242.0
even,23,Andrew Scheer,172,242.0
spoke,123,Justin Trudeau,171,246.0
spoke,29,Andrew Scheer,171,246.0
spoke,10,Jagmeet Singh,171,246.0
spoke,8,Elizabeth May,171,246.0
spoke,1,Maxime Bernier,171,246.0
green,106,Elizabeth May,171,247.0
green,34,Maxime Bernier,171,247.0
green,23,Andrew Scheer,171,247.0
green,8,Jagmeet Singh,171,247.0
amliorer,152,Andrew Scheer,171,245.0
amliorer,15,Jagmeet Singh,171,245.0
amliorer,4,Justin Trudeau,171,245.0
provinces,68,Justin Trudeau,168,248.0
provinces,38,Andrew Scheer,168,248.0
provinces,29,Maxime Bernier,168,248.0
provinces,24,Jagmeet Singh,168,248.0
provinces,9,Elizabeth May,168,248.0
weve,92,Justin Trudeau,166,250.0
weve,28,Jagmeet Singh,166,250.0
weve,21,Elizabeth May,166,250.0
weve,14,Maxime Bernier,166,250.0
weve,11,Andrew Scheer,166,250.0
violence,69,Jagmeet Singh,166,249.0
violence,38,Elizabeth May,166,249.0
violence,27,Maxime Bernier,166,249.0
violence,20,Andrew Scheer,166,249.0
violence,12,Justin Trudeau,166,249.0
police,103,Elizabeth May,166,251.0
police,29,Jagmeet Singh,166,251.0
police,21,Maxime Bernier,166,251.0
police,7,Andrew Scheer,166,251.0
police,6,Justin Trudeau,166,251.0
pay,75,Jagmeet Singh,165,252.0
pay,32,Maxime Bernier,165,252.0
pay,24,Andrew Scheer,165,252.0
pay,18,Justin Trudeau,165,252.0
pay,16,Elizabeth May,165,252.0
bc,98,Elizabeth May,165,253.0
bc,31,Jagmeet Singh,165,253.0
bc,18,Andrew Scheer,165,253.0
bc,12,Maxime Bernier,165,253.0
bc,6,Justin Trudeau,165,253.0
encore,43,Jagmeet Singh,163,254.0
encore,41,Andrew Scheer,163,254.0
encore,40,Maxime Bernier,163,254.0
encore,39,Justin Trudeau,163,254.0
parl,108,Justin Trudeau,162,255.0
parl,40,Andrew Scheer,162,255.0
parl,13,Jagmeet Singh,162,255.0
parl,1,Elizabeth May,162,255.0
big,74,Jagmeet Singh,162,256.0
big,30,Andrew Scheer,162,256.0
big,29,Elizabeth May,162,256.0
big,16,Maxime Bernier,162,256.0
big,13,Justin Trudeau,162,256.0
justice,87,Jagmeet Singh,161,258.0
justice,40,Elizabeth May,161,258.0
justice,16,Andrew Scheer,161,258.0
justice,14,Justin Trudeau,161,258.0
justice,4,Maxime Bernier,161,258.0
conservateur,141,Andrew Scheer,161,257.0
conservateur,16,Maxime Bernier,161,257.0
conservateur,4,Jagmeet Singh,161,257.0
leaders,40,Jagmeet Singh,160,261.0
leaders,40,Maxime Bernier,160,261.0
leaders,36,Justin Trudeau,160,261.0
leaders,23,Andrew Scheer,160,261.0
leaders,21,Elizabeth May,160,261.0
hard,59,Andrew Scheer,160,260.0
hard,41,Justin Trudeau,160,260.0
hard,34,Jagmeet Singh,160,260.0
hard,20,Elizabeth May,160,260.0
hard,6,Maxime Bernier,160,260.0
federal,56,Jagmeet Singh,160,262.0
federal,47,Elizabeth May,160,262.0
federal,30,Maxime Bernier,160,262.0
federal,19,Andrew Scheer,160,262.0
federal,8,Justin Trudeau,160,262.0
canadiennes,97,Jagmeet Singh,160,259.0
canadiennes,35,Justin Trudeau,160,259.0
canadiennes,24,Andrew Scheer,160,259.0
canadiennes,3,Maxime Bernier,160,259.0
canadiennes,1,Elizabeth May,160,259.0
future,44,Jagmeet Singh,159,263.0
future,34,Elizabeth May,159,263.0
future,31,Maxime Bernier,159,263.0
future,28,Andrew Scheer,159,263.0
future,22,Justin Trudeau,159,263.0
service,53,Justin Trudeau,158,265.0
service,50,Andrew Scheer,158,265.0
service,38,Jagmeet Singh,158,265.0
service,13,Elizabeth May,158,265.0
service,4,Maxime Bernier,158,265.0
energy,51,Andrew Scheer,158,264.0
energy,45,Elizabeth May,158,264.0
energy,44,Jagmeet Singh,158,264.0
energy,14,Maxime Bernier,158,264.0
energy,4,Justin Trudeau,158,264.0
scheer,112,Maxime Bernier,157,268.0
scheer,29,Jagmeet Singh,157,268.0
scheer,10,Andrew Scheer,157,268.0
scheer,6,Elizabeth May,157,268.0
pourquoi,64,Andrew Scheer,157,267.0
pourquoi,39,Maxime Bernier,157,267.0
pourquoi,29,Jagmeet Singh,157,267.0
pourquoi,23,Justin Trudeau,157,267.0
pourquoi,2,Elizabeth May,157,267.0
journe,57,Jagmeet Singh,157,266.0
journe,54,Andrew Scheer,157,266.0
journe,36,Justin Trudeau,157,266.0
journe,6,Elizabeth May,157,266.0
journe,4,Maxime Bernier,157,266.0
small,62,Justin Trudeau,156,270.0
small,47,Andrew Scheer,156,270.0
small,22,Elizabeth May,156,270.0
small,13,Jagmeet Singh,156,270.0
small,12,Maxime Bernier,156,270.0
end,53,Jagmeet Singh,156,269.0
end,34,Elizabeth May,156,269.0
end,25,Andrew Scheer,156,269.0
end,24,Maxime Bernier,156,269.0
end,20,Justin Trudeau,156,269.0
says,84,Elizabeth May,155,273.0
says,38,Maxime Bernier,155,273.0
says,23,Jagmeet Singh,155,273.0
says,9,Andrew Scheer,155,273.0
says,1,Justin Trudeau,155,273.0
regardez,71,Justin Trudeau,155,272.0
regardez,71,Andrew Scheer,155,272.0
regardez,9,Jagmeet Singh,155,272.0
regardez,4,Maxime Bernier,155,272.0
instead,64,Maxime Bernier,155,271.0
instead,42,Jagmeet Singh,155,271.0
instead,38,Andrew Scheer,155,271.0
instead,7,Elizabeth May,155,271.0
instead,4,Justin Trudeau,155,271.0
depuis,53,Maxime Bernier,155,274.0
depuis,37,Jagmeet Singh,155,274.0
depuis,32,Justin Trudeau,155,274.0
depuis,31,Andrew Scheer,155,274.0
depuis,2,Elizabeth May,155,274.0
real,80,Andrew Scheer,154,275.0
real,28,Maxime Bernier,154,275.0
real,25,Jagmeet Singh,154,275.0
real,13,Elizabeth May,154,275.0
real,8,Justin Trudeau,154,275.0
peut,54,Jagmeet Singh,154,276.0
peut,44,Justin Trudeau,154,276.0
peut,28,Andrew Scheer,154,276.0
peut,27,Maxime Bernier,154,276.0
peut,1,Elizabeth May,154,276.0
l,71,Justin Trudeau,154,277.0
l,39,Maxime Bernier,154,277.0
l,22,Jagmeet Singh,154,277.0
l,14,Andrew Scheer,154,277.0
l,8,Elizabeth May,154,277.0
ici,57,Justin Trudeau,154,278.0
ici,43,Jagmeet Singh,154,278.0
ici,37,Andrew Scheer,154,278.0
ici,17,Maxime Bernier,154,278.0
news,70,Elizabeth May,153,282.0
news,32,Jagmeet Singh,153,282.0
news,19,Andrew Scheer,153,282.0
news,16,Justin Trudeau,153,282.0
news,16,Maxime Bernier,153,282.0
enfants,56,Justin Trudeau,153,280.0
enfants,47,Jagmeet Singh,153,280.0
enfants,36,Andrew Scheer,153,280.0
enfants,13,Maxime Bernier,153,280.0
enfants,1,Elizabeth May,153,280.0
dit,52,Andrew Scheer,153,279.0
dit,49,Maxime Bernier,153,279.0
dit,38,Jagmeet Singh,153,279.0
dit,14,Justin Trudeau,153,279.0
bien,48,Jagmeet Singh,153,281.0
bien,46,Justin Trudeau,153,281.0
bien,42,Andrew Scheer,153,281.0
bien,16,Maxime Bernier,153,281.0
bien,1,Elizabeth May,153,281.0
women,60,Jagmeet Singh,152,284.0
women,35,Elizabeth May,152,284.0
women,25,Justin Trudeau,152,284.0
women,25,Andrew Scheer,152,284.0
women,7,Maxime Bernier,152,284.0
durgence,107,Justin Trudeau,152,285.0
durgence,16,Jagmeet Singh,152,285.0
durgence,15,Andrew Scheer,152,285.0
durgence,14,Maxime Bernier,152,285.0
clear,66,Jagmeet Singh,152,283.0
clear,30,Andrew Scheer,152,283.0
clear,26,Maxime Bernier,152,283.0
clear,23,Elizabeth May,152,283.0
clear,7,Justin Trudeau,152,283.0
always,55,Andrew Scheer,152,286.0
always,34,Justin Trudeau,152,286.0
always,32,Jagmeet Singh,152,286.0
always,19,Elizabeth May,152,286.0
always,12,Maxime Bernier,152,286.0
team,54,Andrew Scheer,151,291.0
team,35,Jagmeet Singh,151,291.0
team,23,Justin Trudeau,151,291.0
team,20,Elizabeth May,151,291.0
team,19,Maxime Bernier,151,291.0
taxes,94,Andrew Scheer,151,287.0
taxes,35,Maxime Bernier,151,287.0
taxes,13,Jagmeet Singh,151,287.0
taxes,7,Justin Trudeau,151,287.0
taxes,2,Elizabeth May,151,287.0
million,60,Justin Trudeau,151,290.0
million,41,Jagmeet Singh,151,290.0
million,24,Andrew Scheer,151,290.0
million,23,Elizabeth May,151,290.0
million,3,Maxime Bernier,151,290.0
devons,93,Jagmeet Singh,151,288.0
