phrase,count,user_name,total_count,rank
le_loyer,18,Justin Trudeau,24,1104.0
le_loyer,6,Jagmeet Singh,24,1104.0
le_chef,10,Jagmeet Singh,24,1124.0
le_chef,9,Maxime Bernier,24,1124.0
le_chef,4,Justin Trudeau,24,1124.0
le_chef,1,Andrew Scheer,24,1124.0
laisse_tomber_les,23,Andrew Scheer,24,1134.0
laisse_tomber_les,1,Jagmeet Singh,24,1134.0
la_semaine_dernire,9,Justin Trudeau,24,1119.0
la_semaine_dernire,6,Andrew Scheer,24,1119.0
la_semaine_dernire,6,Maxime Bernier,24,1119.0
la_semaine_dernire,3,Jagmeet Singh,24,1119.0
la_priorit,10,Jagmeet Singh,24,1145.0
la_priorit,9,Maxime Bernier,24,1145.0
la_priorit,4,Andrew Scheer,24,1145.0
la_priorit,1,Justin Trudeau,24,1145.0
la_dmocratie,9,Andrew Scheer,24,1117.0
la_dmocratie,6,Justin Trudeau,24,1117.0
la_dmocratie,6,Maxime Bernier,24,1117.0
la_dmocratie,3,Jagmeet Singh,24,1117.0
la_diversit,12,Maxime Bernier,24,1112.0
la_diversit,6,Justin Trudeau,24,1112.0
la_diversit,5,Jagmeet Singh,24,1112.0
la_diversit,1,Andrew Scheer,24,1112.0
gouvernement_fdral,11,Jagmeet Singh,24,1139.0
gouvernement_fdral,6,Maxime Bernier,24,1139.0
gouvernement_fdral,5,Andrew Scheer,24,1139.0
gouvernement_fdral,2,Justin Trudeau,24,1139.0
first_time,7,Andrew Scheer,24,1133.0
first_time,7,Elizabeth May,24,1133.0
first_time,7,Maxime Bernier,24,1133.0
first_time,2,Justin Trudeau,24,1133.0
first_time,1,Jagmeet Singh,24,1133.0
femmes_et,9,Justin Trudeau,24,1099.0
femmes_et,8,Jagmeet Singh,24,1099.0
femmes_et,4,Andrew Scheer,24,1099.0
femmes_et,2,Maxime Bernier,24,1099.0
femmes_et,1,Elizabeth May,24,1099.0
f_rt,10,Justin Trudeau,24,1143.0
f_rt,6,Elizabeth May,24,1143.0
f_rt,6,Maxime Bernier,24,1143.0
f_rt,2,Jagmeet Singh,24,1143.0
et_territoires,23,Justin Trudeau,24,1115.0
et_territoires,1,Andrew Scheer,24,1115.0
est_l,20,Justin Trudeau,24,1144.0
est_l,4,Jagmeet Singh,24,1144.0
en_ces,10,Andrew Scheer,24,1088.0
en_ces,6,Justin Trudeau,24,1088.0
en_ces,6,Jagmeet Singh,24,1088.0
en_ces,2,Maxime Bernier,24,1088.0
devons_faire,20,Jagmeet Singh,24,1094.0
devons_faire,2,Andrew Scheer,24,1094.0
devons_faire,1,Justin Trudeau,24,1094.0
devons_faire,1,Maxime Bernier,24,1094.0
des_travailleurs,15,Jagmeet Singh,24,1132.0
des_travailleurs,7,Andrew Scheer,24,1132.0
des_travailleurs,2,Justin Trudeau,24,1132.0
des_personnes,18,Jagmeet Singh,24,1092.0
des_personnes,5,Justin Trudeau,24,1092.0
des_personnes,1,Andrew Scheer,24,1092.0
des_droits,15,Jagmeet Singh,24,1118.0
des_droits,4,Justin Trudeau,24,1118.0
des_droits,3,Andrew Scheer,24,1118.0
des_droits,2,Maxime Bernier,24,1118.0
depuis_le,8,Andrew Scheer,24,1138.0
depuis_le,7,Justin Trudeau,24,1138.0
depuis_le,5,Jagmeet Singh,24,1138.0
depuis_le,4,Maxime Bernier,24,1138.0
de_rt,10,Justin Trudeau,24,1090.0
de_rt,9,Maxime Bernier,24,1090.0
de_rt,2,Elizabeth May,24,1090.0
de_rt,2,Jagmeet Singh,24,1090.0
de_rt,1,Andrew Scheer,24,1090.0
de_premire_ligne,17,Justin Trudeau,24,1123.0
de_premire_ligne,5,Andrew Scheer,24,1123.0
de_premire_ligne,2,Jagmeet Singh,24,1123.0
de_ne,8,Maxime Bernier,24,1148.0
de_ne,7,Jagmeet Singh,24,1148.0
de_ne,6,Justin Trudeau,24,1148.0
de_ne,3,Andrew Scheer,24,1148.0
de_la_communaut,14,Andrew Scheer,24,1147.0
de_la_communaut,9,Jagmeet Singh,24,1147.0
de_la_communaut,1,Justin Trudeau,24,1147.0
damliorer_votre_quotidien,24,Andrew Scheer,24,1129.0
damliorer_votre,24,Andrew Scheer,24,1097.0
corruption_scandal,24,Andrew Scheer,24,1098.0
continue_fight,12,Jagmeet Singh,24,1141.0
continue_fight,9,Andrew Scheer,24,1141.0
continue_fight,2,Maxime Bernier,24,1141.0
continue_fight,1,Elizabeth May,24,1141.0
conservatives_always,24,Andrew Scheer,24,1105.0
conservative_party,11,Andrew Scheer,24,1128.0
conservative_party,11,Maxime Bernier,24,1128.0
conservative_party,1,Elizabeth May,24,1128.0
conservative_party,1,Jagmeet Singh,24,1128.0
ce_sont,9,Andrew Scheer,24,1116.0
ce_sont,8,Maxime Bernier,24,1116.0
ce_sont,5,Jagmeet Singh,24,1116.0
ce_sont,2,Justin Trudeau,24,1116.0
avons_discut,19,Justin Trudeau,24,1126.0
avons_discut,4,Andrew Scheer,24,1126.0
avons_discut,1,Jagmeet Singh,24,1126.0
avec_notre,12,Andrew Scheer,24,1150.0
avec_notre,8,Jagmeet Singh,24,1150.0
avec_notre,3,Maxime Bernier,24,1150.0
avec_notre,1,Justin Trudeau,24,1150.0
aprs_avoir,12,Maxime Bernier,24,1151.0
aprs_avoir,5,Andrew Scheer,24,1151.0
aprs_avoir,4,Jagmeet Singh,24,1151.0
aprs_avoir,3,Justin Trudeau,24,1151.0
anniversaire_de,10,Andrew Scheer,24,1146.0
anniversaire_de,9,Justin Trudeau,24,1146.0
anniversaire_de,5,Jagmeet Singh,24,1146.0
women_girls,8,Jagmeet Singh,23,1176.0
women_girls,7,Elizabeth May,23,1176.0
women_girls,5,Justin Trudeau,23,1176.0
women_girls,3,Andrew Scheer,23,1176.0
want_thank,10,Maxime Bernier,23,1226.0
want_thank,7,Jagmeet Singh,23,1226.0
want_thank,4,Justin Trudeau,23,1226.0
want_thank,2,Andrew Scheer,23,1226.0
vos_enfants,11,Justin Trudeau,23,1167.0
vos_enfants,11,Andrew Scheer,23,1167.0
vos_enfants,1,Jagmeet Singh,23,1167.0
victimes_de,9,Jagmeet Singh,23,1182.0
victimes_de,7,Justin Trudeau,23,1182.0
victimes_de,4,Andrew Scheer,23,1182.0
victimes_de,3,Maxime Bernier,23,1182.0
universal_pharmacare,22,Jagmeet Singh,23,1154.0
universal_pharmacare,1,Elizabeth May,23,1154.0
une_enqute,16,Jagmeet Singh,23,1158.0
une_enqute,4,Andrew Scheer,23,1158.0
une_enqute,3,Justin Trudeau,23,1158.0
un_moment,7,Justin Trudeau,23,1230.0
un_moment,7,Andrew Scheer,23,1230.0
un_moment,5,Maxime Bernier,23,1230.0
un_moment,3,Jagmeet Singh,23,1230.0
un_moment,1,Elizabeth May,23,1230.0
trudeau_la,20,Andrew Scheer,23,1160.0
trudeau_la,2,Jagmeet Singh,23,1160.0
trudeau_la,1,Maxime Bernier,23,1160.0
travailleurs_de_la,13,Justin Trudeau,23,1220.0
travailleurs_de_la,5,Andrew Scheer,23,1220.0
travailleurs_de_la,4,Jagmeet Singh,23,1220.0
travailleurs_de_la,1,Elizabeth May,23,1220.0
temps_difficiles,12,Andrew Scheer,23,1172.0
temps_difficiles,5,Justin Trudeau,23,1172.0
temps_difficiles,3,Jagmeet Singh,23,1172.0
temps_difficiles,3,Maxime Bernier,23,1172.0
taux_dintrt,19,Maxime Bernier,23,1163.0
taux_dintrt,3,Jagmeet Singh,23,1163.0
taux_dintrt,1,Andrew Scheer,23,1163.0
spoke_phone,23,Justin Trudeau,23,1168.0
sick_leave,17,Jagmeet Singh,23,1203.0
sick_leave,4,Elizabeth May,23,1203.0
sick_leave,2,Justin Trudeau,23,1203.0
si_vous_avez,18,Justin Trudeau,23,1198.0
si_vous_avez,3,Jagmeet Singh,23,1198.0
si_vous_avez,1,Andrew Scheer,23,1198.0
si_vous_avez,1,Maxime Bernier,23,1198.0
rt_maximebernier_trudeau,23,Maxime Bernier,23,1231.0
rt_debschulte,23,Justin Trudeau,23,1206.0
quon_peut,18,Justin Trudeau,23,1200.0
quon_peut,4,Maxime Bernier,23,1200.0
quon_peut,1,Jagmeet Singh,23,1200.0
que_cest,12,Jagmeet Singh,23,1197.0
que_cest,6,Justin Trudeau,23,1197.0
que_cest,3,Andrew Scheer,23,1197.0
que_cest,2,Maxime Bernier,23,1197.0
protger_nos,16,Justin Trudeau,23,1234.0
protger_nos,5,Andrew Scheer,23,1234.0
protger_nos,2,Jagmeet Singh,23,1234.0
ppc_party,23,Maxime Bernier,23,1202.0
pour_eux,14,Jagmeet Singh,23,1225.0
pour_eux,5,Justin Trudeau,23,1225.0
pour_eux,4,Andrew Scheer,23,1225.0
plus_sur,12,Justin Trudeau,23,1153.0
plus_sur,7,Andrew Scheer,23,1153.0
plus_sur,4,Maxime Bernier,23,1153.0
peoples_party_canada,23,Maxime Bernier,23,1170.0
pas_tre,14,Jagmeet Singh,23,1235.0
pas_tre,8,Andrew Scheer,23,1235.0
pas_tre,1,Justin Trudeau,23,1235.0
partout_dans,15,Jagmeet Singh,23,1166.0
partout_dans,6,Andrew Scheer,23,1166.0
partout_dans,2,Justin Trudeau,23,1166.0
nous_prenons,19,Justin Trudeau,23,1209.0
nous_prenons,3,Jagmeet Singh,23,1209.0
nous_prenons,1,Andrew Scheer,23,1209.0
nous_devons_faire,19,Jagmeet Singh,23,1195.0
nous_devons_faire,2,Andrew Scheer,23,1195.0
nous_devons_faire,1,Justin Trudeau,23,1195.0
nous_devons_faire,1,Maxime Bernier,23,1195.0
nom_de,11,Jagmeet Singh,23,1189.0
nom_de,8,Andrew Scheer,23,1189.0
nom_de,4,Justin Trudeau,23,1189.0
millions_canadians,8,Jagmeet Singh,23,1157.0
millions_canadians,8,Maxime Bernier,23,1157.0
millions_canadians,5,Andrew Scheer,23,1157.0
millions_canadians,2,Justin Trudeau,23,1157.0
mettre_plus_dargent,23,Andrew Scheer,23,1196.0
maximebernier_trudeau,23,Maxime Bernier,23,1204.0
matire_de,10,Jagmeet Singh,23,1178.0
matire_de,7,Andrew Scheer,23,1178.0
matire_de,6,Justin Trudeau,23,1178.0
mais_nous,10,Jagmeet Singh,23,1227.0
mais_nous,6,Justin Trudeau,23,1227.0
mais_nous,5,Andrew Scheer,23,1227.0
mais_nous,2,Maxime Bernier,23,1227.0
leurs_familles,13,Andrew Scheer,23,1169.0
leurs_familles,6,Jagmeet Singh,23,1169.0
leurs_familles,4,Justin Trudeau,23,1169.0
les_provinces_et,20,Justin Trudeau,23,1199.0
les_provinces_et,2,Andrew Scheer,23,1199.0
les_provinces_et,1,Jagmeet Singh,23,1199.0
les_membres,13,Justin Trudeau,23,1224.0
les_membres,5,Andrew Scheer,23,1224.0
les_membres,3,Jagmeet Singh,23,1224.0
les_membres,2,Maxime Bernier,23,1224.0
les_chefs,17,Jagmeet Singh,23,1233.0
les_chefs,4,Andrew Scheer,23,1233.0
les_chefs,1,Justin Trudeau,23,1233.0
les_chefs,1,Maxime Bernier,23,1233.0
les_autres_partis,19,Maxime Bernier,23,1183.0
les_autres_partis,2,Justin Trudeau,23,1183.0
les_autres_partis,1,Andrew Scheer,23,1183.0
les_autres_partis,1,Jagmeet Singh,23,1183.0
la_protection,8,Jagmeet Singh,23,1232.0
la_protection,6,Justin Trudeau,23,1232.0
la_protection,5,Andrew Scheer,23,1232.0
la_protection,4,Maxime Bernier,23,1232.0
la_part,10,Jagmeet Singh,23,1184.0
la_part,7,Maxime Bernier,23,1184.0
la_part,5,Andrew Scheer,23,1184.0
la_part,1,Justin Trudeau,23,1184.0
keep_people_safe,21,Justin Trudeau,23,1161.0
keep_people_safe,2,Jagmeet Singh,23,1161.0
journe_internationale,12,Jagmeet Singh,23,1229.0
journe_internationale,7,Andrew Scheer,23,1229.0
journe_internationale,4,Justin Trudeau,23,1229.0
jai_hte,11,Andrew Scheer,23,1210.0
jai_hte,8,Jagmeet Singh,23,1210.0
jai_hte,2,Justin Trudeau,23,1210.0
jai_hte,2,Maxime Bernier,23,1210.0
impacts_covid19,18,Justin Trudeau,23,1208.0
impacts_covid19,3,Elizabeth May,23,1208.0
impacts_covid19,2,Jagmeet Singh,23,1208.0
ils_sont,7,Jagmeet Singh,23,1194.0
ils_sont,6,Maxime Bernier,23,1194.0
ils_sont,5,Justin Trudeau,23,1194.0
ils_sont,4,Andrew Scheer,23,1194.0
ils_sont,1,Elizabeth May,23,1194.0
illegal_blockades,23,Andrew Scheer,23,1216.0
hier_jai,14,Andrew Scheer,23,1211.0
hier_jai,8,Justin Trudeau,23,1211.0
hier_jai,1,Jagmeet Singh,23,1211.0
grandes_entreprises,19,Jagmeet Singh,23,1174.0
grandes_entreprises,3,Andrew Scheer,23,1174.0
grandes_entreprises,1,Justin Trudeau,23,1174.0
gouvernement_doit,17,Jagmeet Singh,23,1193.0
gouvernement_doit,6,Andrew Scheer,23,1193.0
get_support,19,Justin Trudeau,23,1177.0
get_support,2,Elizabeth May,23,1177.0
get_support,2,Jagmeet Singh,23,1177.0
front_lines,9,Justin Trudeau,23,1192.0
front_lines,6,Elizabeth May,23,1192.0
front_lines,4,Andrew Scheer,23,1192.0
front_lines,4,Jagmeet Singh,23,1192.0
et_travailleurs,15,Jagmeet Singh,23,1180.0
et_travailleurs,4,Maxime Bernier,23,1180.0
et_travailleurs,2,Justin Trudeau,23,1180.0
et_travailleurs,2,Andrew Scheer,23,1180.0
et_les_canadiens,16,Andrew Scheer,23,1218.0
et_les_canadiens,4,Jagmeet Singh,23,1218.0
et_les_canadiens,2,Justin Trudeau,23,1218.0
et_les_canadiens,1,Maxime Bernier,23,1218.0
et_dans,10,Justin Trudeau,23,1186.0
et_dans,7,Andrew Scheer,23,1186.0
et_dans,6,Jagmeet Singh,23,1186.0
ensemble_nous,10,Jagmeet Singh,23,1181.0
ensemble_nous,7,Andrew Scheer,23,1181.0
ensemble_nous,5,Justin Trudeau,23,1181.0
ensemble_nous,1,Elizabeth May,23,1181.0
energy_sector,18,Andrew Scheer,23,1212.0
energy_sector,4,Elizabeth May,23,1212.0
energy_sector,1,Justin Trudeau,23,1212.0
encore_une,10,Maxime Bernier,23,1205.0
encore_une,8,Andrew Scheer,23,1205.0
encore_une,4,Jagmeet Singh,23,1205.0
encore_une,1,Justin Trudeau,23,1205.0
en_premire_ligne,11,Jagmeet Singh,23,1222.0
en_premire_ligne,8,Andrew Scheer,23,1222.0
en_premire_ligne,4,Justin Trudeau,23,1222.0
en_premire,11,Jagmeet Singh,23,1156.0
en_premire,8,Andrew Scheer,23,1156.0
en_premire,4,Justin Trudeau,23,1156.0
du_soutien,22,Justin Trudeau,23,1221.0
du_soutien,1,Andrew Scheer,23,1221.0
du_canada_je,23,Andrew Scheer,23,1188.0
droits_de,9,Andrew Scheer,23,1213.0
droits_de,7,Justin Trudeau,23,1213.0
droits_de,7,Jagmeet Singh,23,1213.0
dont_vous_avez,22,Justin Trudeau,23,1171.0
dont_vous_avez,1,Jagmeet Singh,23,1171.0
dont_need,9,Maxime Bernier,23,1179.0
dont_need,6,Jagmeet Singh,23,1179.0
dont_need,4,Andrew Scheer,23,1179.0
dont_need,3,Elizabeth May,23,1179.0
dont_need,1,Justin Trudeau,23,1179.0
des_vies,8,Justin Trudeau,23,1228.0
des_vies,6,Jagmeet Singh,23,1228.0
des_vies,5,Maxime Bernier,23,1228.0
des_vies,4,Andrew Scheer,23,1228.0
des_projets,11,Andrew Scheer,23,1191.0
des_projets,9,Maxime Bernier,23,1191.0
des_projets,2,Justin Trudeau,23,1191.0
des_projets,1,Jagmeet Singh,23,1191.0
des_premires,8,Andrew Scheer,23,1201.0
des_premires,7,Jagmeet Singh,23,1201.0
des_premires,5,Maxime Bernier,23,1201.0
des_premires,3,Justin Trudeau,23,1201.0
de_scurit,12,Maxime Bernier,23,1207.0
de_scurit,4,Andrew Scheer,23,1207.0
de_scurit,3,Justin Trudeau,23,1207.0
de_scurit,3,Jagmeet Singh,23,1207.0
de_scurit,1,Elizabeth May,23,1207.0
de_sa,11,Jagmeet Singh,23,1214.0
de_sa,7,Andrew Scheer,23,1214.0
de_sa,5,Justin Trudeau,23,1214.0
de_partout,8,Justin Trudeau,23,1165.0
de_partout,8,Jagmeet Singh,23,1165.0
de_partout,7,Andrew Scheer,23,1165.0
de_le,10,Andrew Scheer,23,1185.0
de_le,6,Maxime Bernier,23,1185.0
de_le,4,Jagmeet Singh,23,1185.0
de_le,3,Justin Trudeau,23,1185.0
de_la_situation,15,Justin Trudeau,23,1164.0
de_la_situation,3,Andrew Scheer,23,1164.0
de_la_situation,3,Maxime Bernier,23,1164.0
de_la_situation,2,Jagmeet Singh,23,1164.0
de_la_part,10,Jagmeet Singh,23,1215.0
de_la_part,7,Maxime Bernier,23,1215.0
de_la_part,5,Andrew Scheer,23,1215.0
de_la_part,1,Justin Trudeau,23,1215.0
de_la_faon,9,Andrew Scheer,23,1159.0
de_la_faon,7,Justin Trudeau,23,1159.0
de_la_faon,7,Jagmeet Singh,23,1159.0
de_campagne,11,Andrew Scheer,23,1219.0
de_campagne,8,Maxime Bernier,23,1219.0
de_campagne,4,Jagmeet Singh,23,1219.0
dbut_de,7,Justin Trudeau,23,1223.0
dbut_de,6,Andrew Scheer,23,1223.0
dbut_de,6,Jagmeet Singh,23,1223.0
dbut_de,4,Maxime Bernier,23,1223.0
covid19_nous,13,Justin Trudeau,23,1162.0
covid19_nous,7,Andrew Scheer,23,1162.0
covid19_nous,2,Maxime Bernier,23,1162.0
covid19_nous,1,Jagmeet Singh,23,1162.0
chinese_government,19,Andrew Scheer,23,1155.0
chinese_government,4,Maxime Bernier,23,1155.0
child_care,16,Jagmeet Singh,23,1217.0
child_care,3,Justin Trudeau,23,1217.0
child_care,2,Elizabeth May,23,1217.0
child_care,2,Maxime Bernier,23,1217.0
ces_temps,9,Andrew Scheer,23,1173.0
ces_temps,7,Justin Trudeau,23,1173.0
ces_temps,4,Jagmeet Singh,23,1173.0
ces_temps,3,Maxime Bernier,23,1173.0
ce_que_les,9,Jagmeet Singh,23,1187.0
ce_que_les,6,Andrew Scheer,23,1187.0
ce_que_les,4,Justin Trudeau,23,1187.0
ce_que_les,4,Maxime Bernier,23,1187.0
care_workers,12,Justin Trudeau,23,1190.0
care_workers,7,Jagmeet Singh,23,1190.0
care_workers,4,Elizabeth May,23,1190.0
au_parlement,12,Jagmeet Singh,23,1175.0
au_parlement,7,Andrew Scheer,23,1175.0
au_parlement,2,Justin Trudeau,23,1175.0
au_parlement,2,Maxime Bernier,23,1175.0
une_solution,10,Jagmeet Singh,22,1301.0
une_solution,9,Justin Trudeau,22,1301.0
une_solution,2,Maxime Bernier,22,1301.0
une_solution,1,Andrew Scheer,22,1301.0
une_demande,20,Justin Trudeau,22,1300.0
une_demande,2,Jagmeet Singh,22,1300.0
trudeau_dit,12,Andrew Scheer,22,1313.0
trudeau_dit,8,Jagmeet Singh,22,1313.0
trudeau_dit,2,Maxime Bernier,22,1313.0
touchs_par_la,13,Justin Trudeau,22,1263.0
touchs_par_la,8,Andrew Scheer,22,1263.0
touchs_par_la,1,Jagmeet Singh,22,1263.0
touches_par,11,Jagmeet Singh,22,1285.0
touches_par,10,Justin Trudeau,22,1285.0
touches_par,1,Andrew Scheer,22,1285.0
today_spoke,21,Justin Trudeau,22,1314.0
today_spoke,1,Andrew Scheer,22,1314.0
tax_cut,19,Andrew Scheer,22,1246.0
tax_cut,2,Justin Trudeau,22,1246.0
tax_cut,1,Elizabeth May,22,1246.0
tax_credit,16,Andrew Scheer,22,1289.0
tax_credit,3,Maxime Bernier,22,1289.0
tax_credit,1,Justin Trudeau,22,1289.0
tax_credit,1,Elizabeth May,22,1289.0
tax_credit,1,Jagmeet Singh,22,1289.0
systme_de,8,Maxime Bernier,22,1317.0
systme_de,7,Jagmeet Singh,22,1317.0
systme_de,4,Andrew Scheer,22,1317.0
systme_de,2,Elizabeth May,22,1317.0
systme_de,1,Justin Trudeau,22,1317.0
sur_la_covid19,20,Justin Trudeau,22,1280.0
sur_la_covid19,1,Andrew Scheer,22,1280.0
sur_la_covid19,1,Maxime Bernier,22,1280.0
subventions_aux,13,Maxime Bernier,22,1274.0
subventions_aux,5,Andrew Scheer,22,1274.0
subventions_aux,4,Jagmeet Singh,22,1274.0
sais_que,13,Justin Trudeau,22,1261.0
sais_que,7,Jagmeet Singh,22,1261.0
sais_que,2,Andrew Scheer,22,1261.0
rt_peigreencaucus,22,Elizabeth May,22,1251.0
rt_monafortier,22,Justin Trudeau,22,1288.0
rt_lmacaulay,22,Justin Trudeau,22,1243.0
rt_cqualtro,22,Justin Trudeau,22,1253.0
rendons_hommage,16,Jagmeet Singh,22,1286.0
rendons_hommage,3,Andrew Scheer,22,1286.0
rendons_hommage,2,Justin Trudeau,22,1286.0
rendons_hommage,1,Elizabeth May,22,1286.0
public_inquiry,16,Jagmeet Singh,22,1244.0
public_inquiry,6,Elizabeth May,22,1244.0
propagation_de_la,14,Justin Trudeau,22,1247.0
propagation_de_la,7,Andrew Scheer,22,1247.0
propagation_de_la,1,Jagmeet Singh,22,1247.0
ppc_est,22,Maxime Bernier,22,1240.0
pour_soutenir_les,15,Justin Trudeau,22,1284.0
pour_soutenir_les,5,Andrew Scheer,22,1284.0
pour_soutenir_les,2,Jagmeet Singh,22,1284.0
plus_que_jamais,9,Jagmeet Singh,22,1307.0
plus_que_jamais,6,Justin Trudeau,22,1307.0
plus_que_jamais,6,Andrew Scheer,22,1307.0
plus_que_jamais,1,Maxime Bernier,22,1307.0
peu_importe,10,Justin Trudeau,22,1242.0
peu_importe,9,Andrew Scheer,22,1242.0
peu_importe,3,Jagmeet Singh,22,1242.0
penses_accompagnent,10,Justin Trudeau,22,1311.0
penses_accompagnent,6,Andrew Scheer,22,1311.0
penses_accompagnent,6,Jagmeet Singh,22,1311.0
pendant_que,14,Jagmeet Singh,22,1305.0
pendant_que,5,Justin Trudeau,22,1305.0
pendant_que,2,Maxime Bernier,22,1305.0
pendant_que,1,Andrew Scheer,22,1305.0
pas_vous,12,Andrew Scheer,22,1281.0
pas_vous,5,Jagmeet Singh,22,1281.0
pas_vous,4,Justin Trudeau,22,1281.0
pas_vous,1,Maxime Bernier,22,1281.0
pas_besoin,8,Jagmeet Singh,22,1306.0
pas_besoin,6,Andrew Scheer,22,1306.0
pas_besoin,4,Justin Trudeau,22,1306.0
pas_besoin,4,Maxime Bernier,22,1306.0
partout_dans_le,15,Jagmeet Singh,22,1260.0
partout_dans_le,5,Andrew Scheer,22,1260.0
partout_dans_le,2,Justin Trudeau,22,1260.0
need_get,14,Andrew Scheer,22,1302.0
need_get,7,Justin Trudeau,22,1302.0
need_get,1,Jagmeet Singh,22,1302.0
ne_fait,11,Andrew Scheer,22,1254.0
ne_fait,6,Jagmeet Singh,22,1254.0
ne_fait,3,Maxime Bernier,22,1254.0
ne_fait,1,Justin Trudeau,22,1254.0
ne_fait,1,Elizabeth May,22,1254.0
national_indigenous,15,Elizabeth May,22,1292.0
national_indigenous,4,Justin Trudeau,22,1292.0
national_indigenous,2,Andrew Scheer,22,1292.0
national_indigenous,1,Jagmeet Singh,22,1292.0
money_pocket,20,Andrew Scheer,22,1312.0
money_pocket,2,Jagmeet Singh,22,1312.0
million_de,12,Justin Trudeau,22,1293.0
million_de,6,Jagmeet Singh,22,1293.0
million_de,4,Andrew Scheer,22,1293.0
mesures_que,17,Justin Trudeau,22,1256.0
mesures_que,4,Andrew Scheer,22,1256.0
mesures_que,1,Jagmeet Singh,22,1256.0
make_different,22,Jagmeet Singh,22,1268.0
liberal_govt,20,Jagmeet Singh,22,1297.0
liberal_govt,1,Andrew Scheer,22,1297.0
liberal_govt,1,Elizabeth May,22,1297.0
leur_vie,8,Andrew Scheer,22,1238.0
leur_vie,7,Jagmeet Singh,22,1238.0
leur_vie,4,Maxime Bernier,22,1238.0
leur_vie,3,Justin Trudeau,22,1238.0
les_uns,15,Jagmeet Singh,22,1248.0
les_uns,5,Justin Trudeau,22,1248.0
les_uns,1,Andrew Scheer,22,1248.0
les_uns,1,Maxime Bernier,22,1248.0
les_parents,10,Justin Trudeau,22,1250.0
les_parents,7,Andrew Scheer,22,1250.0
les_parents,5,Jagmeet Singh,22,1250.0
les_emplois,10,Jagmeet Singh,22,1294.0
les_emplois,7,Andrew Scheer,22,1294.0
les_emplois,5,Justin Trudeau,22,1294.0
les_canadiens_mritent,20,Andrew Scheer,22,1264.0
les_canadiens_mritent,2,Jagmeet Singh,22,1264.0
le_projet_de,11,Andrew Scheer,22,1272.0
le_projet_de,4,Jagmeet Singh,22,1272.0
le_projet_de,4,Maxime Bernier,22,1272.0
le_projet_de,3,Justin Trudeau,22,1272.0
le_gouvernement_doit,16,Jagmeet Singh,22,1265.0
le_gouvernement_doit,6,Andrew Scheer,22,1265.0
le_dficit,18,Maxime Bernier,22,1267.0
le_dficit,3,Andrew Scheer,22,1267.0
le_dficit,1,Jagmeet Singh,22,1267.0
le_dbat,8,Jagmeet Singh,22,1252.0
le_dbat,7,Andrew Scheer,22,1252.0
le_dbat,7,Maxime Bernier,22,1252.0
la_scurit_de,12,Justin Trudeau,22,1241.0
la_scurit_de,8,Andrew Scheer,22,1241.0
la_scurit_de,1,Elizabeth May,22,1241.0
la_scurit_de,1,Jagmeet Singh,22,1241.0
la_personne,8,Justin Trudeau,22,1236.0
la_personne,7,Andrew Scheer,22,1236.0
la_personne,5,Jagmeet Singh,22,1236.0
la_personne,2,Maxime Bernier,22,1236.0
la_culture,12,Jagmeet Singh,22,1308.0
la_culture,7,Andrew Scheer,22,1308.0
la_culture,2,Justin Trudeau,22,1308.0
la_culture,1,Maxime Bernier,22,1308.0
keep_us,14,Justin Trudeau,22,1304.0
keep_us,5,Jagmeet Singh,22,1304.0
keep_us,3,Andrew Scheer,22,1304.0
justin_trudeaus_carbon,22,Andrew Scheer,22,1296.0
journe_nationale,9,Andrew Scheer,22,1315.0
journe_nationale,6,Jagmeet Singh,22,1315.0
journe_nationale,5,Justin Trudeau,22,1315.0
journe_nationale,2,Elizabeth May,22,1315.0
government_must,15,Jagmeet Singh,22,1282.0
government_must,4,Andrew Scheer,22,1282.0
government_must,2,Maxime Bernier,22,1282.0
government_must,1,Elizabeth May,22,1282.0
gouvernement_du_canada,17,Justin Trudeau,22,1270.0
gouvernement_du_canada,4,Maxime Bernier,22,1270.0
gouvernement_du_canada,1,Elizabeth May,22,1270.0
gouvernement_conservateur_va,22,Andrew Scheer,22,1266.0
get_help_need,19,Justin Trudeau,22,1271.0
get_help_need,2,Jagmeet Singh,22,1271.0
get_help_need,1,Andrew Scheer,22,1271.0
get_ahead_watch,22,Andrew Scheer,22,1277.0
fte_du,15,Andrew Scheer,22,1278.0
fte_du,4,Jagmeet Singh,22,1278.0
fte_du,2,Maxime Bernier,22,1278.0
fte_du,1,Justin Trudeau,22,1278.0
font_face,16,Jagmeet Singh,22,1237.0
font_face,4,Justin Trudeau,22,1237.0
font_face,2,Andrew Scheer,22,1237.0
familles_des,10,Justin Trudeau,22,1287.0
familles_des,7,Jagmeet Singh,22,1287.0
familles_des,4,Andrew Scheer,22,1287.0
familles_des,1,Maxime Bernier,22,1287.0
faire_mieux,20,Jagmeet Singh,22,1295.0
faire_mieux,1,Andrew Scheer,22,1295.0
faire_mieux,1,Maxime Bernier,22,1295.0
et_ce,7,Andrew Scheer,22,1303.0
et_ce,6,Justin Trudeau,22,1303.0
et_ce,5,Jagmeet Singh,22,1303.0
et_ce,4,Maxime Bernier,22,1303.0
est_clair,11,Andrew Scheer,22,1239.0
est_clair,7,Jagmeet Singh,22,1239.0
est_clair,2,Justin Trudeau,22,1239.0
est_clair,2,Maxime Bernier,22,1239.0
ends_meet,11,Jagmeet Singh,22,1273.0
