word,count,handle,total_count,rank
deserve,8,theJagmeetSingh,23,164.0
deserve,5,AndrewScheer,23,164.0
deserve,5,JustinTrudeau,23,164.0
deserve,4,MaximeBernier,23,164.0
deserve,1,ElizabethMay,23,164.0
crisis,11,theJagmeetSingh,23,161.0
crisis,5,ElizabethMay,23,161.0
crisis,4,JustinTrudeau,23,161.0
crisis,3,MaximeBernier,23,161.0
create,12,AndrewScheer,23,159.0
create,5,JustinTrudeau,23,159.0
create,3,theJagmeetSingh,23,159.0
create,2,MaximeBernier,23,159.0
create,1,ElizabethMay,23,159.0
coalition,21,AndrewScheer,23,158.0
coalition,2,ElizabethMay,23,158.0
andrew,17,JustinTrudeau,23,163.0
andrew,5,MaximeBernier,23,163.0
andrew,1,theJagmeetSingh,23,163.0
workers,13,theJagmeetSingh,22,172.0
workers,4,JustinTrudeau,22,172.0
workers,3,AndrewScheer,22,172.0
workers,2,ElizabethMay,22,172.0
talk,13,AndrewScheer,22,169.0
talk,4,MaximeBernier,22,169.0
talk,2,ElizabethMay,22,169.0
talk,2,JustinTrudeau,22,169.0
talk,1,theJagmeetSingh,22,169.0
save,10,AndrewScheer,22,166.0
save,6,MaximeBernier,22,166.0
save,3,JustinTrudeau,22,166.0
save,2,theJagmeetSingh,22,166.0
save,1,ElizabethMay,22,166.0
power,6,AndrewScheer,22,171.0
power,6,JustinTrudeau,22,171.0
power,4,MaximeBernier,22,171.0
power,4,ElizabethMay,22,171.0
power,2,theJagmeetSingh,22,171.0
much,10,ElizabethMay,22,168.0
much,5,MaximeBernier,22,168.0
much,5,JustinTrudeau,22,168.0
much,1,theJagmeetSingh,22,168.0
much,1,AndrewScheer,22,168.0
even,9,MaximeBernier,22,173.0
even,5,JustinTrudeau,22,173.0
even,4,theJagmeetSingh,22,173.0
even,4,AndrewScheer,22,173.0
corporate,9,MaximeBernier,22,170.0
corporate,7,AndrewScheer,22,170.0
corporate,6,theJagmeetSingh,22,170.0
choose,11,theJagmeetSingh,22,165.0
choose,9,JustinTrudeau,22,165.0
choose,1,MaximeBernier,22,165.0
choose,1,AndrewScheer,22,165.0
action,7,theJagmeetSingh,22,167.0
action,6,ElizabethMay,22,167.0
action,5,JustinTrudeau,22,167.0
action,3,AndrewScheer,22,167.0
action,1,MaximeBernier,22,167.0
year,9,JustinTrudeau,21,177.0
year,5,AndrewScheer,21,177.0
year,4,MaximeBernier,21,177.0
year,2,ElizabethMay,21,177.0
year,1,theJagmeetSingh,21,177.0
way,6,MaximeBernier,21,182.0
way,5,JustinTrudeau,21,182.0
way,4,ElizabethMay,21,182.0
way,4,AndrewScheer,21,182.0
way,2,theJagmeetSingh,21,182.0
things,9,theJagmeetSingh,21,179.0
things,7,JustinTrudeau,21,179.0
things,2,MaximeBernier,21,179.0
things,2,ElizabethMay,21,179.0
things,1,AndrewScheer,21,179.0
ones,11,JustinTrudeau,21,178.0
ones,7,AndrewScheer,21,178.0
ones,2,MaximeBernier,21,178.0
ones,1,theJagmeetSingh,21,178.0
missionpossible,21,ElizabethMay,21,183.0
housing,10,theJagmeetSingh,21,176.0
housing,5,MaximeBernier,21,176.0
housing,2,ElizabethMay,21,176.0
housing,2,AndrewScheer,21,176.0
housing,2,JustinTrudeau,21,176.0
credit,17,AndrewScheer,21,181.0
credit,2,MaximeBernier,21,181.0
credit,2,theJagmeetSingh,21,181.0
child,10,theJagmeetSingh,21,180.0
child,6,JustinTrudeau,21,180.0
child,3,ElizabethMay,21,180.0
child,1,MaximeBernier,21,180.0
child,1,AndrewScheer,21,180.0
build,9,theJagmeetSingh,21,174.0
build,5,JustinTrudeau,21,174.0
build,4,AndrewScheer,21,174.0
build,3,MaximeBernier,21,174.0
afford,11,AndrewScheer,21,175.0
afford,6,theJagmeetSingh,21,175.0
afford,4,JustinTrudeau,21,175.0
stay,7,ElizabethMay,20,184.0
stay,7,JustinTrudeau,20,184.0
stay,4,AndrewScheer,20,184.0
stay,2,theJagmeetSingh,20,184.0
politics,13,MaximeBernier,20,186.0
politics,5,JustinTrudeau,20,186.0
politics,1,theJagmeetSingh,20,186.0
politics,1,ElizabethMay,20,186.0
done,10,theJagmeetSingh,20,185.0
done,6,JustinTrudeau,20,185.0
done,2,ElizabethMay,20,185.0
done,1,MaximeBernier,20,185.0
done,1,AndrewScheer,20,185.0
week,8,AndrewScheer,19,191.0
week,5,MaximeBernier,19,191.0
week,3,ElizabethMay,19,191.0
week,3,JustinTrudeau,19,191.0
spending,13,MaximeBernier,19,188.0
spending,3,JustinTrudeau,19,188.0
spending,2,theJagmeetSingh,19,188.0
spending,1,AndrewScheer,19,188.0
quebec,7,JustinTrudeau,19,193.0
quebec,5,AndrewScheer,19,193.0
quebec,4,MaximeBernier,19,193.0
quebec,3,theJagmeetSingh,19,193.0
promises,13,MaximeBernier,19,192.0
promises,3,theJagmeetSingh,19,192.0
promises,3,AndrewScheer,19,192.0
political,13,MaximeBernier,19,195.0
political,3,ElizabethMay,19,195.0
political,3,AndrewScheer,19,195.0
place,8,JustinTrudeau,19,189.0
place,4,AndrewScheer,19,189.0
place,3,MaximeBernier,19,189.0
place,3,theJagmeetSingh,19,189.0
place,1,ElizabethMay,19,189.0
local,6,AndrewScheer,19,194.0
local,5,JustinTrudeau,19,194.0
local,3,MaximeBernier,19,194.0
local,3,theJagmeetSingh,19,194.0
local,2,ElizabethMay,19,194.0
hear,7,AndrewScheer,19,187.0
hear,5,MaximeBernier,19,187.0
hear,3,theJagmeetSingh,19,187.0
hear,2,ElizabethMay,19,187.0
hear,2,JustinTrudeau,19,187.0
dollars,9,AndrewScheer,19,196.0
dollars,6,MaximeBernier,19,196.0
dollars,2,theJagmeetSingh,19,196.0
dollars,2,JustinTrudeau,19,196.0
bernier,18,MaximeBernier,19,197.0
bernier,1,theJagmeetSingh,19,197.0
announced,9,AndrewScheer,19,190.0
announced,4,JustinTrudeau,19,190.0
announced,3,theJagmeetSingh,19,190.0
announced,2,MaximeBernier,19,190.0
announced,1,ElizabethMay,19,190.0
tomorrow,5,AndrewScheer,18,214.0
tomorrow,5,JustinTrudeau,18,214.0
tomorrow,4,theJagmeetSingh,18,214.0
tomorrow,3,MaximeBernier,18,214.0
tomorrow,1,ElizabethMay,18,214.0
talking,12,AndrewScheer,18,200.0
talking,5,theJagmeetSingh,18,200.0
talking,1,ElizabethMay,18,200.0
sure,6,theJagmeetSingh,18,211.0
sure,6,JustinTrudeau,18,211.0
sure,3,AndrewScheer,18,211.0
sure,2,MaximeBernier,18,211.0
sure,1,ElizabethMay,18,211.0
stand,7,JustinTrudeau,18,202.0
stand,4,MaximeBernier,18,202.0
stand,3,theJagmeetSingh,18,202.0
stand,2,ElizabethMay,18,202.0
stand,2,AndrewScheer,18,202.0
something,7,JustinTrudeau,18,199.0
something,5,theJagmeetSingh,18,199.0
something,3,MaximeBernier,18,199.0
something,2,ElizabethMay,18,199.0
something,1,AndrewScheer,18,199.0
small,8,AndrewScheer,18,201.0
small,4,JustinTrudeau,18,201.0
small,3,MaximeBernier,18,201.0
small,2,ElizabethMay,18,201.0
small,1,theJagmeetSingh,18,201.0
share,8,theJagmeetSingh,18,215.0
share,5,MaximeBernier,18,215.0
share,3,AndrewScheer,18,215.0
share,1,ElizabethMay,18,215.0
share,1,JustinTrudeau,18,215.0
never,7,ElizabethMay,18,198.0
never,5,MaximeBernier,18,198.0
never,4,theJagmeetSingh,18,198.0
never,2,JustinTrudeau,18,198.0
needs,7,JustinTrudeau,18,207.0
needs,3,MaximeBernier,18,207.0
needs,3,theJagmeetSingh,18,207.0
needs,3,ElizabethMay,18,207.0
needs,2,AndrewScheer,18,207.0
morning,5,JustinTrudeau,18,206.0
morning,4,MaximeBernier,18,206.0
morning,4,ElizabethMay,18,206.0
morning,3,AndrewScheer,18,206.0
morning,2,theJagmeetSingh,18,206.0
majority,14,AndrewScheer,18,203.0
majority,4,MaximeBernier,18,203.0
lives,7,theJagmeetSingh,18,210.0
lives,6,AndrewScheer,18,210.0
lives,4,JustinTrudeau,18,210.0
lives,1,MaximeBernier,18,210.0
friends,6,JustinTrudeau,18,204.0
friends,5,ElizabethMay,18,204.0
friends,4,theJagmeetSingh,18,204.0
friends,3,AndrewScheer,18,204.0
foreign,8,MaximeBernier,18,208.0
foreign,7,AndrewScheer,18,208.0
foreign,2,theJagmeetSingh,18,208.0
foreign,1,ElizabethMay,18,208.0
expensive,14,AndrewScheer,18,205.0
expensive,4,JustinTrudeau,18,205.0
ever,5,JustinTrudeau,18,213.0
ever,4,ElizabethMay,18,213.0
ever,4,AndrewScheer,18,213.0
ever,3,theJagmeetSingh,18,213.0
ever,2,MaximeBernier,18,213.0
break,7,JustinTrudeau,18,209.0
break,6,AndrewScheer,18,209.0
break,4,theJagmeetSingh,18,209.0
break,1,MaximeBernier,18,209.0
best,7,AndrewScheer,18,212.0
best,5,JustinTrudeau,18,212.0
best,3,ElizabethMay,18,212.0
best,2,theJagmeetSingh,18,212.0
best,1,MaximeBernier,18,212.0
trudeaus,10,AndrewScheer,17,227.0
trudeaus,3,theJagmeetSingh,17,227.0
trudeaus,2,MaximeBernier,17,227.0
trudeaus,2,ElizabethMay,17,227.0
theyre,8,MaximeBernier,17,216.0
theyre,3,AndrewScheer,17,216.0
theyre,2,theJagmeetSingh,17,216.0
theyre,2,ElizabethMay,17,216.0
theyre,2,JustinTrudeau,17,216.0
system,4,MaximeBernier,17,222.0
system,4,AndrewScheer,17,222.0
system,3,theJagmeetSingh,17,222.0
system,3,ElizabethMay,17,222.0
system,3,JustinTrudeau,17,222.0
strong,5,theJagmeetSingh,17,218.0
strong,5,AndrewScheer,17,218.0
strong,5,JustinTrudeau,17,218.0
strong,1,MaximeBernier,17,218.0
strong,1,ElizabethMay,17,218.0
respect,9,MaximeBernier,17,220.0
respect,7,ElizabethMay,17,220.0
respect,1,theJagmeetSingh,17,220.0
protect,10,JustinTrudeau,17,225.0
protect,3,theJagmeetSingh,17,225.0
protect,2,AndrewScheer,17,225.0
protect,1,MaximeBernier,17,225.0
protect,1,ElizabethMay,17,225.0
parents,8,JustinTrudeau,17,224.0
parents,7,AndrewScheer,17,224.0
parents,2,theJagmeetSingh,17,224.0
media,13,MaximeBernier,17,226.0
media,1,theJagmeetSingh,17,226.0
media,1,ElizabethMay,17,226.0
media,1,AndrewScheer,17,226.0
media,1,JustinTrudeau,17,226.0
maxime,16,MaximeBernier,17,217.0
maxime,1,theJagmeetSingh,17,217.0
invest,6,JustinTrudeau,17,230.0
invest,4,AndrewScheer,17,230.0
invest,3,MaximeBernier,17,230.0
invest,3,theJagmeetSingh,17,230.0
invest,1,ElizabethMay,17,230.0
control,13,JustinTrudeau,17,229.0
control,3,MaximeBernier,17,229.0
control,1,AndrewScheer,17,229.0
committed,6,theJagmeetSingh,17,228.0
committed,5,ElizabethMay,17,228.0
committed,3,AndrewScheer,17,228.0
committed,3,JustinTrudeau,17,228.0
actually,12,theJagmeetSingh,17,223.0
actually,2,MaximeBernier,17,223.0
actually,2,JustinTrudeau,17,223.0
actually,1,ElizabethMay,17,223.0
act,10,AndrewScheer,17,219.0
act,3,theJagmeetSingh,17,219.0
act,2,JustinTrudeau,17,219.0
act,1,MaximeBernier,17,219.0
act,1,ElizabethMay,17,219.0
2,7,JustinTrudeau,17,221.0
2,4,MaximeBernier,17,221.0
2,3,ElizabethMay,17,221.0
2,3,AndrewScheer,17,221.0
use,7,AndrewScheer,16,250.0
use,4,JustinTrudeau,16,250.0
use,3,theJagmeetSingh,16,250.0
use,1,MaximeBernier,16,250.0
use,1,ElizabethMay,16,250.0
think,8,JustinTrudeau,16,246.0
think,4,MaximeBernier,16,246.0
think,2,ElizabethMay,16,246.0
think,1,theJagmeetSingh,16,246.0
think,1,AndrewScheer,16,246.0
speech,12,MaximeBernier,16,239.0
speech,3,JustinTrudeau,16,239.0
speech,1,ElizabethMay,16,239.0
pocket,14,AndrewScheer,16,245.0
pocket,2,JustinTrudeau,16,245.0
october,11,JustinTrudeau,16,249.0
october,2,theJagmeetSingh,16,249.0
october,2,ElizabethMay,16,249.0
october,1,AndrewScheer,16,249.0
nothing,7,JustinTrudeau,16,231.0
nothing,4,MaximeBernier,16,231.0
nothing,3,AndrewScheer,16,231.0
nothing,2,ElizabethMay,16,231.0
meet,6,AndrewScheer,16,235.0
meet,4,JustinTrudeau,16,235.0
meet,3,MaximeBernier,16,235.0
meet,2,ElizabethMay,16,235.0
meet,1,theJagmeetSingh,16,235.0
lot,8,JustinTrudeau,16,247.0
lot,3,theJagmeetSingh,16,247.0
lot,2,MaximeBernier,16,247.0
lot,2,ElizabethMay,16,247.0
lot,1,AndrewScheer,16,247.0
leader,6,MaximeBernier,16,242.0
leader,4,ElizabethMay,16,242.0
leader,4,JustinTrudeau,16,242.0
leader,2,theJagmeetSingh,16,242.0
initforyou,16,theJagmeetSingh,16,240.0
indigenous,6,ElizabethMay,16,232.0
indigenous,5,theJagmeetSingh,16,232.0
indigenous,3,JustinTrudeau,16,232.0
indigenous,1,MaximeBernier,16,232.0
indigenous,1,AndrewScheer,16,232.0
freedom,15,MaximeBernier,16,241.0
freedom,1,AndrewScheer,16,241.0
find,6,theJagmeetSingh,16,243.0
find,4,JustinTrudeau,16,243.0
find,3,ElizabethMay,16,243.0
find,2,MaximeBernier,16,243.0
find,1,AndrewScheer,16,243.0
far,9,MaximeBernier,16,237.0
far,3,theJagmeetSingh,16,237.0
far,2,ElizabethMay,16,237.0
far,1,AndrewScheer,16,237.0
far,1,JustinTrudeau,16,237.0
democracy,7,ElizabethMay,16,238.0
democracy,4,MaximeBernier,16,238.0
democracy,3,AndrewScheer,16,238.0
democracy,2,JustinTrudeau,16,238.0
crowd,4,AndrewScheer,16,248.0
crowd,3,MaximeBernier,16,248.0
crowd,3,theJagmeetSingh,16,248.0
crowd,3,ElizabethMay,16,248.0
crowd,3,JustinTrudeau,16,248.0
continue,6,theJagmeetSingh,16,233.0
continue,5,JustinTrudeau,16,233.0
continue,4,MaximeBernier,16,233.0
continue,1,AndrewScheer,16,233.0
billions,9,MaximeBernier,16,234.0
billions,4,AndrewScheer,16,234.0
billions,3,theJagmeetSingh,16,234.0
another,9,MaximeBernier,16,236.0
another,3,AndrewScheer,16,236.0
another,2,ElizabethMay,16,236.0
another,2,JustinTrudeau,16,236.0
4,10,JustinTrudeau,16,244.0
4,2,MaximeBernier,16,244.0
4,2,theJagmeetSingh,16,244.0
4,2,ElizabethMay,16,244.0
theres,7,JustinTrudeau,15,252.0
theres,4,theJagmeetSingh,15,252.0
theres,4,AndrewScheer,15,252.0
show,5,MaximeBernier,15,257.0
show,4,AndrewScheer,15,257.0
show,3,theJagmeetSingh,15,257.0
show,3,ElizabethMay,15,257.0
proud,4,theJagmeetSingh,15,251.0
proud,4,AndrewScheer,15,251.0
proud,4,JustinTrudeau,15,251.0
proud,2,ElizabethMay,15,251.0
proud,1,MaximeBernier,15,251.0
pharmacare,9,theJagmeetSingh,15,260.0
pharmacare,4,ElizabethMay,15,260.0
pharmacare,2,JustinTrudeau,15,260.0
ontario,9,AndrewScheer,15,265.0
ontario,2,MaximeBernier,15,265.0
ontario,2,ElizabethMay,15,265.0
ontario,2,JustinTrudeau,15,265.0
moving,14,JustinTrudeau,15,253.0
moving,1,AndrewScheer,15,253.0
looking,7,AndrewScheer,15,261.0
looking,3,ElizabethMay,15,261.0
looking,2,theJagmeetSingh,15,261.0
looking,2,JustinTrudeau,15,261.0
looking,1,MaximeBernier,15,261.0
island,9,ElizabethMay,15,254.0
island,2,theJagmeetSingh,15,254.0
island,2,AndrewScheer,15,254.0
island,2,JustinTrudeau,15,254.0
ill,11,AndrewScheer,15,264.0
ill,2,theJagmeetSingh,15,264.0
ill,1,ElizabethMay,15,264.0
ill,1,JustinTrudeau,15,264.0
hes,6,MaximeBernier,15,267.0
hes,4,AndrewScheer,15,267.0
hes,3,ElizabethMay,15,267.0
hes,1,theJagmeetSingh,15,267.0
hes,1,JustinTrudeau,15,267.0
give,10,JustinTrudeau,15,268.0
give,2,MaximeBernier,15,268.0
give,1,theJagmeetSingh,15,268.0
give,1,ElizabethMay,15,268.0
give,1,AndrewScheer,15,268.0
full,4,ElizabethMay,15,258.0
full,4,JustinTrudeau,15,258.0
full,3,MaximeBernier,15,258.0
full,3,theJagmeetSingh,15,258.0
full,1,AndrewScheer,15,258.0
fair,7,theJagmeetSingh,15,271.0
fair,5,ElizabethMay,15,271.0
fair,2,MaximeBernier,15,271.0
fair,1,JustinTrudeau,15,271.0
everything,5,theJagmeetSingh,15,262.0
everything,4,MaximeBernier,15,262.0
everything,3,AndrewScheer,15,262.0
everything,3,JustinTrudeau,15,262.0
ensure,7,theJagmeetSingh,15,255.0
ensure,3,AndrewScheer,15,255.0
ensure,2,ElizabethMay,15,255.0
ensure,2,JustinTrudeau,15,255.0
ensure,1,MaximeBernier,15,255.0
coming,7,JustinTrudeau,15,259.0
coming,4,theJagmeetSingh,15,259.0
coming,2,MaximeBernier,15,259.0
coming,1,ElizabethMay,15,259.0
coming,1,AndrewScheer,15,259.0
climateaction,15,JustinTrudeau,15,266.0
check,5,ElizabethMay,15,256.0
check,5,JustinTrudeau,15,256.0
check,4,theJagmeetSingh,15,256.0
check,1,AndrewScheer,15,256.0
canadiangreens,14,ElizabethMay,15,269.0
canadiangreens,1,MaximeBernier,15,269.0
budget,11,MaximeBernier,15,263.0
budget,3,ElizabethMay,15,263.0
budget,1,AndrewScheer,15,263.0
age,5,AndrewScheer,15,270.0
age,5,JustinTrudeau,15,270.0
age,3,ElizabethMay,15,270.0
age,2,MaximeBernier,15,270.0
women,3,theJagmeetSingh,14,277.0
women,3,ElizabethMay,14,277.0
women,3,AndrewScheer,14,277.0
women,3,JustinTrudeau,14,277.0
women,2,MaximeBernier,14,277.0
without,4,MaximeBernier,14,276.0
without,3,theJagmeetSingh,14,276.0
without,3,AndrewScheer,14,276.0
without,3,JustinTrudeau,14,276.0
without,1,ElizabethMay,14,276.0
wait,5,AndrewScheer,14,280.0
wait,4,theJagmeetSingh,14,280.0
wait,2,MaximeBernier,14,280.0
wait,2,ElizabethMay,14,280.0
wait,1,JustinTrudeau,14,280.0
volunteers,8,AndrewScheer,14,293.0
volunteers,6,ElizabethMay,14,293.0
toronto,6,theJagmeetSingh,14,290.0
toronto,4,MaximeBernier,14,290.0
toronto,2,JustinTrudeau,14,290.0
toronto,1,ElizabethMay,14,290.0
toronto,1,AndrewScheer,14,290.0
top,5,JustinTrudeau,14,294.0
top,4,theJagmeetSingh,14,294.0
top,2,MaximeBernier,14,294.0
top,2,AndrewScheer,14,294.0
top,1,ElizabethMay,14,294.0
statement,9,AndrewScheer,14,282.0
statement,4,JustinTrudeau,14,282.0
statement,1,MaximeBernier,14,282.0
serious,7,JustinTrudeau,14,289.0
serious,3,AndrewScheer,14,289.0
serious,2,MaximeBernier,14,289.0
serious,2,ElizabethMay,14,289.0
say,5,theJagmeetSingh,14,275.0
say,4,MaximeBernier,14,275.0
say,3,ElizabethMay,14,275.0
say,1,AndrewScheer,14,275.0
say,1,JustinTrudeau,14,275.0
rights,8,ElizabethMay,14,274.0
rights,4,JustinTrudeau,14,274.0
rights,1,theJagmeetSingh,14,274.0
rights,1,AndrewScheer,14,274.0
powerful,11,theJagmeetSingh,14,288.0
powerful,2,ElizabethMay,14,288.0
powerful,1,JustinTrudeau,14,288.0
met,6,AndrewScheer,14,284.0
met,5,theJagmeetSingh,14,284.0
met,3,JustinTrudeau,14,284.0
little,6,JustinTrudeau,14,286.0
little,4,AndrewScheer,14,286.0
little,3,theJagmeetSingh,14,286.0
little,1,ElizabethMay,14,286.0
leave,8,AndrewScheer,14,278.0
leave,6,JustinTrudeau,14,278.0
four,6,JustinTrudeau,14,285.0
four,4,theJagmeetSingh,14,285.0
four,2,MaximeBernier,14,285.0
four,1,ElizabethMay,14,285.0
four,1,AndrewScheer,14,285.0
feel,10,theJagmeetSingh,14,272.0
feel,3,AndrewScheer,14,272.0
feel,1,MaximeBernier,14,272.0
different,6,MaximeBernier,14,279.0
different,5,theJagmeetSingh,14,279.0
different,2,JustinTrudeau,14,279.0
different,1,AndrewScheer,14,279.0
debatdeschefs2019,14,JustinTrudeau,14,281.0
cuts,10,JustinTrudeau,14,295.0
cuts,2,MaximeBernier,14,295.0
cuts,1,theJagmeetSingh,14,295.0
cuts,1,AndrewScheer,14,295.0
clean,6,theJagmeetSingh,14,291.0
clean,3,AndrewScheer,14,291.0
clean,3,JustinTrudeau,14,291.0
clean,2,ElizabethMay,14,291.0
benefits,5,JustinTrudeau,14,292.0
benefits,4,MaximeBernier,14,292.0
benefits,4,AndrewScheer,14,292.0
benefits,1,theJagmeetSingh,14,292.0
bc,4,AndrewScheer,14,273.0
bc,3,theJagmeetSingh,14,273.0
bc,3,ElizabethMay,14,273.0
bc,3,JustinTrudeau,14,273.0
bc,1,MaximeBernier,14,273.0
amazing,6,AndrewScheer,14,283.0
amazing,4,ElizabethMay,14,283.0
amazing,2,MaximeBernier,14,283.0
amazing,1,theJagmeetSingh,14,283.0
amazing,1,JustinTrudeau,14,283.0
aid,7,MaximeBernier,14,287.0
aid,4,AndrewScheer,14,287.0
aid,2,ElizabethMay,14,287.0
aid,1,theJagmeetSingh,14,287.0
youre,6,JustinTrudeau,13,314.0
youre,4,theJagmeetSingh,13,314.0
youre,2,MaximeBernier,13,314.0
youre,1,AndrewScheer,13,314.0
win,6,JustinTrudeau,13,311.0
win,4,MaximeBernier,13,311.0
win,2,ElizabethMay,13,311.0
win,1,theJagmeetSingh,13,311.0
violence,6,JustinTrudeau,13,302.0
violence,4,AndrewScheer,13,302.0
violence,2,theJagmeetSingh,13,302.0
violence,1,MaximeBernier,13,302.0
trudeaundp,13,AndrewScheer,13,317.0
trees,9,JustinTrudeau,13,321.0
trees,3,ElizabethMay,13,321.0
trees,1,theJagmeetSingh,13,321.0
todays,5,JustinTrudeau,13,304.0
todays,4,ElizabethMay,13,304.0
todays,3,MaximeBernier,13,304.0
todays,1,AndrewScheer,13,304.0
taking,5,MaximeBernier,13,297.0
taking,4,JustinTrudeau,13,297.0
taking,2,theJagmeetSingh,13,297.0
taking,1,ElizabethMay,13,297.0
taking,1,AndrewScheer,13,297.0
students,10,JustinTrudeau,13,299.0
students,2,theJagmeetSingh,13,299.0
students,1,ElizabethMay,13,299.0
sending,4,AndrewScheer,13,320.0
sending,3,theJagmeetSingh,13,320.0
sending,3,JustinTrudeau,13,320.0
sending,2,MaximeBernier,13,320.0
sending,1,ElizabethMay,13,320.0
public,5,AndrewScheer,13,318.0
public,4,ElizabethMay,13,318.0
public,2,MaximeBernier,13,318.0
public,1,theJagmeetSingh,13,318.0
public,1,JustinTrudeau,13,318.0
parliament,10,ElizabethMay,13,325.0
parliament,2,AndrewScheer,13,325.0
parliament,1,MaximeBernier,13,325.0
move,8,JustinTrudeau,13,319.0
move,3,ElizabethMay,13,319.0
move,2,theJagmeetSingh,13,319.0
loved,7,AndrewScheer,13,310.0
loved,4,JustinTrudeau,13,310.0
loved,2,theJagmeetSingh,13,310.0
joined,8,AndrewScheer,13,306.0
joined,3,ElizabethMay,13,306.0
joined,1,MaximeBernier,13,306.0
joined,1,theJagmeetSingh,13,306.0
jewish,7,AndrewScheer,13,315.0
jewish,2,theJagmeetSingh,13,315.0
jewish,2,JustinTrudeau,13,315.0
jewish,1,MaximeBernier,13,315.0
jewish,1,ElizabethMay,13,315.0
honour,5,theJagmeetSingh,13,312.0
honour,2,MaximeBernier,13,312.0
honour,2,ElizabethMay,13,312.0
honour,2,AndrewScheer,13,312.0
honour,2,JustinTrudeau,13,312.0
friend,4,theJagmeetSingh,13,309.0
friend,4,ElizabethMay,13,309.0
friend,3,JustinTrudeau,13,309.0
friend,2,MaximeBernier,13,309.0
end,6,theJagmeetSingh,13,322.0
end,4,MaximeBernier,13,322.0
end,3,JustinTrudeau,13,322.0
eliminate,8,MaximeBernier,13,307.0
eliminate,3,AndrewScheer,13,307.0
eliminate,2,JustinTrudeau,13,307.0
education,5,AndrewScheer,13,296.0
education,4,JustinTrudeau,13,296.0
education,3,ElizabethMay,13,296.0
education,1,MaximeBernier,13,296.0
countries,9,AndrewScheer,13,303.0
countries,4,MaximeBernier,13,303.0
congratulations,7,JustinTrudeau,13,313.0
congratulations,3,ElizabethMay,13,313.0
congratulations,2,MaximeBernier,13,313.0
congratulations,1,AndrewScheer,13,313.0
come,5,JustinTrudeau,13,324.0
come,4,MaximeBernier,13,324.0
come,3,theJagmeetSingh,13,324.0
come,1,AndrewScheer,13,324.0
celebrating,9,AndrewScheer,13,323.0
celebrating,3,JustinTrudeau,13,323.0
celebrating,1,ElizabethMay,13,323.0
carbon,9,AndrewScheer,13,301.0
carbon,2,MaximeBernier,13,301.0
carbon,2,ElizabethMay,13,301.0
call,5,ElizabethMay,13,300.0
call,3,AndrewScheer,13,300.0
call,2,MaximeBernier,13,300.0
call,2,theJagmeetSingh,13,300.0
call,1,JustinTrudeau,13,300.0
building,7,JustinTrudeau,13,305.0
building,4,theJagmeetSingh,13,305.0
building,1,MaximeBernier,13,305.0
building,1,AndrewScheer,13,305.0
bills,10,JustinTrudeau,13,308.0
bills,3,AndrewScheer,13,308.0
benefit,6,MaximeBernier,13,316.0
benefit,3,AndrewScheer,13,316.0
benefit,3,JustinTrudeau,13,316.0
benefit,1,theJagmeetSingh,13,316.0
ago,7,MaximeBernier,13,298.0
ago,3,JustinTrudeau,13,298.0
ago,2,AndrewScheer,13,298.0
ago,1,ElizabethMay,13,298.0
15,7,ElizabethMay,13,326.0
15,3,JustinTrudeau,13,326.0
15,2,AndrewScheer,13,326.0
15,1,theJagmeetSingh,13,326.0
works,6,theJagmeetSingh,12,341.0
works,3,JustinTrudeau,12,341.0
works,2,AndrewScheer,12,341.0
works,1,ElizabethMay,12,341.0
worked,4,AndrewScheer,12,335.0
worked,4,JustinTrudeau,12,335.0
worked,3,MaximeBernier,12,335.0
worked,1,ElizabethMay,12,335.0
wealthy,7,AndrewScheer,12,343.0
wealthy,3,theJagmeetSingh,12,343.0
wealthy,2,JustinTrudeau,12,343.0
votes,9,MaximeBernier,12,355.0
votes,3,ElizabethMay,12,355.0
voters,9,ElizabethMay,12,349.0
voters,3,MaximeBernier,12,349.0
tune,6,AndrewScheer,12,337.0
tune,3,theJagmeetSingh,12,337.0
tune,3,JustinTrudeau,12,337.0
trail,5,ElizabethMay,12,345.0
trail,4,AndrewScheer,12,345.0
trail,2,theJagmeetSingh,12,345.0
trail,1,JustinTrudeau,12,345.0
supporters,6,MaximeBernier,12,344.0
supporters,4,ElizabethMay,12,344.0
supporters,1,AndrewScheer,12,344.0
supporters,1,JustinTrudeau,12,344.0
stronger,10,JustinTrudeau,12,334.0
stronger,2,AndrewScheer,12,334.0
speaking,6,AndrewScheer,12,356.0
speaking,3,MaximeBernier,12,356.0
speaking,2,theJagmeetSingh,12,356.0
speaking,1,ElizabethMay,12,356.0
services,4,AndrewScheer,12,333.0
services,3,MaximeBernier,12,333.0
services,3,JustinTrudeau,12,333.0
services,2,theJagmeetSingh,12,333.0
says,8,MaximeBernier,12,351.0
says,3,JustinTrudeau,12,351.0
