,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle
105,Fri Mar 08 02:17:19 +0000 2019,865,"The seriousness and severity of what is at stake for our country cannot be overstated. Over the last month Canadians have witnessed Justin Trudeau corrupt the very rule of law and try in vain to cover it up. 
 
The truth cannot be “experienced differently."" https://t.co/bKXsrtwf6y",[],1103842098594398209,1103842098594398209,en,"[{'display_url': 'pic.twitter.com/bKXsrtwf6y', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103842098594398209/video/1', 'id': 1103840424693780480, 'media_url': 'http://pbs.twimg.com/media/D1Gh6QKWsAA_IDY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1Gh6QKWsAA_IDY.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1199, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1609, 'h': 1608, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/bKXsrtwf6y', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 63530, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1103840424693780480/pl/ltfgPnfN6Ib9L9Nn.m3u8?tag=11'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103840424693780480/vid/320x320/Kd-u1Lou-SAEdfnZ.mp4?tag=11'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103840424693780480/vid/720x720/DyLHTitZGqzPLdhx.mp4?tag=11'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103840424693780480/vid/480x480/TU9g4Sp42S8jZyl8.mp4?tag=11'}]}}]",,,,347.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
107,Fri Mar 08 01:52:00 +0000 2019,49,"A true community hero. Congrats, Chief Heisler and thank you for keeping our community safe. https://t.co/gO9FqQBHaS",[],1103835727446577152,1103835727446577152,en,,"{'created_at': 'Thu Mar 07 23:03:22 +0000 2019', 'favorite_count': 6, 'full_text': 'Qu’Appelle volunteer firefighter recognized as Hometown Hero - https://t.co/vqwgzfvRrN #HometownHero #sk #sask https://t.co/3IAxGUeF7Y', 'hashtags': [{'text': 'HometownHero'}, {'text': 'sk'}, {'text': 'sask'}], 'id': 1103793288522465281, 'id_str': '1103793288522465281', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/3IAxGUeF7Y', 'expanded_url': 'https://twitter.com/ctvregina/status/1103793288522465281/photo/1', 'id': 1103793256868007936, 'media_url': 'http://pbs.twimg.com/media/D1F2HnUW0AAfoFX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1F2HnUW0AAfoFX.jpg', 'sizes': {'large': {'w': 697, 'h': 392, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 697, 'h': 392, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/3IAxGUeF7Y'}], 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'urls': [{'expanded_url': 'https://regina.ctvnews.ca/qu-appelle-volunteer-firefighter-recognized-as-hometown-hero-1.4327004', 'url': 'https://t.co/vqwgzfvRrN'}], 'user': {'id': 138101587, 'id_str': '138101587'}, 'user_mentions': []}",1.1037932885224653e+18,1103793288522465281,8.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/ctvregina/status/1103793288522465281', 'url': 'https://t.co/gO9FqQBHaS'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
109,Fri Mar 08 01:36:15 +0000 2019,243,"While Justin Trudeau makes life more expensive with his tax plan, I’m focused on making life more affordable. I will scrap his Carbon Tax. https://t.co/dbIT3VDv3l",[],1103831764097736705,1103831764097736705,en,"[{'display_url': 'pic.twitter.com/dbIT3VDv3l', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103831764097736705/photo/1', 'id': 1103821536492965888, 'media_url': 'http://pbs.twimg.com/media/D1GP1tIW0AAVBKR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1GP1tIW0AAVBKR.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dbIT3VDv3l'}]",,,,87.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
111,Fri Mar 08 00:17:28 +0000 2019,833,Taking the GST off home heating bills and scrapping Justin Trudeau's Carbon Tax are just two ways that Canada’s Conservatives will help make life more affordable for Canadians. WATCH LIVE from Kitchener: https://t.co/xcR3ps56MW,[],1103811938075754499,1103811938075754499,en,,,,,203.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.youtube.com/watch?v=HebMei3yDAo', 'url': 'https://t.co/xcR3ps56MW'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
113,Thu Mar 07 22:55:58 +0000 2019,75,"When Canadians have access to the opportunities they need to succeed anything is possible. The creators behind @ClearpathRobots have shown this. It’s entrepreneurs like Matt Rendall, Bryan Webb and Ryan Gariepy that I want to help succeed and see their dreams become reality. https://t.co/Ib8MPLOMi2",[],1103791428143116288,1103791428143116288,en,"[{'display_url': 'pic.twitter.com/Ib8MPLOMi2', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103791428143116288/photo/1', 'id': 1103791374619553793, 'media_url': 'http://pbs.twimg.com/media/D1F0aDZWsAE54nJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1F0aDZWsAE54nJ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'large': {'w': 1831, 'h': 1219, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Ib8MPLOMi2'}, {'display_url': 'pic.twitter.com/Ib8MPLOMi2', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103791428143116288/photo/1', 'id': 1103791374644719618, 'media_url': 'http://pbs.twimg.com/media/D1F0aDfWsAIkze-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1F0aDfWsAIkze-.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 885, 'resize': 'fit'}, 'large': {'w': 1453, 'h': 1072, 'resize': 'fit'}, 'small': {'w': 680, 'h': 502, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Ib8MPLOMi2'}]",,,,25.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 98456395, 'id_str': '98456395', 'name': 'ClearpathRobots', 'screen_name': 'clearpathrobots'}]",@AndrewScheer
115,Thu Mar 07 21:37:51 +0000 2019,309,This isn’t right. Canadians should not have to choose between heating their home and buying groceries. That’s why a Conservative government in October will take the tax off your home heating bill. It’s time for Canadians to start getting ahead. #TaxFreeHomeHeating https://t.co/1SkeSHLT3s,[{'text': 'TaxFreeHomeHeating'}],1103771770799222785,1103771770799222785,en,"[{'display_url': 'pic.twitter.com/1SkeSHLT3s', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103771770799222785/photo/1', 'id': 1103765837108965383, 'media_url': 'http://pbs.twimg.com/media/D1FdLkwXcAcxd6A.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1FdLkwXcAcxd6A.jpg', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1SkeSHLT3s'}]",,,,96.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
117,Thu Mar 07 17:50:21 +0000 2019,741,"There is a such thing as right and wrong, and real leaders know the difference between them. In refusing to take responsibility for the SNC-Lavalin Affair, Justin Trudeau is blaming the system. I’m speaking LIVE with the media right now: https://t.co/3BFwjmKP9V",[],1103714515823312896,1103714515823312896,en,,,,,243.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/809090902773206/?notif_id=1551980996508056&notif_t=live_video_explicit', 'url': 'https://t.co/3BFwjmKP9V'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
119,Thu Mar 07 17:02:15 +0000 2019,606,"While I completely agree with the @PPSC_SPPC, it is very troubling that Justin Trudeau’s actions and attempts at interference have made such a statement necessary. Justin Trudeau has endangered the rule of law in Canada and must resign. https://t.co/kzgACufQ8o",[],1103702410256625671,1103702410256625671,en,,"{'created_at': 'Thu Mar 07 15:30:36 +0000 2019', 'favorite_count': 2475, 'full_text': 'Prosecutorial independence is key to our mandate. Our prosecutors must be objective, independent and dispassionate, as well as free from improper influence—including political influence. https://t.co/X8Pn2r2AIK', 'hashtags': [], 'id': 1103679348689776640, 'id_str': '1103679348689776640', 'lang': 'en', 'retweet_count': 1317, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'urls': [{'expanded_url': 'http://ow.ly/hNc450mDBSx', 'url': 'https://t.co/X8Pn2r2AIK'}], 'user': {'id': 1088156143384514565, 'id_str': '1088156143384514565'}, 'user_mentions': []}",1.1036793486897766e+18,1103679348689776640,213.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/PPSC_SPPC/status/1103679348689776640', 'url': 'https://t.co/kzgACufQ8o'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 1088156143384514565, 'id_str': '1088156143384514565', 'name': 'Public Prosecution Service of Canada', 'screen_name': 'PPSC_SPPC'}]",@AndrewScheer
121,Thu Mar 07 14:21:45 +0000 2019,3066,"What we heard from Justin Trudeau was an attempt to justify and normalize corruption. It’s clearer than ever that inside his government, political interference and contempt for the rule of law are a matter of course. This is a PM who has lost the moral authority to govern.",[],1103662022418489344,1103662022418489344,en,,,,,966.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
123,Thu Mar 07 12:50:01 +0000 2019,550,"I’m working to make life more affordable for all Canadians. It can cost a lot to heat your home in the winter and I want to help you get ahead instead of just get by through introducing #TaxFreeHomeHeating in October.

The latest part of my positive Conservative Plan for Canada: https://t.co/RpnrdhacZa",[{'text': 'TaxFreeHomeHeating'}],1103638934469398529,1103638934469398529,en,,"{'created_at': 'Wed Mar 06 22:30:00 +0000 2019', 'favorite_count': 1103, 'full_text': 'RETWEET to spread the word - no tax on home heating! \n\n#cdnpoli https://t.co/u2zqdrj29h', 'hashtags': [{'text': 'cdnpoli'}], 'id': 1103422506160046080, 'id_str': '1103422506160046080', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/u2zqdrj29h', 'expanded_url': 'https://twitter.com/CPC_HQ/status/1103422506160046080/video/1', 'id': 1103413126572077058, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1103413126572077058/img/5S4dZ21022PP7z0P.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1103413126572077058/img/5S4dZ21022PP7z0P.jpg', 'sizes': {'large': {'w': 800, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/u2zqdrj29h', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 64434, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103413126572077058/vid/480x480/s-CgU97KPzYFl8kw.mp4?tag=9'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103413126572077058/vid/720x720/3XAiMCwozYkMhF6i.mp4?tag=9'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1103413126572077058/pl/FLKNhsdTijglEydy.m3u8?tag=9'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103413126572077058/vid/320x320/UsGjZhLmO_LTEQfJ.mp4?tag=9'}]}}], 'retweet_count': 648, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'urls': [], 'user': {'id': 190817371, 'id_str': '190817371'}, 'user_mentions': []}",1.1034225061600461e+18,1103422506160046080,180.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/CPC_HQ/status/1103422506160046080', 'url': 'https://t.co/RpnrdhacZa'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
125,Thu Mar 07 00:02:34 +0000 2019,320,Conservatives know that Justin Trudeau's taxes are making it harder for Canadians to get by. Making your home heating tax-free is the newest part of our positive Conservative vision to help Canadians get ahead. https://t.co/Lkmfq3lBsV,[],1103445799718006784,1103445799718006784,en,"[{'display_url': 'pic.twitter.com/Lkmfq3lBsV', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103445799718006784/photo/1', 'id': 1103445741115244544, 'media_url': 'http://pbs.twimg.com/media/D1A6DiQXgAA3Nvg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1A6DiQXgAA3Nvg.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1905, 'h': 1197, 'resize': 'fit'}, 'small': {'w': 680, 'h': 427, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 754, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Lkmfq3lBsV'}, {'display_url': 'pic.twitter.com/Lkmfq3lBsV', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103445799718006784/photo/1', 'id': 1103445741148823552, 'media_url': 'http://pbs.twimg.com/media/D1A6DiYX4AA1Eae.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1A6DiYX4AA1Eae.jpg', 'sizes': {'medium': {'w': 1200, 'h': 746, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 423, 'resize': 'fit'}, 'large': {'w': 1668, 'h': 1037, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Lkmfq3lBsV'}, {'display_url': 'pic.twitter.com/Lkmfq3lBsV', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103445799718006784/photo/1', 'id': 1103445741157183489, 'media_url': 'http://pbs.twimg.com/media/D1A6DiaXcAEJa-H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1A6DiaXcAEJa-H.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 460, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 813, 'resize': 'fit'}, 'large': {'w': 1722, 'h': 1166, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Lkmfq3lBsV'}, {'display_url': 'pic.twitter.com/Lkmfq3lBsV', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103445799718006784/photo/1', 'id': 1103445741157134336, 'media_url': 'http://pbs.twimg.com/media/D1A6DiaWsAAK3Xr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1A6DiaWsAAK3Xr.jpg', 'sizes': {'large': {'w': 1536, 'h': 1135, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 502, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 887, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Lkmfq3lBsV'}]",,,,97.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
127,Wed Mar 06 23:29:00 +0000 2019,539,"I’m sure I’m among many loyal @Jeopardy viewers who are shocked by this news. To Alex Trebek: know that the prayers of millions of people around the world, including from my family, are with you as you face this challenge head-on. All the best. https://t.co/p9ehsedhFM",[],1103437351924072448,1103437351924072448,en,,"{'created_at': 'Wed Mar 06 22:05:02 +0000 2019', 'favorite_count': 663587, 'full_text': 'A Message from Alex Trebek: https://t.co/LbxcIyeTCF', 'hashtags': [], 'id': 1103416223331569664, 'id_str': '1103416223331569664', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/LbxcIyeTCF', 'expanded_url': 'https://twitter.com/Jeopardy/status/1103416223331569664/video/1', 'id': 1103415357232934912, 'media_url': 'http://pbs.twimg.com/media/D1AfFtzUwAIl5x4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1AfFtzUwAIl5x4.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/LbxcIyeTCF', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 72973, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1103415357232934912/pl/cBcm3bFF2O9g9Cz8.m3u8?tag=9'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103415357232934912/vid/640x360/qHjRvdMX18OpR8pJ.mp4?tag=9'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103415357232934912/vid/320x180/76eT7DAJJB9nTFac.mp4?tag=9'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103415357232934912/vid/1280x720/ywnT6Y8MLR0r24Ri.mp4?tag=9'}]}}], 'retweet_count': 168980, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'urls': [], 'user': {'id': 52554306, 'id_str': '52554306'}, 'user_mentions': []}",1.1034162233315697e+18,1103416223331569664,70.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/Jeopardy/status/1103416223331569664', 'url': 'https://t.co/p9ehsedhFM'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 52554306, 'id_str': '52554306', 'name': 'Jeopardy!', 'screen_name': 'Jeopardy'}]",@AndrewScheer
129,Wed Mar 06 23:16:19 +0000 2019,2172,"We don’t want to live in a Canada where the laws are applied differently just because of who you know in the government. @lraitt is right on here, and the appalling response from Trudeau’s government should worry all Canadians https://t.co/9ekzyPAfvk",[],1103434161296150528,1103434161296150528,en,"[{'display_url': 'pic.twitter.com/9ekzyPAfvk', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1103434161296150528/video/1', 'id': 1103428782378098689, 'media_url': 'http://pbs.twimg.com/media/D1AstasX0AU45bf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D1AstasX0AU45bf.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1921, 'h': 920, 'resize': 'fit'}, 'small': {'w': 680, 'h': 326, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 575, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/9ekzyPAfvk', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 37471, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1103428782378098689/pl/4Xg2Wc2QRTGXikVg.m3u8?tag=9'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103428782378098689/vid/480x480/uKdvZIjEC0dhF939.mp4?tag=9'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103428782378098689/vid/320x320/iqwiVFPqb8WstXdo.mp4?tag=9'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1103428782378098689/vid/720x720/bSYNolGcaj1c5rla.mp4?tag=9'}]}}]",,,,863.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 55687338, 'id_str': '55687338', 'name': 'Lisa Raitt', 'screen_name': 'lraitt'}]",@AndrewScheer
131,Wed Mar 06 20:33:18 +0000 2019,203,"Heating your home is expensive and puts a strain on seniors with fixed incomes. A Conservative government will take the tax off your home heating bill, as part of my plan to help Canadians get ahead. WATCH LIVE from Quebec City: https://t.co/IiOjXcbpFJ
#TaxFreeHomeHeating",[{'text': 'TaxFreeHomeHeating'}],1103393138654306304,1103393138654306304,en,,,,,58.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.youtube.com/watch?v=AyP2eO4JBwk', 'url': 'https://t.co/IiOjXcbpFJ'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer
