,Unnamed: 0,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle,date_time,date,date_week,clean_tweet,break_tweet
1062,51,Sun Jul 28 14:45:37 +0000 2019,336,Canada needs a government that lives within its means and puts more money in your pocket so that you can get ahead. Last night I joined @BradleyVis and a great crowd in BC to talk about my vision for Canada and making Canada a country of yes. https://t.co/eGh7kyY9il,[],1155489490443673600,1155489490443673600,en,"[{'display_url': 'pic.twitter.com/eGh7kyY9il', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155489490443673600/photo/1', 'id': 1155488084114497536, 'media_url': 'http://pbs.twimg.com/media/EAkeSlvXYAA-ilI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAkeSlvXYAA-ilI.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/eGh7kyY9il'}, {'display_url': 'pic.twitter.com/eGh7kyY9il', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155489490443673600/photo/1', 'id': 1155488084118638592, 'media_url': 'http://pbs.twimg.com/media/EAkeSlwWkAA4lMD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAkeSlwWkAA4lMD.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/eGh7kyY9il'}, {'display_url': 'pic.twitter.com/eGh7kyY9il', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155489490443673600/photo/1', 'id': 1155488084114530305, 'media_url': 'http://pbs.twimg.com/media/EAkeSlvX4AESVYg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAkeSlvX4AESVYg.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/eGh7kyY9il'}, {'display_url': 'pic.twitter.com/eGh7kyY9il', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155489490443673600/photo/1', 'id': 1155488084223516673, 'media_url': 'http://pbs.twimg.com/media/EAkeSmJW4AEYayZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAkeSmJW4AEYayZ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/eGh7kyY9il'}]",,,,76.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 1278253171, 'id_str': '1278253171', 'name': 'Brad Vis', 'screen_name': 'BradleyVis'}]",@AndrewScheer,2019-07-28 14:45:37+00:00,2019-07-28,2019-07-22,canada need government life within mean put money ymy pocket get ahead last night join bradleyvi great crowd bc talk vision canada make canada country ye http t.co/egh7kyy9il,Canada needs a government that lives within its means and pu<br>ts more money in your pocket so that you can get ahead. Last<br> night I joined @BradleyVis and a great crowd in BC to talk <br>about my vision for Canada and making Canada a country of ye<br>s. https://t.co/eGh7kyY9i<br>
1063,53,Sun Jul 28 03:24:58 +0000 2019,435,Cheered on the @sskroughriders today in B.C. with Jill! https://t.co/arQcJbzH3S,[],1155318202869649408,1155318202869649408,en,"[{'display_url': 'pic.twitter.com/arQcJbzH3S', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155318202869649408/photo/1', 'id': 1155309986802782208, 'media_url': 'http://pbs.twimg.com/media/EAh8T9jXUAA3_NA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAh8T9jXUAA3_NA.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 764, 'resize': 'fit'}, 'large': {'w': 1595, 'h': 1016, 'resize': 'fit'}, 'small': {'w': 680, 'h': 433, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/arQcJbzH3S'}]",,,,38.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 64826919, 'id_str': '64826919', 'name': 'Saskatchewan Roughriders', 'screen_name': 'sskroughriders'}]",@AndrewScheer,2019-07-28 03:24:58+00:00,2019-07-28,2019-07-22,cheer sskroughrider today b.c jill http t.co/arqcjbzh3,Cheered on the @sskroughriders today in B.C. with Jill! http<br>s://t.co/arQcJbzH3<br>
1064,55,Sun Jul 28 03:02:48 +0000 2019,262,Awesome to get down on the field and see my brother in-law @JonRyan9 before kickoff tonight in Vancouver. https://t.co/1km9vPgLqy,[],1155312620590833664,1155312620590833664,en,"[{'display_url': 'pic.twitter.com/1km9vPgLqy', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155312620590833664/photo/1', 'id': 1155312226384961537, 'media_url': 'http://pbs.twimg.com/media/EAh-WUpXYAEQo9z.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAh-WUpXYAEQo9z.jpg', 'sizes': {'large': {'w': 1920, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1km9vPgLqy'}, {'display_url': 'pic.twitter.com/1km9vPgLqy', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155312620590833664/photo/1', 'id': 1155312226405953536, 'media_url': 'http://pbs.twimg.com/media/EAh-WUuXsAA2mCu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAh-WUuXsAA2mCu.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1km9vPgLqy'}, {'display_url': 'pic.twitter.com/1km9vPgLqy', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155312620590833664/photo/1', 'id': 1155312226401755136, 'media_url': 'http://pbs.twimg.com/media/EAh-WUtXoAA2kw2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAh-WUtXoAA2kw2.jpg', 'sizes': {'medium': {'w': 1108, 'h': 738, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1108, 'h': 738, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1km9vPgLqy'}, {'display_url': 'pic.twitter.com/1km9vPgLqy', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155312620590833664/photo/1', 'id': 1155312226401734657, 'media_url': 'http://pbs.twimg.com/media/EAh-WUtXUAEtdQm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAh-WUtXUAEtdQm.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1km9vPgLqy'}]",,,,33.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 306356872, 'id_str': '306356872', 'name': 'Jon Ryan', 'screen_name': 'JonRyan9'}]",@AndrewScheer,2019-07-28 03:02:48+00:00,2019-07-28,2019-07-22,awesome get field see brother in-law jonryan9 kickoff tonight vancouver http t.co/1km9vpglqy,Awesome to get down on the field and see my brother in-law @<br>JonRyan9 before kickoff tonight in Vancouver. https://t.co/1<br>km9vPgLq<br>
1065,57,Sun Jul 28 01:59:31 +0000 2019,709,"In Justin Trudeau’s Canada, gas, groceries and other necessities are more expensive. Life shouldn’t be this hard. As PM, I will build a Canada where everyone has the opportunity to get ahead. Speaking about my vision for Canada in Vancouver LIVE: https://t.co/LFCovZTGeK",[],1155296697448390656,1155296697448390656,en,,,,,228.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/348558329424964/', 'url': 'https://t.co/LFCovZTGeK'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-28 01:59:31+00:00,2019-07-28,2019-07-22,justin trudeau ’ canada ga grocery necessity expensive life ’ thi hard pm build canada everyone ha opportunity get ahead speak vision canada vancouver live http t.co/lfcovztgek,"In Justin Trudeau’s Canada, gas, groceries and other necessi<br>ties are more expensive. Life shouldn’t be this hard. As PM,<br> I will build a Canada where everyone has the opportunity to<br> get ahead. Speaking about my vision for Canada in Vancouver<br> LIVE: https://t.co/LFCovZTGe<br>"
1066,59,Sun Jul 28 01:07:03 +0000 2019,182,"Stopped by @TSN1040 yesterday in #YVR. Yes, we talked football. #RiderNation https://t.co/GOj36MNKLq","[{'text': 'YVR'}, {'text': 'RiderNation'}]",1155283491401195525,1155283491401195525,en,"[{'display_url': 'pic.twitter.com/GOj36MNKLq', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155283491401195525/photo/1', 'id': 1155283476037427200, 'media_url': 'http://pbs.twimg.com/media/EAhkM1QW4AA4pPS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhkM1QW4AA4pPS.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/GOj36MNKLq'}]",,,,18.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 18584848, 'id_str': '18584848', 'name': 'TSN Radio Vancouver', 'screen_name': 'TSN1040'}]",@AndrewScheer,2019-07-28 01:07:03+00:00,2019-07-28,2019-07-22,stop tsn1040 yesterday yvr ye talk football ridernation http t.co/goj36mnklq,"Stopped by @TSN1040 yesterday in #YVR. Yes, we talked footba<br>ll. #RiderNation https://t.co/GOj36MNKL<br>"
1067,61,Sun Jul 28 00:08:27 +0000 2019,180,"So many British Columbians are working hard but feel like they are falling behind. @Andrewesaxton and I will work everyday to put money in your pocket so you can get ahead. Happy to join Andrew at his campaign office opening, I look forward to working with him in Ottawa. https://t.co/8mgvF2xqwD",[],1155268745696370688,1155268745696370688,en,"[{'display_url': 'pic.twitter.com/8mgvF2xqwD', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155268745696370688/photo/1', 'id': 1155268739660734464, 'media_url': 'http://pbs.twimg.com/media/EAhWzD-XYAAPazr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhWzD-XYAAPazr.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1860, 'h': 1240, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8mgvF2xqwD'}, {'display_url': 'pic.twitter.com/8mgvF2xqwD', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155268745696370688/photo/1', 'id': 1155268739656556545, 'media_url': 'http://pbs.twimg.com/media/EAhWzD9XoAEM1Vn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhWzD9XoAEM1Vn.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 1023, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8mgvF2xqwD'}, {'display_url': 'pic.twitter.com/8mgvF2xqwD', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155268745696370688/photo/1', 'id': 1155268739656507393, 'media_url': 'http://pbs.twimg.com/media/EAhWzD9W4AEJ_kF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhWzD9W4AEJ_kF.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1480, 'h': 985, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8mgvF2xqwD'}, {'display_url': 'pic.twitter.com/8mgvF2xqwD', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155268745696370688/photo/1', 'id': 1155268739656572934, 'media_url': 'http://pbs.twimg.com/media/EAhWzD9X4AYXVlL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhWzD9X4AYXVlL.jpg', 'sizes': {'large': {'w': 1920, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8mgvF2xqwD'}]",,,,50.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 226344619, 'id_str': '226344619', 'name': 'Andrew Saxton', 'screen_name': 'Andrewesaxton'}]",@AndrewScheer,2019-07-28 00:08:27+00:00,2019-07-28,2019-07-22,many british columbian work hard feel like fall behind andrewesaxton work everyday put money ymy pocket get ahead happy join andrew hi campaign office open look forward work ottawa http t.co/8mgvf2xqwd,"So many British Columbians are working hard but feel like th<br>ey are falling behind. @Andrewesaxton and I will work everyd<br>ay to put money in your pocket so you can get ahead. Happy t<br>o join Andrew at his campaign office opening, I look forward<br> to working with him in Ottawa. https://t.co/8mgvF2xqw<br>"
1068,63,Sat Jul 27 23:41:13 +0000 2019,146,"Today, on the 66th anniversary of the Korean War Armistice, we remember our veterans who fought and sacrificed for our freedom. Was honoured to participate in the wreath-laying ceremony to honour them. https://t.co/ODf6EaNyeZ",[],1155261893772267525,1155261893772267525,en,"[{'display_url': 'pic.twitter.com/ODf6EaNyeZ', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155261893772267525/photo/1', 'id': 1155261886868414464, 'media_url': 'http://pbs.twimg.com/media/EAhQkLVW4AAqeX5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhQkLVW4AAqeX5.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1379, 'h': 919, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/ODf6EaNyeZ'}, {'display_url': 'pic.twitter.com/ODf6EaNyeZ', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155261893772267525/photo/1', 'id': 1155261886851616768, 'media_url': 'http://pbs.twimg.com/media/EAhQkLRWkAAeI0E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhQkLRWkAAeI0E.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1350, 'h': 899, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/ODf6EaNyeZ'}, {'display_url': 'pic.twitter.com/ODf6EaNyeZ', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155261893772267525/photo/1', 'id': 1155261886868406272, 'media_url': 'http://pbs.twimg.com/media/EAhQkLVWwAAC6O5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhQkLVWwAAC6O5.jpg', 'sizes': {'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1653, 'h': 1101, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/ODf6EaNyeZ'}, {'display_url': 'pic.twitter.com/ODf6EaNyeZ', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155261893772267525/photo/1', 'id': 1155261886868443137, 'media_url': 'http://pbs.twimg.com/media/EAhQkLVXUAET_5g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAhQkLVXUAET_5g.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 440, 'resize': 'fit'}, 'large': {'w': 1816, 'h': 1174, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 776, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/ODf6EaNyeZ'}]",,,,37.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-27 23:41:13+00:00,2019-07-27,2019-07-22,today 66th anniversary korean war armistice remember veteran fought sacrifice freedom wa honour participate wreath-laying ceremony honmy http t.co/odf6eanyez,"Today, on the 66th anniversary of the Korean War Armistice, <br>we remember our veterans who fought and sacrificed for our f<br>reedom. Was honoured to participate in the wreath-laying cer<br>emony to honour them. https://t.co/ODf6EaNye<br>"
1069,65,Sat Jul 27 21:08:46 +0000 2019,182,"Our Conservative team across B.C. is ready &amp; @Andrewesaxton will be a strong voice for North Vancouver. He will help build a country where government is limited but opportunity is unlimited, &amp; where Canadians can get ahead. WATCH LIVE from North Vancouver: https://t.co/nY8Oh5Vubb",[],1155223525684371456,1155223525684371456,en,,,,,53.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/pg/AndrewScheerMP/videos/?ref=page_internal', 'url': 'https://t.co/nY8Oh5Vubb'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 226344619, 'id_str': '226344619', 'name': 'Andrew Saxton', 'screen_name': 'Andrewesaxton'}]",@AndrewScheer,2019-07-27 21:08:46+00:00,2019-07-27,2019-07-22,conservative team acros b.c ready amp andrewesaxton strong voice north vancouver help build country government limit opportunity unlimited amp canadian get ahead watch live north vancouver http t.co/ny8oh5vubb,"Our Conservative team across B.C. is ready &amp; @Andrewesax<br>ton will be a strong voice for North Vancouver. He will help<br> build a country where government is limited but opportunity<br> is unlimited, &amp; where Canadians can get ahead. WATCH LI<br>VE from North Vancouver: https://t.co/nY8Oh5Vub<br>"
1070,67,Sat Jul 27 13:04:36 +0000 2019,315,"Today, we honour the veterans who bravely fought for peace, risked their lives in the name of freedom, and remember the 516 Canadians who gave their lives in the Korean War. Their ultimate sacrifice will forever be remembered. My statement: https://t.co/TbdGHueTtP https://t.co/8FMOtu4wbl",[],1155101683330048000,1155101683330048000,en,"[{'display_url': 'pic.twitter.com/8FMOtu4wbl', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1155101683330048000/photo/1', 'id': 1155101492375969792, 'media_url': 'http://pbs.twimg.com/media/EAe-r_SX4AAhZ0X.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAe-r_SX4AAhZ0X.jpg', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8FMOtu4wbl'}]",,,,84.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/120693171297777/posts/2813159688717765?s=1019405906&sfns=mo', 'url': 'https://t.co/TbdGHueTtP'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-27 13:04:36+00:00,2019-07-27,2019-07-22,today honmy veteran bravely fought peace risk life name freedom remember 516 canadian give life korean war ultimate sacrifice forever remember statement http t.co/tbdghuettp http t.co/8fmotu4wbl,"Today, we honour the veterans who bravely fought for peace, <br>risked their lives in the name of freedom, and remember the <br>516 Canadians who gave their lives in the Korean War. Their <br>ultimate sacrifice will forever be remembered. My statement:<br> https://t.co/TbdGHueTtP https://t.co/8FMOtu4wb<br>"
1071,69,Sat Jul 27 01:43:20 +0000 2019,291,"Justin Trudeau's weak leadership is hurting Canadians. When he volunteered to renegotiate the NAFTA deal, he promised Canadians would get a better deal. The truth is, this new deal is worse for Canada. Our country needs a stronger leader to stand up for Canadians' best interests. https://t.co/AGrlCccI7b",[],1154930236729024512,1154930236729024512,en,"[{'display_url': 'pic.twitter.com/AGrlCccI7b', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1154930236729024512/photo/1', 'id': 1154930232115245056, 'media_url': 'http://pbs.twimg.com/media/EAci7VGWsAAMtTz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAci7VGWsAAMtTz.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AGrlCccI7b'}]",,,,86.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-07-27 01:43:20+00:00,2019-07-27,2019-07-22,justin trudeau weak leadership hurt canadian volunteered renegotiate naftum deal promise canadian would get good deal truth thi new deal worse canada country need strong leader stand canadian best interest http t.co/agrlccci7b,"Justin Trudeau's weak leadership is hurting Canadians. When <br>he volunteered to renegotiate the NAFTA deal, he promised Ca<br>nadians would get a better deal. The truth is, this new deal<br> is worse for Canada. Our country needs a stronger leader to<br> stand up for Canadians' best interests. https://t.co/AGrlCc<br>cI7<br>"
