phrase,count,handle,total_count,rank
people_going,4,theJagmeetSingh,4,337.0
part_3,4,JustinTrudeau,4,419.0
ontario_line,4,AndrewScheer,4,428.0
ones_like,4,JustinTrudeau,4,391.0
one_free,4,AndrewScheer,4,473.0
next_week,2,MaximeBernier,4,307.0
next_week,1,ElizabethMay,4,307.0
next_week,1,AndrewScheer,4,307.0
new_tax,2,JustinTrudeau,4,440.0
new_tax,1,MaximeBernier,4,440.0
new_tax,1,AndrewScheer,4,440.0
new_jobs,3,JustinTrudeau,4,362.0
new_jobs,1,theJagmeetSingh,4,362.0
new_deal,4,theJagmeetSingh,4,388.0
new_brunswick,2,theJagmeetSingh,4,332.0
new_brunswick,2,AndrewScheer,4,332.0
mri_ct_machines,4,AndrewScheer,4,382.0
mri_ct,4,AndrewScheer,4,338.0
money_pockets_get,4,AndrewScheer,4,413.0
member_parliament,3,ElizabethMay,4,387.0
member_parliament,1,AndrewScheer,4,387.0
means_put_money,4,AndrewScheer,4,323.0
means_put,4,AndrewScheer,4,445.0
make_voice_heard,4,JustinTrudeau,4,444.0
make_voice,4,JustinTrudeau,4,416.0
make_difference,4,theJagmeetSingh,4,483.0
made_life,3,theJagmeetSingh,4,453.0
made_life,1,AndrewScheer,4,453.0
live_justin,4,AndrewScheer,4,485.0
like_trudeau,4,MaximeBernier,4,397.0
liberalconservative_governments,4,theJagmeetSingh,4,341.0
liberal_team,4,JustinTrudeau,4,361.0
leave_money_familys,4,AndrewScheer,4,479.0
leader_maxime_bernier,4,MaximeBernier,4,435.0
leader_maxime,4,MaximeBernier,4,348.0
kids_future,4,JustinTrudeau,4,401.0
keep_working_together,4,JustinTrudeau,4,468.0
justintrudeau_leadersdebate2019_cdnpoli,4,JustinTrudeau,4,380.0
justintrudeau_government,4,JustinTrudeau,4,482.0
infrastructure_projects,3,AndrewScheer,4,352.0
infrastructure_projects,1,JustinTrudeau,4,352.0
indigenous_peoples,2,JustinTrudeau,4,412.0
indigenous_peoples,1,theJagmeetSingh,4,412.0
indigenous_peoples,1,ElizabethMay,4,412.0
im_talking,4,AndrewScheer,4,459.0
im_one,4,MaximeBernier,4,433.0
im_determined,4,theJagmeetSingh,4,446.0
identity_politics,4,MaximeBernier,4,369.0
hundreds_dollars,3,AndrewScheer,4,318.0
hundreds_dollars,1,theJagmeetSingh,4,318.0
huge_crowd,2,ElizabethMay,4,368.0
huge_crowd,2,AndrewScheer,4,368.0
help_people,2,AndrewScheer,4,381.0
help_people,1,theJagmeetSingh,4,381.0
help_people,1,JustinTrudeau,4,381.0
help_keep_money,4,AndrewScheer,4,404.0
hardworking_canadians,2,AndrewScheer,4,356.0
hardworking_canadians,2,JustinTrudeau,4,356.0
half_million,3,theJagmeetSingh,4,312.0
half_million,1,ElizabethMay,4,312.0
green_public_transit,4,AndrewScheer,4,447.0
green_public,4,AndrewScheer,4,427.0
green_platform,4,ElizabethMay,4,311.0
green_mps,4,ElizabethMay,4,357.0
green_home,4,AndrewScheer,4,434.0
gpc_vote,3,ElizabethMay,4,480.0
gpc_climate_missionpossible,4,ElizabethMay,4,359.0
government_put_money,4,AndrewScheer,4,425.0
government_canada,2,MaximeBernier,4,438.0
government_canada,2,JustinTrudeau,4,438.0
good_luck,2,JustinTrudeau,4,392.0
good_luck,1,MaximeBernier,4,392.0
good_luck,1,ElizabethMay,4,392.0
going_fight,3,theJagmeetSingh,4,385.0
going_fight,1,JustinTrudeau,4,385.0
go_vote,2,theJagmeetSingh,4,383.0
go_vote,2,JustinTrudeau,4,383.0
give_municipalities,4,JustinTrudeau,4,430.0
getting_expensive,3,AndrewScheer,4,398.0
getting_expensive,1,JustinTrudeau,4,398.0
get_break,4,JustinTrudeau,4,409.0
get_ahead_today,4,AndrewScheer,4,456.0
get_ahead_thats,4,AndrewScheer,4,329.0
get_ahead_conservative,4,AndrewScheer,4,354.0
get_ahead_100dayactionplan,4,AndrewScheer,4,378.0
fuel_subsidies,4,theJagmeetSingh,4,484.0
freedom_expression,4,MaximeBernier,4,327.0
fossil_fuel,4,theJagmeetSingh,4,462.0
forward_everyone_chooseforward,4,JustinTrudeau,4,340.0
forward_everyone,4,JustinTrudeau,4,325.0
first_time,2,MaximeBernier,4,470.0
first_time,2,ElizabethMay,4,470.0
first_responders,2,theJagmeetSingh,4,395.0
first_responders,1,AndrewScheer,4,395.0
first_responders,1,JustinTrudeau,4,395.0
first_home,4,JustinTrudeau,4,365.0
fight_real,3,MaximeBernier,4,402.0
fight_real,1,JustinTrudeau,4,402.0
family_doctor,4,JustinTrudeau,4,355.0
falling_behind,4,AndrewScheer,4,367.0
fairness_persons_disabilities,4,AndrewScheer,4,467.0
fairness_persons,4,AndrewScheer,4,441.0
fair_voting,4,ElizabethMay,4,472.0
extend_best_wishes,3,AndrewScheer,4,478.0
extend_best_wishes,1,theJagmeetSingh,4,478.0
extend_best,3,AndrewScheer,4,414.0
extend_best,1,theJagmeetSingh,4,414.0
everyone_chooseforward,4,JustinTrudeau,4,321.0
everyone_celebrating,2,AndrewScheer,4,488.0
everyone_celebrating,2,JustinTrudeau,4,488.0
ethics_laws,4,AndrewScheer,4,417.0
energy_sector,4,AndrewScheer,4,420.0
elxn43_cdnpoli_justintrudeau,4,JustinTrudeau,4,326.0
electoral_reform,3,theJagmeetSingh,4,422.0
electoral_reform,1,ElizabethMay,4,422.0
election_lets,2,JustinTrudeau,4,481.0
election_lets,1,MaximeBernier,4,481.0
election_lets,1,theJagmeetSingh,4,481.0
drinking_water,2,theJagmeetSingh,4,457.0
drinking_water,2,JustinTrudeau,4,457.0
dont_work,4,theJagmeetSingh,4,421.0
dont_want,2,AndrewScheer,4,450.0
dont_want,1,MaximeBernier,4,450.0
dont_want,1,theJagmeetSingh,4,450.0
dont_wait,3,theJagmeetSingh,4,334.0
dont_wait,1,MaximeBernier,4,334.0
disabilities_act,4,AndrewScheer,4,443.0
degrees_c,4,ElizabethMay,4,306.0
deepest_condolences,3,JustinTrudeau,4,371.0
deepest_condolences,1,theJagmeetSingh,4,371.0
daily_basis,3,ElizabethMay,4,436.0
daily_basis,1,theJagmeetSingh,4,436.0
ct_machines,4,AndrewScheer,4,390.0
corruption_scandal,4,AndrewScheer,4,411.0
corporate_handouts,3,AndrewScheer,4,384.0
corporate_handouts,1,theJagmeetSingh,4,384.0
conservative_government_invest,4,AndrewScheer,4,335.0
communities_across,3,AndrewScheer,4,452.0
communities_across,1,JustinTrudeau,4,452.0
climate_vote,4,ElizabethMay,4,343.0
click_stream,4,JustinTrudeau,4,330.0
clear_conservative_majority,4,AndrewScheer,4,405.0
clean_energy,2,JustinTrudeau,4,386.0
clean_energy,1,theJagmeetSingh,4,386.0
clean_energy,1,ElizabethMay,4,386.0
choosing_forward,4,JustinTrudeau,4,465.0
chooseforward_conservatives,4,JustinTrudeau,4,344.0
chooseforward_climateaction,4,JustinTrudeau,4,451.0
choice_clear_conservative,4,AndrewScheer,4,407.0
choice_canadians,4,JustinTrudeau,4,363.0
child_benefit,3,JustinTrudeau,4,464.0
child_benefit,1,MaximeBernier,4,464.0
cdnpoli_justintrudeau,4,JustinTrudeau,4,313.0
cape_breton,4,ElizabethMay,4,432.0
cant_wait,2,ElizabethMay,4,455.0
cant_wait,1,AndrewScheer,4,455.0
cant_wait,1,JustinTrudeau,4,455.0
canadians_well,2,theJagmeetSingh,4,366.0
canadians_well,2,JustinTrudeau,4,366.0
canada_child_benefit,3,JustinTrudeau,4,461.0
canada_child_benefit,1,MaximeBernier,4,461.0
canada_child,3,JustinTrudeau,4,463.0
canada_child,1,MaximeBernier,4,463.0
business_owners,3,AndrewScheer,4,316.0
business_owners,1,JustinTrudeau,4,316.0
break_ethics_laws,4,AndrewScheer,4,375.0
break_ethics,4,AndrewScheer,4,458.0
billion_trees_next,4,JustinTrudeau,4,406.0
benefits_taxfree,4,AndrewScheer,4,328.0
benefit_canadians,3,MaximeBernier,4,489.0
benefit_canadians,1,AndrewScheer,4,489.0
behalf_canadas_conservatives,4,AndrewScheer,4,475.0
behalf_canadas,4,AndrewScheer,4,373.0
ban_militarystyle_assault,4,JustinTrudeau,4,331.0
ban_militarystyle,4,JustinTrudeau,4,415.0
back_pocket,4,AndrewScheer,4,320.0
antifa_thugs,4,MaximeBernier,4,389.0
announced_new_conservative,4,AndrewScheer,4,376.0
always_stand,4,JustinTrudeau,4,360.0
ahead_today,4,AndrewScheer,4,353.0
ahead_conservative,4,AndrewScheer,4,477.0
ahead_100dayactionplan,4,AndrewScheer,4,431.0
age_credit,4,AndrewScheer,4,437.0
actually_going,4,theJagmeetSingh,4,346.0
actually_get,2,theJagmeetSingh,4,471.0
actually_get,2,JustinTrudeau,4,471.0
2_years,4,MaximeBernier,4,426.0
15_degrees_c,4,ElizabethMay,4,469.0
young_canadians,3,JustinTrudeau,3,814.0
yonge_subway_extension,3,AndrewScheer,3,506.0
yonge_subway,3,AndrewScheer,3,621.0
years_thats,2,JustinTrudeau,3,633.0
years_thats,1,MaximeBernier,3,633.0
working_people,3,theJagmeetSingh,3,766.0
working_hard_help,1,ElizabethMay,3,784.0
working_hard_help,1,AndrewScheer,3,784.0
working_hard_help,1,JustinTrudeau,3,784.0
work_gpc,3,ElizabethMay,3,889.0
work_done,1,theJagmeetSingh,3,695.0
work_done,1,ElizabethMay,3,695.0
work_done,1,JustinTrudeau,3,695.0
women_girls,2,ElizabethMay,3,913.0
women_girls,1,AndrewScheer,3,913.0
wishes_jewish_community,3,AndrewScheer,3,696.0
wishes_jewish,3,AndrewScheer,3,673.0
wish_could,3,ElizabethMay,3,916.0
win_fight,3,JustinTrudeau,3,632.0
well_take,2,JustinTrudeau,3,649.0
well_take,1,theJagmeetSingh,3,649.0
well_make_life,3,JustinTrudeau,3,680.0
well_give,3,JustinTrudeau,3,672.0
well_always,3,JustinTrudeau,3,748.0
weather_event,3,ElizabethMay,3,802.0
wealthy_countries,3,AndrewScheer,3,826.0
way_life,3,MaximeBernier,3,676.0
watch_live_time,3,AndrewScheer,3,643.0
want_thank,3,MaximeBernier,3,743.0
want_see,2,MaximeBernier,3,757.0
want_see,1,JustinTrudeau,3,757.0
want_make,2,theJagmeetSingh,3,572.0
want_make,1,JustinTrudeau,3,572.0
wait_election_day,3,theJagmeetSingh,3,771.0
wait_election,3,theJagmeetSingh,3,912.0
voting_age_16,3,ElizabethMay,3,578.0
voting_age,3,ElizabethMay,3,675.0
vote_gpc,3,ElizabethMay,3,636.0
vote_fear,2,theJagmeetSingh,3,914.0
vote_fear,1,MaximeBernier,3,914.0
vision_canada,2,JustinTrudeau,3,498.0
vision_canada,1,ElizabethMay,3,498.0
violence_canada,3,JustinTrudeau,3,723.0
users_commuters,3,AndrewScheer,3,505.0
use_money,3,AndrewScheer,3,852.0
us_safe,2,AndrewScheer,3,928.0
us_safe,1,JustinTrudeau,3,928.0
universal_pharmacaredentacare,3,theJagmeetSingh,3,885.0
universal_pharmacare,2,theJagmeetSingh,3,887.0
universal_pharmacare,1,JustinTrudeau,3,887.0
unite_canadians,3,AndrewScheer,3,593.0
twitter_account_team,3,JustinTrudeau,3,663.0
twitter_account,3,JustinTrudeau,3,648.0
tune_8pm_est,2,theJagmeetSingh,3,553.0
tune_8pm_est,1,AndrewScheer,3,553.0
tune_8pm,2,theJagmeetSingh,3,872.0
tune_8pm,1,AndrewScheer,3,872.0
trying_buy_vote,3,MaximeBernier,3,662.0
trying_buy,3,MaximeBernier,3,871.0
trust_put_money,3,AndrewScheer,3,792.0
trust_put,3,AndrewScheer,3,843.0
trudeaus_carbon_tax,3,AndrewScheer,3,759.0
trudeaus_carbon,3,AndrewScheer,3,882.0
trudeaundp_coalition_cant,3,AndrewScheer,3,511.0
trudeau_liberal_government,3,theJagmeetSingh,3,610.0
trudeau_liberal,3,theJagmeetSingh,3,509.0
trudeau_canadians,3,AndrewScheer,3,828.0
transit_users_commuters,3,AndrewScheer,3,767.0
transit_users,3,AndrewScheer,3,502.0
transit_tax_credit,3,AndrewScheer,3,858.0
transit_tax,3,AndrewScheer,3,565.0
tough_new,3,AndrewScheer,3,937.0
top_priorities,3,JustinTrudeau,3,628.0
tomorrow_millions_canadians,3,AndrewScheer,3,603.0
tomorrow_millions,3,AndrewScheer,3,778.0
today_announced,2,AndrewScheer,3,492.0
today_announced,1,JustinTrudeau,3,492.0
time_government,3,theJagmeetSingh,3,667.0
time_family,2,AndrewScheer,3,827.0
time_family,1,theJagmeetSingh,3,827.0
thinking_everyone,2,JustinTrudeau,3,816.0
thinking_everyone,1,AndrewScheer,3,816.0
thats_exactly,1,MaximeBernier,3,890.0
thats_exactly,1,AndrewScheer,3,890.0
thats_exactly,1,JustinTrudeau,3,890.0
thats_elxn43,3,theJagmeetSingh,3,708.0
thats_actually_going,3,theJagmeetSingh,3,756.0
thanks_us,2,JustinTrudeau,3,884.0
thanks_us,1,AndrewScheer,3,884.0
thank_much,2,MaximeBernier,3,930.0
thank_much,1,theJagmeetSingh,3,930.0
tax_take_gst,3,AndrewScheer,3,762.0
tax_take,3,AndrewScheer,3,891.0
tax_sale_home,3,JustinTrudeau,3,635.0
tax_sale,3,JustinTrudeau,3,798.0
tax_dollars,3,AndrewScheer,3,681.0
tax_cuts,1,MaximeBernier,3,562.0
tax_cuts,1,theJagmeetSingh,3,562.0
tax_cuts,1,AndrewScheer,3,562.0
tax_break,3,JustinTrudeau,3,496.0
talking_new_conservative,3,AndrewScheer,3,685.0
talked_plan,3,AndrewScheer,3,630.0
take_stand,2,MaximeBernier,3,526.0
take_stand,1,JustinTrudeau,3,526.0
support_seniors,3,JustinTrudeau,3,707.0
support_families,3,JustinTrudeau,3,690.0
subway_extension,3,AndrewScheer,3,620.0
students_seniors,2,JustinTrudeau,3,694.0
students_seniors,1,theJagmeetSingh,3,694.0
steps_make,2,JustinTrudeau,3,846.0
steps_make,1,AndrewScheer,3,846.0
stay_safe,2,JustinTrudeau,3,804.0
stay_safe,1,ElizabethMay,3,804.0
stay_alive,3,ElizabethMay,3,584.0
spending_time,3,JustinTrudeau,3,656.0
spending_lower_taxes,3,MaximeBernier,3,689.0
spending_lower,3,MaximeBernier,3,864.0
spend_time,2,AndrewScheer,3,515.0
spend_time,1,JustinTrudeau,3,515.0
sound_policies,3,MaximeBernier,3,781.0
something_well,3,JustinTrudeau,3,666.0
something_special,2,theJagmeetSingh,3,897.0
something_special,1,JustinTrudeau,3,897.0
skin_colour,3,MaximeBernier,3,670.0
show_canadians,3,theJagmeetSingh,3,709.0
shares_values,3,JustinTrudeau,3,805.0
shana_tova,1,ElizabethMay,3,591.0
shana_tova,1,AndrewScheer,3,591.0
shana_tova,1,JustinTrudeau,3,591.0
settle_less,3,theJagmeetSingh,3,801.0
sending_deepest_condolences,2,JustinTrudeau,3,646.0
sending_deepest_condolences,1,theJagmeetSingh,3,646.0
sending_deepest,2,JustinTrudeau,3,730.0
sending_deepest,1,theJagmeetSingh,3,730.0
sending_billions,2,MaximeBernier,3,929.0
sending_billions,1,AndrewScheer,3,929.0
sending_best_wishes,2,AndrewScheer,3,601.0
sending_best_wishes,1,JustinTrudeau,3,601.0
sending_best,2,AndrewScheer,3,862.0
sending_best,1,JustinTrudeau,3,862.0
see_soon,3,ElizabethMay,3,677.0
scrap_carbon_tax,2,AndrewScheer,3,842.0
scrap_carbon_tax,1,MaximeBernier,3,842.0
scrap_carbon,2,AndrewScheer,3,504.0
scrap_carbon,1,MaximeBernier,3,504.0
school_system,1,theJagmeetSingh,3,732.0
school_system,1,ElizabethMay,3,732.0
school_system,1,JustinTrudeau,3,732.0
scheer_trudeau,3,MaximeBernier,3,609.0
scheer_gay_marriage,3,JustinTrudeau,3,545.0
scheer_gay,3,JustinTrudeau,3,615.0
save_money,2,AndrewScheer,3,859.0
save_money,1,theJagmeetSingh,3,859.0
sale_home,3,JustinTrudeau,3,821.0
road_today,1,theJagmeetSingh,3,835.0
road_today,1,AndrewScheer,3,835.0
road_today,1,JustinTrudeau,3,835.0
rights_needs,3,JustinTrudeau,3,841.0
right_choose_stronger,3,JustinTrudeau,3,541.0
rifles_give_municipalities,3,JustinTrudeau,3,559.0
rifles_give,3,JustinTrudeau,3,495.0
respect_constitution_provincial,3,MaximeBernier,3,783.0
respect_constitution,3,MaximeBernier,3,753.0
residential_school_system,1,theJagmeetSingh,3,869.0
residential_school_system,1,ElizabethMay,3,869.0
residential_school_system,1,JustinTrudeau,3,869.0
rent_groceries,3,JustinTrudeau,3,877.0
reduce_commute,3,AndrewScheer,3,595.0
real_pollution,3,MaximeBernier,3,669.0
real_action,3,JustinTrudeau,3,531.0
ready_get,2,AndrewScheer,3,549.0
ready_get,1,theJagmeetSingh,3,549.0
read_statement,3,JustinTrudeau,3,581.0
raising_family_expensive,3,JustinTrudeau,3,664.0
raising_family,3,JustinTrudeau,3,576.0
quick_stop,2,JustinTrudeau,3,634.0
quick_stop,1,ElizabethMay,3,634.0
question_trust,3,AndrewScheer,3,806.0
puts_people,3,theJagmeetSingh,3,547.0
put_people_first,3,theJagmeetSingh,3,626.0
put_people,3,theJagmeetSingh,3,874.0
public_transit_tax,3,AndrewScheer,3,909.0
provincial_autonomy,3,MaximeBernier,3,774.0
projects_like,3,AndrewScheer,3,733.0
progress_weve_made,3,JustinTrudeau,3,787.0
progress_weve,3,JustinTrudeau,3,714.0
prime_minister_would,3,theJagmeetSingh,3,611.0
ppc_supporters,3,MaximeBernier,3,703.0
power_nature,3,JustinTrudeau,3,639.0
politicians_break_ethics,3,AndrewScheer,3,768.0
policies_benefit_canadians,3,MaximeBernier,3,678.0
policies_benefit,3,MaximeBernier,3,881.0
pockets_help,3,AndrewScheer,3,888.0
pocket_time_get,3,AndrewScheer,3,895.0
pocket_time,3,AndrewScheer,3,910.0
pocket_get_ahead,3,AndrewScheer,3,867.0
pocket_get,3,AndrewScheer,3,880.0
pm_trudeau,3,theJagmeetSingh,3,579.0
plowing_match,2,MaximeBernier,3,554.0
plowing_match,1,theJagmeetSingh,3,554.0
plant_2_billion,3,JustinTrudeau,3,754.0
plant_2,3,JustinTrudeau,3,900.0
planet_kids,3,JustinTrudeau,3,894.0
plan_make_life,1,theJagmeetSingh,3,530.0
plan_make_life,1,AndrewScheer,3,530.0
plan_make_life,1,JustinTrudeau,3,530.0
plan_hold,3,ElizabethMay,3,800.0
plan_help_keep,3,AndrewScheer,3,671.0
plan_get_ahead,3,AndrewScheer,3,679.0
people_thats,2,theJagmeetSingh,3,772.0
people_thats,1,JustinTrudeau,3,772.0
people_quebec,2,theJagmeetSingh,3,799.0
people_quebec,1,JustinTrudeau,3,799.0
people_across,3,theJagmeetSingh,3,587.0
past_4_years,3,JustinTrudeau,3,727.0
past_4,3,JustinTrudeau,3,908.0
part_solution,2,MaximeBernier,3,631.0
part_solution,1,JustinTrudeau,3,631.0
owe_kids,3,JustinTrudeau,3,921.0
outstanding_member_parliament,3,ElizabethMay,3,535.0
outstanding_member,3,ElizabethMay,3,654.0
ottawa_thats,3,theJagmeetSingh,3,775.0
order_compassion,3,AndrewScheer,3,637.0
ontario_line_yonge,3,AndrewScheer,3,507.0
oil_gas,2,MaximeBernier,3,550.0
oil_gas,1,AndrewScheer,3,550.0
october_21st,1,theJagmeetSingh,3,905.0
october_21st,1,ElizabethMay,3,905.0
october_21st,1,AndrewScheer,3,905.0
new_year,2,JustinTrudeau,3,683.0
new_year,1,ElizabethMay,3,683.0
new_mri_ct,3,AndrewScheer,3,659.0
new_mri,3,AndrewScheer,3,705.0
never_forget,2,theJagmeetSingh,3,851.0
never_forget,1,JustinTrudeau,3,851.0
needs_protect,3,JustinTrudeau,3,742.0
nations_kids,2,theJagmeetSingh,3,698.0
nations_kids,1,ElizabethMay,3,698.0
national_museums,3,AndrewScheer,3,523.0
narrows_first_nation,3,theJagmeetSingh,3,548.0
narrows_first,3,theJagmeetSingh,3,702.0
municipalities_ability,3,JustinTrudeau,3,513.0
much_fun,3,ElizabethMay,3,613.0
mr_scheer,2,JustinTrudeau,3,537.0
mr_scheer,1,theJagmeetSingh,3,537.0
moving_country_forward,3,JustinTrudeau,3,726.0
moving_country,3,JustinTrudeau,3,907.0
move_forward_everyone,3,JustinTrudeau,3,658.0
monthly_bills,3,JustinTrudeau,3,892.0
monday_night,2,theJagmeetSingh,3,933.0
monday_night,1,MaximeBernier,3,933.0
missionpossible_gpc,3,ElizabethMay,3,619.0
mission_possible,3,ElizabethMay,3,570.0
minority_parliament,3,ElizabethMay,3,580.0
minister_would,3,theJagmeetSingh,3,715.0
midautumn_festival,2,JustinTrudeau,3,878.0
midautumn_festival,1,AndrewScheer,3,878.0
maternity_benefits_taxfree,3,AndrewScheer,3,831.0
maternity_benefits,3,AndrewScheer,3,917.0
marriage_womans_right,3,JustinTrudeau,3,543.0
marriage_womans,3,JustinTrudeau,3,590.0
making_life_affordable,1,ElizabethMay,3,701.0
making_life_affordable,1,AndrewScheer,3,701.0
making_life_affordable,1,JustinTrudeau,3,701.0
making_easier,2,AndrewScheer,3,751.0
making_easier,1,JustinTrudeau,3,751.0
make_real,1,MaximeBernier,3,710.0
make_real,1,theJagmeetSingh,3,710.0
make_real,1,AndrewScheer,3,710.0
make_history,3,ElizabethMay,3,500.0
make_happen,2,theJagmeetSingh,3,686.0
make_happen,1,JustinTrudeau,3,686.0
made_life_easier,3,theJagmeetSingh,3,573.0
lower_voting_age,3,ElizabethMay,3,616.0
lower_voting,3,ElizabethMay,3,520.0
look_forward,1,MaximeBernier,3,517.0
look_forward,1,AndrewScheer,3,517.0
look_forward,1,JustinTrudeau,3,517.0
live_time_get,3,AndrewScheer,3,645.0
live_time,3,AndrewScheer,3,539.0
live_justin_trudeau,3,AndrewScheer,3,731.0
little_ones_like,3,JustinTrudeau,3,932.0
line_yonge_subway,3,AndrewScheer,3,490.0
line_yonge,3,AndrewScheer,3,624.0
life_affordable_people,2,theJagmeetSingh,3,494.0
life_affordable_people,1,JustinTrudeau,3,494.0
life_affordable_canadians,3,JustinTrudeau,3,528.0
liberals_promised,3,theJagmeetSingh,3,746.0
liberal_plan,2,JustinTrudeau,3,627.0
liberal_plan,1,MaximeBernier,3,627.0
lets_chooseforward,3,JustinTrudeau,3,797.0
less_time,2,AndrewScheer,3,503.0
less_time,1,JustinTrudeau,3,503.0
less_lets,3,theJagmeetSingh,3,837.0
leave_money_pockets,3,AndrewScheer,3,529.0
leaders_debates,1,MaximeBernier,3,740.0
leaders_debates,1,theJagmeetSingh,3,740.0
leaders_debates,1,ElizabethMay,3,740.0
last_nights,2,JustinTrudeau,3,796.0
last_nights,1,ElizabethMay,3,796.0
last_day,2,JustinTrudeau,3,577.0
last_day,1,theJagmeetSingh,3,577.0
kill_economy,3,MaximeBernier,3,660.0
kick_things,2,JustinTrudeau,3,818.0
kick_things,1,AndrewScheer,3,818.0
keep_us,2,JustinTrudeau,3,750.0
keep_us,1,AndrewScheer,3,750.0
keep_moving_country,3,JustinTrudeau,3,724.0
keep_growing,2,JustinTrudeau,3,608.0
keep_growing,1,MaximeBernier,3,608.0
keep_going_chooseforward,3,JustinTrudeau,3,561.0
keep_getting,2,AndrewScheer,3,612.0
keep_getting,1,MaximeBernier,3,612.0
keep_building_progress,3,JustinTrudeau,3,589.0
keep_building,3,JustinTrudeau,3,693.0
justin_trudeau_made,3,AndrewScheer,3,875.0
justin_trudeau_canadians,3,AndrewScheer,3,744.0
join_us,1,MaximeBernier,3,918.0
join_us,1,ElizabethMay,3,918.0
join_us,1,AndrewScheer,3,918.0
jobs_unite_canadians,3,AndrewScheer,3,718.0
jobs_unite,3,AndrewScheer,3,592.0
jewish_community_canada,2,AndrewScheer,3,722.0
jewish_community_canada,1,theJagmeetSingh,3,722.0
january_1,3,AndrewScheer,3,863.0
invest_projects,3,AndrewScheer,3,734.0
international_plowing_match,2,MaximeBernier,3,857.0
international_plowing_match,1,theJagmeetSingh,3,857.0
international_plowing,2,MaximeBernier,3,556.0
international_plowing,1,theJagmeetSingh,3,556.0
important_choice,3,JustinTrudeau,3,795.0
im_talking_new,3,AndrewScheer,3,684.0
im_choosing_forward,3,JustinTrudeau,3,533.0
im_choosing,3,JustinTrudeau,3,832.0
ill_make,3,AndrewScheer,3,903.0
husband_kidderjohn,3,ElizabethMay,3,650.0
housing_market,2,AndrewScheer,3,926.0
housing_market,1,MaximeBernier,3,926.0
housing_crisis,3,theJagmeetSingh,3,934.0
housing_across,3,theJagmeetSingh,3,790.0
honoured_march,3,ElizabethMay,3,870.0
home_heating_bill,3,AndrewScheer,3,763.0
home_buyer_incentive,3,JustinTrudeau,3,642.0
home_buyer,3,JustinTrudeau,3,765.0
help_make,3,JustinTrudeau,3,618.0
help_family_get,3,AndrewScheer,3,833.0
help_family,3,AndrewScheer,3,697.0
heating_bill,3,AndrewScheer,3,873.0
hear_passing,1,ElizabethMay,3,919.0
hear_passing,1,AndrewScheer,3,919.0
hear_passing,1,JustinTrudeau,3,919.0
health_care_system,2,JustinTrudeau,3,651.0
health_care_system,1,theJagmeetSingh,3,651.0
hard_help,1,ElizabethMay,3,861.0
hard_help,1,AndrewScheer,3,861.0
hard_help,1,JustinTrudeau,3,861.0
hamilton_rubinreport,3,MaximeBernier,3,582.0
gun_violence_canada,3,JustinTrudeau,3,493.0
gun_control_fighting,3,JustinTrudeau,3,575.0
greens_gpc,3,ElizabethMay,3,706.0
green_missionpossible,3,ElizabethMay,3,845.0
grassy_narrows_first,3,theJagmeetSingh,3,524.0
gpc_climate_vote,3,ElizabethMay,3,665.0
government_take,3,AndrewScheer,3,825.0
