created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,retweet_count,source,urls,user,user_mentions,quoted_status,quoted_status_id,quoted_status_id_str,date_time,date,date_week,handle,clean_tweet,break_tweet,polarity,subjectivity,about_trudeau,about_scheer,about_may,about_singh,about_bernier
Sun Oct 13 21:34:11 +0000 2019,315,"Thank you Surrey!! It's time to do things differently here and across Canada, with a government in Ottawa that's actually going to fight for you. #elxn43 #InItForYou https://t.co/qDd6yr8XAr","[{'text': 'elxn43'}, {'text': 'InItForYou'}]",1183496175967592448,1183496175967592448,en,"[{'display_url': 'pic.twitter.com/qDd6yr8XAr', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183496175967592448/photo/1', 'id': 1183496165708271616, 'media_url': 'http://pbs.twimg.com/media/EGyffgYUEAAXOeO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGyffgYUEAAXOeO.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 353, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1063, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 623, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/qDd6yr8XAr'}]",54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-13 21:34:11+00:00,2019-10-13,2019-10-07,theJagmeetSingh,thank surrey time things differently across canada government ottawa thats actually going fight elxn43 initforyou,"Thank you Surrey!! It's time to do things differently here a<br>nd across Canada, with a government in Ottawa that's actuall<br>y going to fight for you. #elxn43 #InItForYou https://t.co/q<br>Dd6yr8XA<br>",0.0,0.35,False,False,False,False,False
Sun Oct 13 18:47:31 +0000 2019,858,"In this election, people are going to tell you to vote out of fear, but you don't have to settle for less – and you also don't have to wait until election day to demand better &amp; dream bigger. Vote early until Monday night!

Find out where to vote: https://t.co/pIpc7N3iGz #elxn43 https://t.co/CudrBk0BP6",[{'text': 'elxn43'}],1183454232759816192,1183454232759816192,en,"[{'display_url': 'pic.twitter.com/CudrBk0BP6', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183454232759816192/video/1', 'id': 1183432977105055744, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1183432977105055744/img/nWXOpHy3BP_ERpbw.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1183432977105055744/img/nWXOpHy3BP_ERpbw.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/CudrBk0BP6', 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 21697, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1183432977105055744/pl/lZy9fJ5BlFI08DAS.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1183432977105055744/vid/360x640/orHTFOY5Ge2LB1ZD.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1183432977105055744/vid/720x1280/GqzY-5HR5YWN6J9Y.mp4?tag=13'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1183432977105055744/vid/320x568/NzdtWVyUq-uP_Ll3.mp4?tag=13'}]}}]",197,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://bit.ly/2OQ6YZH', 'url': 'https://t.co/pIpc7N3iGz'}]","{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-13 18:47:31+00:00,2019-10-13,2019-10-07,theJagmeetSingh,election people going tell vote fear dont settle less also dont wait election day demand betterdream bigger vote early monday night find vote elxn43,"In this election, people are going to tell you to vote out o<br>f fear, but you don't have to settle for less – and you also<br> don't have to wait until election day to demand better &amp<br>; dream bigger. Vote early until Monday night!

Find out whe<br>re to vote: https://t.co/pIpc7N3iGz #elxn43 https://t.co/Cud<br>rBk0BP<br>",-0.022222222222222216,0.2888888888888889,False,False,False,False,False
Sun Oct 13 17:31:25 +0000 2019,3618,"Gurkiran and I just voted early in Burnaby South – she’s not telling me for who tho 🤣 but you can vote early right now as well! Vote early until Monday night, find out where here: https://t.co/tekpkl0yoZ #elxn43 https://t.co/dKEWTEFS14",[{'text': 'elxn43'}],1183435083643883520,1183435083643883520,en,"[{'display_url': 'pic.twitter.com/dKEWTEFS14', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183435083643883520/photo/1', 'id': 1183435073636274176, 'media_url': 'http://pbs.twimg.com/media/EGxn7erUEAALjti.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGxn7erUEAALjti.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dKEWTEFS14'}, {'display_url': 'pic.twitter.com/dKEWTEFS14', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183435083643883520/photo/1', 'id': 1183435073632141312, 'media_url': 'http://pbs.twimg.com/media/EGxn7eqVAAAY1Lh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGxn7eqVAAAY1Lh.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dKEWTEFS14'}]",334,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://bit.ly/2nLVCe0', 'url': 'https://t.co/tekpkl0yoZ'}]","{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-13 17:31:25+00:00,2019-10-13,2019-10-07,theJagmeetSingh,gurkiran voted early burnaby south shes telling tho vote early right well vote early monday night find elxn43,"Gurkiran and I just voted early in Burnaby South – she’s not<br> telling me for who tho 🤣 but you can vote early right now a<br>s well! Vote early until Monday night, find out where here: <br>https://t.co/tekpkl0yoZ #elxn43 https://t.co/dKEWTEFS1<br>",0.14642857142857144,0.35892857142857143,False,False,False,False,False
Sun Oct 13 01:26:34 +0000 2019,23536,"Any threat made against @JustinTrudeau, or any leader, is troubling to all of us. No matter how you vote or believe, no one should face threats of violence. To the officers who protect all of us – thank you.",[],1183192268179677186,1183192268179677186,en,,2764,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 253340075, 'id_str': '253340075'}","[{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}]",,,,2019-10-13 01:26:34+00:00,2019-10-13,2019-10-07,theJagmeetSingh,threat made justintrudeau leader troubling us matter vote believe one face threats violence officers protect us thank,"Any threat made against @JustinTrudeau, or any leader, is tr<br>oubling to all of us. No matter how you vote or believe, no <br>one should face threats of violence. To the officers who pro<br>tect all of us – thank you<br>",0.0,0.0,True,False,False,False,False
Sat Oct 12 21:38:53 +0000 2019,545,"Davenport – 9 days out 🍊 9 jours restants 

@AndrewCash #elxn43 https://t.co/l4hbx8DxrY",[{'text': 'elxn43'}],1183134970656808960,1183134970656808960,en,"[{'display_url': 'pic.twitter.com/l4hbx8DxrY', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183134970656808960/photo/1', 'id': 1183134951971139584, 'media_url': 'http://pbs.twimg.com/media/EGtW-GWWsAAIIkP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGtW-GWWsAAIIkP.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/l4hbx8DxrY'}, {'display_url': 'pic.twitter.com/l4hbx8DxrY', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183134970656808960/photo/1', 'id': 1183134951987929090, 'media_url': 'http://pbs.twimg.com/media/EGtW-GaW4AIuRxa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGtW-GaW4AIuRxa.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/l4hbx8DxrY'}, {'display_url': 'pic.twitter.com/l4hbx8DxrY', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183134970656808960/photo/1', 'id': 1183134951975337984, 'media_url': 'http://pbs.twimg.com/media/EGtW-GXWwAAfeDx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGtW-GXWwAAfeDx.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/l4hbx8DxrY'}]",66,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}","[{'id': 77298060, 'id_str': '77298060', 'name': 'Andrew Cash', 'screen_name': 'AndrewCash'}]",,,,2019-10-12 21:38:53+00:00,2019-10-12,2019-10-07,theJagmeetSingh,davenport 9 days 9 jours restants andrewcash elxn43,"Davenport – 9 days out 🍊 9 jours restants 

@AndrewCash #elx<br>n43 https://t.co/l4hbx8Dxr<br>",0.0,0.0,False,True,False,False,False
Sat Oct 12 18:33:05 +0000 2019,1515,"This is heartbreaking for the trans community in PEI and NB – and for countless people who will have trouble accessing a safe abortion. 

Justin Trudeau hasn't done anything to keep clinics like Clinic 554 open – I will. #SaveClinic554 https://t.co/FFPfzelxVL",[{'text': 'SaveClinic554'}],1183088212882939906,1183088212882939906,en,,304,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/SaveClinic554/status/1183041977203548161', 'url': 'https://t.co/FFPfzelxVL'}]","{'id': 253340075, 'id_str': '253340075'}",[],"{'created_at': 'Sat Oct 12 15:29:21 +0000 2019', 'favorite_count': 32, 'full_text': 'https://t.co/tyF64YphbP #SaveClinic554', 'hashtags': [{'text': 'SaveClinic554'}], 'id': 1183041977203548161, 'id_str': '1183041977203548161', 'in_reply_to_screen_name': 'SaveClinic554', 'in_reply_to_status_id': 1183041899428548614, 'in_reply_to_user_id': 1182252711833718784, 'lang': 'und', 'retweet_count': 16, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.cbc.ca/news/canada/prince-edward-island/pei-fredericton-clinic-reaction-1.5318775?fbclid=IwAR3QEyRtgMQo7lK2-ot-awxQaY0zE-J0f-VfZqlaXXZgN4SBmcoQ4DfHPHY', 'url': 'https://t.co/tyF64YphbP'}], 'user': {'id': 1182252711833718784, 'id_str': '1182252711833718784'}, 'user_mentions': []}",1.1830419772035482e+18,1183041977203548161,2019-10-12 18:33:05+00:00,2019-10-12,2019-10-07,theJagmeetSingh,heartbreaking trans community pei nb countless people trouble accessing safe abortion justin trudeau hasnt done anything keep clinics like clinic 554 open saveclinic554,"This is heartbreaking for the trans community in PEI and NB <br>– and for countless people who will have trouble accessing a<br> safe abortion. 

Justin Trudeau hasn't done anything to kee<br>p clinics like Clinic 554 open – I will. #SaveClinic554 http<br>s://t.co/FFPfzelxV<br>",0.075,0.425,True,False,False,False,False
Sat Oct 12 16:29:01 +0000 2019,667,"Getting the vote out in Brampton!!🗳️#elxn43

Always good to come back to where it all started. People here have been neglected by Liberals &amp; Conservatives for too long. Today we helped get people out to vote early &amp; so can you! Find out where to vote now: https://t.co/38dbopVoq1 https://t.co/1sDKLIuZOh",[{'text': 'elxn43'}],1183056992895721472,1183056992895721472,en,"[{'display_url': 'pic.twitter.com/1sDKLIuZOh', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183056992895721472/photo/1', 'id': 1183056942870216704, 'media_url': 'http://pbs.twimg.com/media/EGsQBXzWwAAjrF3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGsQBXzWwAAjrF3.jpg', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1sDKLIuZOh'}, {'display_url': 'pic.twitter.com/1sDKLIuZOh', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183056992895721472/photo/1', 'id': 1183056942874406912, 'media_url': 'http://pbs.twimg.com/media/EGsQBX0WsAACEZW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGsQBX0WsAACEZW.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1sDKLIuZOh'}, {'display_url': 'pic.twitter.com/1sDKLIuZOh', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183056992895721472/photo/1', 'id': 1183056942878679042, 'media_url': 'http://pbs.twimg.com/media/EGsQBX1X4AIKL2d.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGsQBX1X4AIKL2d.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1sDKLIuZOh'}]",86,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://bit.ly/35tZD7S', 'url': 'https://t.co/38dbopVoq1'}]","{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-12 16:29:01+00:00,2019-10-12,2019-10-07,theJagmeetSingh,getting vote bramptonelxn43 always good come back started people neglected liberalsconservatives long today helped get people vote earlyfind vote,"Getting the vote out in Brampton!!🗳️#elxn43

Always good to <br>come back to where it all started. People here have been neg<br>lected by Liberals &amp; Conservatives for too long. Today w<br>e helped get people out to vote early &amp; so can you! Find<br> out where to vote now: https://t.co/38dbopVoq1 https://t.co<br>/1sDKLIuZO<br>",0.21666666666666665,0.3333333333333333,False,False,False,False,False
Sat Oct 12 13:53:35 +0000 2019,2909,"Don't wait until election day – you can vote early all weekend long! That means right now – stop watching this video and go vote! 🗳️🍊#elxn43

Find out where to vote here: https://t.co/Y36vsKIheC https://t.co/bURleCJcWn",[{'text': 'elxn43'}],1183017875562549248,1183017875562549248,en,"[{'display_url': 'pic.twitter.com/bURleCJcWn', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1183017875562549248/video/1', 'id': 1182840364169940992, 'media_url': 'http://pbs.twimg.com/media/EGpLvV1WsAAURTK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGpLvV1WsAAURTK.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/bURleCJcWn', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 26734, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1182840364169940992/vid/480x480/6vKOQxLT7HoYf9sv.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1182840364169940992/vid/320x320/_wnoo9M93_jA-vKN.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1182840364169940992/pl/YcGAMLpoZ1R5wKt4.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1182840364169940992/vid/720x720/hnM8669toGHyWVcm.mp4?tag=13'}]}}]",797,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://www.ndp.ca/my-vote-plan', 'url': 'https://t.co/Y36vsKIheC'}]","{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-12 13:53:35+00:00,2019-10-12,2019-10-07,theJagmeetSingh,dont wait election day vote early weekend long means right stop watching video go vote elxn43 find vote,"Don't wait until election day – you can vote early all weeke<br>nd long! That means right now – stop watching this video and<br> go vote! 🗳️🍊#elxn43

Find out where to vote here: https://t<br>.co/Y36vsKIheC https://t.co/bURleCJcW<br>",0.1119047619047619,0.41190476190476194,False,False,False,False,False
Fri Oct 11 23:20:24 +0000 2019,1782,Voting has started! Don’t wait until Election Day - you can vote early for Your local NDP candidate all weekend long - let’s make it happen! #elxn43 https://t.co/P3PiRFFwf7,[{'text': 'elxn43'}],1182798130791833602,1182798130791833602,en,,364,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/NDP/status/1182643603212029953', 'url': 'https://t.co/P3PiRFFwf7'}]","{'id': 253340075, 'id_str': '253340075'}",[],"{'created_at': 'Fri Oct 11 13:06:22 +0000 2019', 'favorite_count': 198, 'full_text': ""Advance polls are open this weekend!\nVoting early is a great way to support our team – and it's fast, easy, and fun!\nDon't know where to vote in advance? We can help! Make your plan to vote today: ⤵️ #elxn43 \n\nhttps://t.co/9VF4bqvl1J"", 'hashtags': [{'text': 'elxn43'}], 'id': 1182643603212029953, 'id_str': '1182643603212029953', 'lang': 'en', 'retweet_count': 110, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.ndp.ca/my-vote-plan', 'url': 'https://t.co/9VF4bqvl1J'}], 'user': {'id': 188007231, 'id_str': '188007231'}, 'user_mentions': []}",1.18264360321203e+18,1182643603212029953,2019-10-11 23:20:24+00:00,2019-10-11,2019-10-07,theJagmeetSingh,voting started dont wait election day vote early local ndp candidate weekend long lets make happen elxn43,Voting has started! Don’t wait until Election Day - you can <br>vote early for Your local NDP candidate all weekend long - l<br>et’s make it happen! #elxn43 https://t.co/P3PiRFFwf<br>,0.016666666666666666,0.2333333333333333,False,False,False,False,False
Fri Oct 11 19:11:30 +0000 2019,7690,"If you've been treated differently because of who you are, or who you love.

If you've felt you couldn't share a part of yourself with the world.

If you've been made to feel afraid or been hurt – we see you. You’re loved. You matter. We're proud of you.

#ComingOutDay",[{'text': 'ComingOutDay'}],1182735494750318593,1182735494750318593,en,,1570,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-11 19:11:30+00:00,2019-10-11,2019-10-07,theJagmeetSingh,youve treated differently love youve felt couldnt share part world youve made feel afraid hurt see youre loved matter proud comingoutday,"If you've been treated differently because of who you are, o<br>r who you love.

If you've felt you couldn't share a part of<br> yourself with the world.

If you've been made to feel afrai<br>d or been hurt – we see you. You’re loved. You matter. We're<br> proud of you.

#ComingOutDa<br>",0.35,0.825,False,False,False,False,False
Fri Oct 11 17:27:50 +0000 2019,6471,"Actually, it’s working people in this country that generate wealth. 

But Liberal &amp; Conservative governments give all the breaks to the ultra-rich, leaving less for everyone else.

We’re going to ensure those at the very top pay their fair share - and we’re not afraid to say it. https://t.co/uSzT8KxS1C",[],1182709403067265024,1182709403067265024,en,,1349,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/ivisonj/status/1182654140050214912', 'url': 'https://t.co/uSzT8KxS1C'}]","{'id': 253340075, 'id_str': '253340075'}",[],"{'created_at': 'Fri Oct 11 13:48:14 +0000 2019', 'favorite_count': 791, 'full_text': ""Takeaway from NDP fiscal plan is that if you generate wealth in this country, hold on to your wallets. The New Democrats are generous to a fault when dividing up other people's money."", 'hashtags': [], 'id': 1182654140050214912, 'id_str': '1182654140050214912', 'lang': 'en', 'retweet_count': 252, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>', 'urls': [], 'user': {'id': 81122301, 'id_str': '81122301'}, 'user_mentions': []}",1.182654140050215e+18,1182654140050214912,2019-10-11 17:27:50+00:00,2019-10-11,2019-10-07,theJagmeetSingh,actually working people country generate wealth liberalconservative governments give breaks ultrarich leaving less everyone else going ensure top pay fair share afraid say,"Actually, it’s working people in this country that generate <br>wealth. 

But Liberal &amp; Conservative governments give al<br>l the breaks to the ultra-rich, leaving less for everyone el<br>se.

We’re going to ensure those at the very top pay their f<br>air share - and we’re not afraid to say it. https://t.co/uSz<br>T8KxS1<br>",0.08666666666666664,0.49333333333333335,False,False,False,False,False
Fri Oct 11 16:35:20 +0000 2019,6878,"If the Trudeau Liberals can afford:

$6 billion in waived corporate loans

$4.5 billion for a pipeline

$14.5 billion in corporate handouts

then we can absolutely afford universal pharmacare &amp; dentacare coverage for all Canadians. 

It’s about choices. #elxn43",[{'text': 'elxn43'}],1182696193564008449,1182696193564008449,en,,1420,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-11 16:35:20+00:00,2019-10-11,2019-10-07,theJagmeetSingh,trudeau liberals afford 6 billion waived corporate loans 45 billion pipeline 145 billion corporate handouts absolutely afford universal pharmacaredentacare coverage canadians choices elxn43,"If the Trudeau Liberals can afford:

$6 billion in waived co<br>rporate loans

$4.5 billion for a pipeline

$14.5 billion in<br> corporate handouts

then we can absolutely afford universal<br> pharmacare &amp; dentacare coverage for all Canadians. 

It<br>’s about choices. #elxn4<br>",0.05,0.225,True,False,False,False,False
Fri Oct 11 00:49:43 +0000 2019,700,New Democrats are not afraid to say it: we are going to ensure the ultra-rich are paying their fair share. #elxn43 #CanadaDebates2019 https://t.co/UuFuDHytK4,"[{'text': 'elxn43'}, {'text': 'CanadaDebates2019'}]",1182458222071955457,1182458222071955457,en,,154,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/NDP/status/1182455076671180800', 'url': 'https://t.co/UuFuDHytK4'}]","{'id': 253340075, 'id_str': '253340075'}",[],"{'created_at': 'Fri Oct 11 00:37:13 +0000 2019', 'favorite_count': 292, 'full_text': ""Liberal and Conservative governments have sided with the super-wealthy for too long. We'll close tax loopholes for the richest, and make them pay their fair share with a super wealth tax – so we can invest in services for families. \n\n#CanadaDebates2019 #elxn43 https://t.co/N3tV6Ghg83"", 'hashtags': [{'text': 'CanadaDebates2019'}, {'text': 'elxn43'}], 'id': 1182455076671180800, 'id_str': '1182455076671180800', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/N3tV6Ghg83', 'expanded_url': 'https://twitter.com/NDP/status/1182455076671180800/video/1', 'id': 1182455031443931136, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1182455031443931136/pu/img/IcazPqRALPoJKg_0.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1182455031443931136/pu/img/IcazPqRALPoJKg_0.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 1000, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1000, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/N3tV6Ghg83', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 6006, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1182455031443931136/pu/vid/320x320/nOXPiUaqRS4j4a2A.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1182455031443931136/pu/vid/720x720/3BR95MjYxUiVl-dc.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1182455031443931136/pu/pl/r3kAgMrnP4El6Vi9.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1182455031443931136/pu/vid/480x480/hjWAj_kKa72jT5t5.mp4?tag=10'}]}}], 'retweet_count': 85, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 188007231, 'id_str': '188007231'}, 'user_mentions': []}",1.1824550766711808e+18,1182455076671180800,2019-10-11 00:49:43+00:00,2019-10-11,2019-10-07,theJagmeetSingh,new democrats afraid say going ensure ultrarich paying fair share elxn43 canadadebates2019,New Democrats are not afraid to say it: we are going to ensu<br>re the ultra-rich are paying their fair share. #elxn43 #Cana<br>daDebates2019 https://t.co/UuFuDHytK<br>,0.07878787878787878,0.7515151515151515,False,False,False,False,False
Thu Oct 10 23:22:07 +0000 2019,999,"Just about ready to take the stage #CanadaDebates2019 

Sur le point de commencer #debatdeschefs #elxn43 https://t.co/OxSVUqfa2N","[{'text': 'CanadaDebates2019'}, {'text': 'debatdeschefs'}, {'text': 'elxn43'}]",1182436174641717248,1182436174641717248,en,"[{'display_url': 'pic.twitter.com/OxSVUqfa2N', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1182436174641717248/photo/1', 'id': 1182436163577139201, 'media_url': 'http://pbs.twimg.com/media/EGjbbQuXUAEYXCC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGjbbQuXUAEYXCC.jpg', 'sizes': {'medium': {'w': 1200, 'h': 801, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1367, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/OxSVUqfa2N'}]",79,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-10 23:22:07+00:00,2019-10-10,2019-10-07,theJagmeetSingh,ready take stage canadadebates2019 sur le point de commencer debatdeschefs elxn43,"Just about ready to take the stage #CanadaDebates2019 

Sur <br>le point de commencer #debatdeschefs #elxn43 https://t.co/Ox<br>SVUqfa2<br>",0.2,0.5,False,False,False,False,False
