created_at,favorite_count,full_text,hashtags,id,id_str,lang,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,media,date_time,date,date_week,handle
Wed Mar 25 05:47:22 +0000 2020,206,Greens are very concerned about protecting civil liberties. Nothing in the bill we will debate tomorrow in Ottawa threatens civil liberties. The old War Measures Act suspended civil liberties. the 1988 Emergencies Act does not. #COVID19 #GPC https://t.co/6BYgOHmZ8D,"[{'text': 'COVID19'}, {'text': 'GPC'}]",1242689512364376064,1242689512364376064,en,"{'created_at': 'Tue Mar 24 15:35:24 +0000 2020', 'favorite_count': 17, 'full_text': 'I want to know what exactly is being done to protect our civil liberties while we try to address this health crisis the best way we know how (which IMO is not the best way, though it does provide an opportunity to rethink our systems). https://t.co/kWDisHEhj1', 'hashtags': [], 'id': 1242475109077725184, 'id_str': '1242475109077725184', 'lang': 'en', 'quoted_status_id': 1242451062616780802, 'quoted_status_id_str': '1242451062616780802', 'retweet_count': 5, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [{'expanded_url': 'https://twitter.com/elizabethmay/status/1242451062616780802', 'url': 'https://t.co/kWDisHEhj1'}], 'user': {'id': 1151636535713980416, 'id_str': '1151636535713980416'}, 'user_mentions': []}",1.2424751090777252e+18,1242475109077725184,90.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/CamStiff_Vert/status/1242475109077725184', 'url': 'https://t.co/6BYgOHmZ8D'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-25 05:47:22+00:00,2020-03-25,2020-03-23,ElizabethMay
Wed Mar 25 05:43:52 +0000 2020,69,Thank you for your dedication! #CORVID19 https://t.co/bZp3tcNBCX,[{'text': 'CORVID19'}],1242688630646140928,1242688630646140928,en,"{'created_at': 'Wed Mar 25 01:43:49 +0000 2020', 'favorite_count': 206970, 'full_text': 'I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe. This is how I see my daughters (pictured with their cousins, with whom they’re staying). \nIf I can do this, you can stay home. \n#stayhome #BCdocs #COVID19 https://t.co/pv6Ys9OQEk', 'hashtags': [{'text': 'stayhome'}, {'text': 'BCdocs'}, {'text': 'COVID19'}], 'id': 1242628221067091968, 'id_str': '1242628221067091968', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/pv6Ys9OQEk', 'expanded_url': 'https://twitter.com/thelastanna/status/1242628221067091968/photo/1', 'id': 1242628215979429888, 'media_url': 'http://pbs.twimg.com/media/ET6zx1lU0AAfyGy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET6zx1lU0AAfyGy.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 509, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 898, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1532, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/pv6Ys9OQEk'}], 'retweet_count': 40876, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [], 'user': {'id': 301818786, 'id_str': '301818786'}, 'user_mentions': []}",1.242628221067092e+18,1242628221067091968,10.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/thelastanna/status/1242628221067091968', 'url': 'https://t.co/bZp3tcNBCX'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-25 05:43:52+00:00,2020-03-25,2020-03-23,ElizabethMay
Wed Mar 25 05:35:28 +0000 2020,46,The new draft bill is being shared confidentially with opposition parties. Reading it carefully. #COVID19 #GPC @JenicaAtwin @paulmanly https://t.co/9I7JOVEu2V,"[{'text': 'COVID19'}, {'text': 'GPC'}]",1242686518902185986,1242686518902185986,en,"{'created_at': 'Tue Mar 24 21:34:25 +0000 2020', 'favorite_count': 111, 'full_text': ""Parliament will move into over-time hours and keep negotiating. Parliament is suddenly operating exactly as the climate negotiations go at COPs. let's get this done. #COVID19 #GPC #cdnpoli"", 'hashtags': [{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'cdnpoli'}], 'id': 1242565455895646208, 'id_str': '1242565455895646208', 'lang': 'en', 'retweet_count': 23, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'urls': [], 'user': {'id': 16220555, 'id_str': '16220555'}, 'user_mentions': []}",1.2425654558956462e+18,1242565455895646208,6.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/ElizabethMay/status/1242565455895646208', 'url': 'https://t.co/9I7JOVEu2V'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 1711439305, 'id_str': '1711439305', 'name': 'Jenica Atwin, MP for Fredericton Députée', 'screen_name': 'JenicaAtwin'}, {'id': 67098611, 'id_str': '67098611', 'name': 'Paul Manly', 'screen_name': 'paulmanly'}]",,2020-03-25 05:35:28+00:00,2020-03-25,2020-03-23,ElizabethMay
Tue Mar 24 22:27:43 +0000 2020,47,Great news! Thank you to Water Protectors! #GPC  #altongas @EllenPage @JoAnnRobertsHFX https://t.co/xE538G49GW,"[{'text': 'GPC'}, {'text': 'altongas'}]",1242578870676492289,1242578870676492289,en,"{'created_at': 'Tue Mar 24 18:52:18 +0000 2020', 'favorite_count': 249, 'full_text': 'Siding with First Nation, N.S. judge overturns Alton Gas approval | CBC News https://t.co/l8W6Hz4bA4', 'hashtags': [], 'id': 1242524659226198017, 'id_str': '1242524659226198017', 'lang': 'en', 'retweet_count': 113, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'urls': [{'expanded_url': 'https://www.cbc.ca/news/canada/nova-scotia/alton-gas-nova-scotia-supreme-court-appeal-decision-1.5508130?__vfz=medium%3Dsharebar', 'url': 'https://t.co/l8W6Hz4bA4'}], 'user': {'id': 467576758, 'id_str': '467576758'}, 'user_mentions': []}",1.242524659226198e+18,1242524659226198017,9.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/RussDiabo/status/1242524659226198017', 'url': 'https://t.co/xE538G49GW'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 255747911, 'id_str': '255747911', 'name': 'Ellen Page', 'screen_name': 'EllenPage'}, {'id': 2993931252, 'id_str': '2993931252', 'name': 'Jo-Ann Roberts', 'screen_name': 'JoAnnRobertsHFX'}]",,2020-03-24 22:27:43+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 21:48:12 +0000 2020,95,We have called for it for years. Thanks for noticing. #GPC https://t.co/EjROmE0l3K,[{'text': 'GPC'}],1242568927244218368,1242568927244218368,en,"{'created_at': 'Tue Mar 24 20:59:23 +0000 2020', 'favorite_count': 41, 'full_text': "".@PnPCBC The Green Party of Canada has called for the implementation of a basic income during this #COVIDCanada crisis.\nhttps://t.co/Z4h33oRfiI\n\nLast week.\n\nHave you interviewed @ElizabethMay about this?\n\nIf not, why not?\n\n#cdnpoli\n\nAgain, you're picking teams."", 'hashtags': [{'text': 'COVIDCanada'}, {'text': 'cdnpoli'}], 'id': 1242556640651427840, 'id_str': '1242556640651427840', 'lang': 'en', 'retweet_count': 15, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.greenparty.ca/en/media-release/2020-03-17/now-time-implement-guaranteed-livable-income-all-canadians-says-green-party', 'url': 'https://t.co/Z4h33oRfiI'}], 'user': {'id': 624022720, 'id_str': '624022720'}, 'user_mentions': [{'id': 373683618, 'id_str': '373683618', 'name': 'Power & Politics', 'screen_name': 'PnPCBC'}, {'id': 16220555, 'id_str': '16220555', 'name': 'Elizabeth May', 'screen_name': 'ElizabethMay'}]}",1.2425566406514278e+18,1242556640651427840,27.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/BeautifulRed7/status/1242556640651427840', 'url': 'https://t.co/EjROmE0l3K'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 21:48:12+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 21:34:25 +0000 2020,111,Parliament will move into over-time hours and keep negotiating. Parliament is suddenly operating exactly as the climate negotiations go at COPs. let's get this done. #COVID19 #GPC #cdnpoli,"[{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'cdnpoli'}]",1242565455895646208,1242565455895646208,en,,,,23.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 21:34:25+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 21:03:16 +0000 2020,22,Thanks for including a clear Green voice. @JenicaAtwin #GPC #cdnpoli https://t.co/H9ujpdKRIR,"[{'text': 'GPC'}, {'text': 'cdnpoli'}]",1242557617932652544,1242557617932652544,en,"{'created_at': 'Tue Mar 24 19:58:14 +0000 2020', 'favorite_count': 93, 'full_text': 'Coming up on special Covid-19 coverage on @CBCNews @PnPCBC we have MPs from all parties on the delay in Parliament - are they going to pass aid package? Live in 3 minutes', 'hashtags': [], 'id': 1242541253088153601, 'id_str': '1242541253088153601', 'lang': 'en', 'retweet_count': 19, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 124302756, 'id_str': '124302756'}, 'user_mentions': [{'id': 6433472, 'id_str': '6433472', 'name': 'CBC News', 'screen_name': 'CBCNews'}, {'id': 373683618, 'id_str': '373683618', 'name': 'Power & Politics', 'screen_name': 'PnPCBC'}]}",1.2425412530881536e+18,1242541253088153601,5.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/VassyKapelos/status/1242541253088153601', 'url': 'https://t.co/H9ujpdKRIR'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 1711439305, 'id_str': '1711439305', 'name': 'Jenica Atwin, MP for Fredericton Députée', 'screen_name': 'JenicaAtwin'}]",,2020-03-24 21:03:16+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 20:10:06 +0000 2020,70,"Media keep describing this as an $82 billion spending package- but that figure is nowhere mentioned. It gives unfettered ability of gov't to give, loan, backstop any amount of money to any ""entity."" How about a $100 million limit per entity? #COVID19 #GPC","[{'text': 'COVID19'}, {'text': 'GPC'}]",1242544238455218177,1242544238455218177,en,,,,24.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 20:10:06+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 17:34:39 +0000 2020,106,The Emergencies Act is far more democratic and accountable than what was proposed. It's not the War Measures Act; the 1988 version focuses on emergency. Government bill is one big blank cheque. #GPC #COVID19 https://t.co/zUmHZRE7EE,"[{'text': 'GPC'}, {'text': 'COVID19'}]",1242505120408940544,1242505120408940544,en,"{'created_at': 'Tue Mar 24 14:36:37 +0000 2020', 'favorite_count': 8, 'full_text': 'Liberals sought ""to circumvent Parliament, for both spending and tax, by granting extraordinary powers to cabinet and individual ministers,” said Parliamentary Budget Officer Yves Giroux. And I was saluting Trudeau for avoiding Emergency Measures Act! https://t.co/qypKdSILbT', 'hashtags': [], 'id': 1242460314748108800, 'id_str': '1242460314748108800', 'lang': 'en', 'retweet_count': 3, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.theglobeandmail.com/politics/article-emergency-spending-bill-gives-cabinet-sweeping-powers-to-tax-and-spend/', 'url': 'https://t.co/qypKdSILbT'}], 'user': {'id': 23008423, 'id_str': '23008423'}, 'user_mentions': []}",1.2424603147481088e+18,1242460314748108800,43.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/michael_byers/status/1242460314748108800', 'url': 'https://t.co/zUmHZRE7EE'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 17:34:39+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 17:25:13 +0000 2020,24,"Greens put out a release today pointing out Emergencies Act is better constructed, more democratic than bill to be debated today. #COVID19 #GPC https://t.co/xVCsjq5akb","[{'text': 'COVID19'}, {'text': 'GPC'}]",1242502744327348225,1242502744327348225,en,"{'created_at': 'Mon Mar 23 20:35:50 +0000 2020', 'favorite_count': 11, 'full_text': 'Emergencies Act, con’t\n\n-Either the Commons or the Senate can deny an extension or amendment, or revoke individual orders or regs contained therein.\n\n-s.4(a) prevents the Govt from changing the Act itself through orders or regs made pursuant to it.\n\n#cdnpoli #covid19Canada 7/7', 'hashtags': [{'text': 'cdnpoli'}, {'text': 'covid19Canada'}], 'id': 1242188328293851139, 'id_str': '1242188328293851139', 'in_reply_to_screen_name': 'ScottReidCPC', 'in_reply_to_status_id': 1242188084046966785, 'in_reply_to_user_id': 283179858, 'lang': 'en', 'retweet_count': 6, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 283179858, 'id_str': '283179858'}, 'user_mentions': []}",1.2421883282938511e+18,1242188328293851139,6.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/ScottReidCPC/status/1242188328293851139', 'url': 'https://t.co/xVCsjq5akb'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 17:25:13+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 16:52:41 +0000 2020,125,"Historic announcement. @AnnamiePaul
First Black woman to seek national party leadership since 1975 when Rosemary Brown ran for NDP. #COVID19 #GPC  https://t.co/L1vs9uJMk7","[{'text': 'COVID19'}, {'text': 'GPC'}]",1242494558241341441,1242494558241341441,en,,,,28.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://www.greenparty.ca/en/media-release/2020-03-24/annamie-paul-candidate-green-party-canada-leadership', 'url': 'https://t.co/L1vs9uJMk7'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 1156560530594832390, 'id_str': '1156560530594832390', 'name': 'Annamie Paul', 'screen_name': 'AnnamiePaul'}]",,2020-03-24 16:52:41+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 14:01:38 +0000 2020,74,"Look at the Emergency Act. Well thought out law passed when we were not in an emergency. Actions there ""must be necessary to deal with emergency."" Same limits must be in this bill. #COVID19 #GPC 2/2","[{'text': 'COVID19'}, {'text': 'GPC'}]",1242451511755436032,1242451511755436032,en,,,,26.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 14:01:38+00:00,2020-03-24,2020-03-23,ElizabethMay
Tue Mar 24 13:59:51 +0000 2020,306,"As we await new version of Liberal bill, Greens stress it cannot just include sweeping powers with no connection to action required to deal with #COVID19. We could never support powers over and 21 months to spend billions on anything, including bailing out fossil fuels. 1/2 #GPC","[{'text': 'COVID19'}, {'text': 'GPC'}]",1242451062616780802,1242451062616780802,en,,,,96.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-24 13:59:51+00:00,2020-03-24,2020-03-23,ElizabethMay
Mon Mar 23 18:00:29 +0000 2020,45,Oops! It's Jody's birthday! Have a great one @Puglaas https://t.co/pygVkDS1kr,[],1242149232942796800,1242149232942796800,en,"{'created_at': 'Mon Mar 23 13:25:31 +0000 2020', 'favorite_count': 3846, 'full_text': ""Indulging in 1 non-covid tweet today to wish a happy 49th! birthday to my friend @Puglaas, Canada's 1st Indigenous Minister of Justice &amp; Attorney General &amp; 1st women in Canada ever elected as an independent MP. A woman of principle who taught me about Indigenous rights &amp; more. https://t.co/rgfeF4pokg"", 'hashtags': [], 'id': 1242080035508494341, 'id_str': '1242080035508494341', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/rgfeF4pokg', 'expanded_url': 'https://twitter.com/janephilpott/status/1242080035508494341/photo/1', 'id': 1242078746963857415, 'media_url': 'http://pbs.twimg.com/media/ETzACh_X0Ac6hI3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETzACh_X0Ac6hI3.jpg', 'sizes': {'large': {'w': 1280, 'h': 960, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/rgfeF4pokg'}], 'retweet_count': 258, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 61638283, 'id_str': '61638283'}, 'user_mentions': [{'id': 912988142, 'id_str': '912988142', 'name': 'Jody Wilson-Raybould 王州迪 Vancouver Granville', 'screen_name': 'Puglaas'}]}",1.2420800355084943e+18,1242080035508494341,1.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/janephilpott/status/1242080035508494341', 'url': 'https://t.co/pygVkDS1kr'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 912988142, 'id_str': '912988142', 'name': 'Jody Wilson-Raybould 王州迪 Vancouver Granville', 'screen_name': 'Puglaas'}]",,2020-03-23 18:00:29+00:00,2020-03-23,2020-03-23,ElizabethMay
Mon Mar 23 17:59:39 +0000 2020,50,"Happy Birthday to @janephilpott - amazing healer, caring human being, woman of integrity! Hope you can take a break from your front line health care work to celebrate - but I bet you won't! #COVID19 #GPC #cdnpoli","[{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'cdnpoli'}]",1242149020245475328,1242149020245475328,en,,,,7.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}","[{'id': 61638283, 'id_str': '61638283', 'name': 'Jane Philpott', 'screen_name': 'janephilpott'}]",,2020-03-23 17:59:39+00:00,2020-03-23,2020-03-23,ElizabethMay
Mon Mar 23 17:35:48 +0000 2020,16,"A little snapshot of the weirdness of working from home - and working flat out! #COVID19 #cdnpoli #GPC 
https://t.co/xxdP4Ffpvh","[{'text': 'COVID19'}, {'text': 'cdnpoli'}, {'text': 'GPC'}]",1242143019916120064,1242143019916120064,en,,,,5.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'http://elizabethmaymp.ca/publications/2020/03/23/good-sunday-morning-march-22/', 'url': 'https://t.co/xxdP4Ffpvh'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-23 17:35:48+00:00,2020-03-23,2020-03-23,ElizabethMay
Mon Mar 23 05:33:08 +0000 2020,56,Thanks to @manupulgarvidal ! Peruvian officials have been very helpful. Amazed how quickly he sent me phone numbers! #COVID19 https://t.co/SVN5nsB1fK,[{'text': 'COVID19'}],1241961154752077824,1241961154752077824,en,"{'created_at': 'Fri Mar 20 03:27:04 +0000 2020', 'favorite_count': 115, 'full_text': 'Dear @manupulgarvidal - here is a long shot plea for help. I am a Cdn MP, climate activist and have cheered you on at #COP20 and #COP21. Now a large number of Canadian tourists are unable to leave your beautiful country to get home due to #COVID19. Can you help? #GPC', 'hashtags': [{'text': 'COP20'}, {'text': 'COP21'}, {'text': 'COVID19'}, {'text': 'GPC'}], 'id': 1240842264747716608, 'id_str': '1240842264747716608', 'lang': 'en', 'retweet_count': 28, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'urls': [], 'user': {'id': 16220555, 'id_str': '16220555'}, 'user_mentions': [{'id': 388937036, 'id_str': '388937036', 'name': 'Manuel Pulgar Vidal', 'screen_name': 'manupulgarvidal'}]}",1.2408422647477166e+18,1240842264747716608,6.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/ElizabethMay/status/1240842264747716608', 'url': 'https://t.co/SVN5nsB1fK'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 388937036, 'id_str': '388937036', 'name': 'Manuel Pulgar Vidal', 'screen_name': 'manupulgarvidal'}]",,2020-03-23 05:33:08+00:00,2020-03-23,2020-03-23,ElizabethMay
Sun Mar 22 21:14:36 +0000 2020,23,"In this article, I share links to 1918 Spanish flu and one MP who is also a scientist! @KirstyDuncanMP https://t.co/RLoSu6sPYz",[],1241835694537895936,1241835694537895936,en,,,,10.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://www.nationalobserver.com/2020/03/20/opinion/global-pandemic-what-will-our-legacy-be-time', 'url': 'https://t.co/RLoSu6sPYz'}]","{'id': 16220555, 'id_str': '16220555'}","[{'id': 271073165, 'id_str': '271073165', 'name': 'Kirsty Duncan', 'screen_name': 'KirstyDuncanMP'}]",,2020-03-22 21:14:36+00:00,2020-03-22,2020-03-16,ElizabethMay
Sun Mar 22 21:05:43 +0000 2020,64,Our goals- across many orders of government - is that no one lose the roof over their head due to #COVID19. No landlord should evict. Contact your MLA or MP if you are faced with eviction. We need to look out for each other. #GPC #cdnpoli https://t.co/MWJlMe4SZV,"[{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'cdnpoli'}]",1241833460202737665,1241833460202737665,en,"{'created_at': 'Sun Mar 22 20:46:32 +0000 2020', 'favorite_count': 14, 'full_text': 'Nearly 1,000 B.C. tenants ‘personally at risk’ of eviction due to COVID-19: tenants union https://t.co/Tj6U5hOoHR', 'hashtags': [], 'id': 1241828631002767360, 'id_str': '1241828631002767360', 'lang': 'en', 'retweet_count': 8, 'source': '<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', 'urls': [{'expanded_url': 'http://dlvr.it/RSMTxz', 'url': 'https://t.co/Tj6U5hOoHR'}], 'user': {'id': 40317756, 'id_str': '40317756'}, 'user_mentions': []}",1.2418286310027674e+18,1241828631002767360,20.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/saanichnews/status/1241828631002767360', 'url': 'https://t.co/MWJlMe4SZV'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-22 21:05:43+00:00,2020-03-22,2020-03-16,ElizabethMay
Sun Mar 22 20:39:25 +0000 2020,57,You are such a beautiful strong woman warrior. I wish I could reach out to that younger you to tell her how valued she is! #GPC https://t.co/S7lZjv9UJB,[{'text': 'GPC'}],1241826841909792770,1241826841909792770,en,"{'created_at': 'Sun Mar 22 20:05:22 +0000 2020', 'favorite_count': 202, 'full_text': 'Me, high school graduation. Racism, bullying (being called a slut by other girls, being pushed down the stairs or cat called by older boys) and straight up colonialism had this girl believing she wasn’t worth it. https://t.co/LpWLfK6KL4', 'hashtags': [], 'id': 1241818270103109635, 'id_str': '1241818270103109635', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/LpWLfK6KL4', 'expanded_url': 'https://twitter.com/kwetoday/status/1241818270103109635/photo/1', 'id': 1241818253472804867, 'media_url': 'http://pbs.twimg.com/media/ETvTH0HXsAMhcqt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETvTH0HXsAMhcqt.jpg', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/LpWLfK6KL4'}], 'retweet_count': 11, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [], 'user': {'id': 37597963, 'id_str': '37597963'}, 'user_mentions': []}",1.2418182701031096e+18,1241818270103109635,9.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/kwetoday/status/1241818270103109635', 'url': 'https://t.co/S7lZjv9UJB'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-22 20:39:25+00:00,2020-03-22,2020-03-16,ElizabethMay
Sun Mar 22 16:42:54 +0000 2020,219,UPDATE on Parliament sitting on Tuesday. #GPC will be represented by @JenicaAtwin - She will drive from Fredericton. @paulmanly @CanadianGreens #cdnpoli #COVID19,"[{'text': 'GPC'}, {'text': 'cdnpoli'}, {'text': 'COVID19'}]",1241767318192939008,1241767318192939008,en,,,,35.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}","[{'id': 1711439305, 'id_str': '1711439305', 'name': 'Jenica Atwin, MP for Fredericton Députée', 'screen_name': 'JenicaAtwin'}, {'id': 67098611, 'id_str': '67098611', 'name': 'Paul Manly', 'screen_name': 'paulmanly'}, {'id': 28370071, 'id_str': '28370071', 'name': 'Green Party Canada', 'screen_name': 'CanadianGreens'}]",,2020-03-22 16:42:54+00:00,2020-03-22,2020-03-16,ElizabethMay
Sun Mar 22 01:52:41 +0000 2020,320,"What will the long-term legacy of #COVID19 be on humanity? It is not too soon to hope it leads to transformational change - for good. #GPC #cdnpoli 
https://t.co/RLoSu6sPYz","[{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'cdnpoli'}]",1241543287447547904,1241543287447547904,en,,,,102.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://www.nationalobserver.com/2020/03/20/opinion/global-pandemic-what-will-our-legacy-be-time', 'url': 'https://t.co/RLoSu6sPYz'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-22 01:52:41+00:00,2020-03-22,2020-03-16,ElizabethMay
Fri Mar 20 20:29:36 +0000 2020,878,"We have to hope that there is zero bail out for fossil fuel production, but that workers get paid to start the massive job of oil-sands and orphan well clean-up. We'll see. #COVID19 #GPC #cdnpoli https://t.co/PsHchDyvgH","[{'text': 'COVID19'}, {'text': 'GPC'}, {'text': 'cdnpoli'}]",1241099592931799040,1241099592931799040,en,"{'created_at': 'Fri Mar 20 14:34:02 +0000 2020', 'favorite_count': 1462, 'full_text': 'You’re telling me in the midst of the coronavirus crisis I could also compound the climate crisis by shovelling money at a death drive industry whose five biggest corporations made $15 billion in profit in the first part of 2019? Don’t mind if I do https://t.co/7wWcR8aN2R', 'hashtags': [], 'id': 1241010111990116352, 'id_str': '1241010111990116352', 'lang': 'en', 'retweet_count': 635, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.theglobeandmail.com/politics/article-ottawa-prepares-multibillion-dollar-bailout-of-oil-and-gas-sector', 'url': 'https://t.co/7wWcR8aN2R'}], 'user': {'id': 347445740, 'id_str': '347445740'}, 'user_mentions': []}",1.2410101119901164e+18,1241010111990116352,300.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/Martin_Lukacs/status/1241010111990116352', 'url': 'https://t.co/PsHchDyvgH'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-20 20:29:36+00:00,2020-03-20,2020-03-16,ElizabethMay
